0: 70,257,264,17
146: 37,91,331,340,214,78
147: 467,155,344,409,347,216
148: 232,6,141,276,176,163
149: 391,352,267,434,3,140
150: 53,419,355,242,7,436
151: 14,207,459,475,359,175
152: 346,260,395,363
153: 194,261,263,75,2,366
154: 13,375,104
155: 467,246,381,147,89
156: 244,358,444,385,496,350
157: 159,400,288,392,9,471
158: 204,78,313,476,396,105
159: 400,288,157,389,223,340
160: 482,403,410,280,219,61
161: 69,293,469,135,408
162: 168,445,293,414,411,281
163: 176,7,348,232,148,355,415
164: 399,110,447,423,34,378
165: 44,384,67,292,479,430
166: 230,434,3,294,189,179
167: 472,255,45,333,300,440
168: 69,503,317,445,162,293
169: 107,425,379,420,448
170: 46,424,118,489,508,456
171: 427,239,461,12,315
172: 467,381,345,426,477,47
173: 470,382,305,13,417
174: 84,473,290,481,117,72
175: 184,476,359,214,14,151
176: 433,163,265,348,141,148
177: 474,57,256,483,136,108
178: 486,50,222,454,248,437
179: 39,490,97,3,294,166
180: 15,492
181: 51,494,304,346,86
182: 329,383,35,428,497,72
183: 16,235,424,499,452,484
184: 501,175,476,396,307,14
185: 503,317
186: 505,29,73,367,421,357
187: 412,234,52,507
188: 337,145,508,110,423
189: 230,397,294,166,192,509
190: 40,74,362,401,321,510
191: 511,119,449,360,436,53
192: 512,229,509,11,294,189
193: 6,357,258,141,322,29
194: 144,263,75,153,300
195: 99,342,398,42,85,266
196: 243,269,460,402,211,319
197: 427,239,495,330,464,272
198: 274,330,54,272,21,365
199: 107,425,342,238,85,371
200: 465,482,280,233,426,47
201: 22,282,441,269,301
202: 284,403,410,42,20,266
203: 249,139,289,311
204: 158,443,396,114,105,292
205: 23,502,296,213,133,338
206: 427,302,461,372
207: 112,14,463,306,151,475
208: 457,308,504,24,127
209: 115,9,310
210: 143,329,315,405,101
211: 58,458,402,196,306,319
212: 111,48,431,26,451,323
213: 296,205,133,291,231,380
214: 359,146,331,175,78,476
215: 496,432,241,87,336,123
216: 268,347,147,409,102
217: 60,480,375,314,349,251
218: 79,316,5,353
219: 358,285,385,160,410,61
220: 473,236,360,354,323,431
221: 392,446,492,471,15,364
222: 178,486,295,454,73,367
223: 370,91,340,487,159,288
224: 372,30
225: 60,480,506,16,46,377
226: 99,425,297,342,368,379
227: 29,421,320,384,67,322
228: 32,247,277,388,416,452
229: 481,512,192,393,383,11
230: 510,434,397,166,328,189
231: 399,291,456,118,296,213
232: 276,148,163,415,82,404
233: 28,511,119,407,426,482,200
234: 412,187,83,335,507
235: 480,16,183,314,416,452
236: 84,473,53,419,220,360
237: 505,493,421,320,253,125
238: 55,388,455,107,199,277
239: 171,197,427,330,12,299
240: 390,138,429,304,260,129
241: 215,432,123,488,449
242: 351,7,278,432,436,150
243: 498,196,441,96,269,460
244: 156,483,444,88,356,350
245: 125,485,466,406,446,253
246: 155,26,451,381,450,89
247: 32,4,228,499,452,126
248: 274,54,437,178,454
249: 457,308,203,289
250: 91,369,331,459,341
251: 462,375,217,60
252: 464,373,122
253: 237,320,466,125,245,80
254: 43,94,135,469,10
255: 472,167,382,435,470,440
256: 96,460,386,474,177,136
257: 130,0,70,132,264,279
258: 193,6,90,357,324,365
259: 134,287,262,130,65
260: 363,129,240,304,346,152
261: 263,153,2,334
262: 134,259,81,130,279,66
263: 194,261,153
264: 130,0,257
265: 176,433,479,67,141,322
266: 20,85,326,195,42,202
267: 149,352,81,434,328
268: 374,401,347,216,131,102
269: 243,196,441,402,201
270: 75,366,124,420,45,68
271: 23,126,142,4,325,394
272: 198,330,54,464,373,197
273: 5,145,110,447
274: 198,54,248,454,90,365
275: 69,503,79,316
276: 232,6,19,324,148,82
277: 32,228,371,388,238
278: 242,351,49,433,7,348
279: 130,257,132,66,298,262
280: 465,482,160,76,403,200
281: 70,132,33,411,445,162
282: 22,100,402,201
283: 478,98,116,133,327,338
284: 325,202,76,403,20,142
285: 8,398,385,219,42,410
286: 39,395,363,490,71
287: 38,134,259,65
288: 159,157,487,9,310,223
289: 103,56,311,203,249,308
290: 84,174,339,428,106,72
291: 399,378,10,231,380,213
292: 44,105,165,204,114,430
293: 69,168,162,161,135,414
294: 166,189,192,11,179,97
295: 52,486,222,507,121,73
296: 118,502,205,213,484,231
297: 226,99,368,386,136,438
298: 132,279,66,33,40,74
299: 12,332,19,21,330,239
300: 194,144,75,167,45,333
301: 137,441,334,201,2
302: 206,372,361,77,30
303: 98,113,394,465,325,76
304: 181,494,138,240,260,346
305: 13,173
306: 112,207,319,58,211,475
307: 501,184,356,14,463,88
308: 457,249,208,24,103,289
309: 51,77,494,405,101
310: 209,9,487,288
311: 56,289,458,203,139,100
312: 62,364,15
313: 78,158,37,422,105,376
314: 120,416,349,217,480,235
315: 12,343,171,210,405
316: 79,218,353,408,275
317: 185,503,168,445,17
318: 140,71,391
319: 112,474,306,211,196,460
320: 237,227,421,253,80,384
321: 362,190,450,510,397,18
322: 193,141,67,29,227,265
323: 26,345,354,220,431,212
324: 6,19,21,258,276,365
325: 284,76,142,271,303,394
326: 20,32,142,85,4,266,371
327: 478,133,283,380,94,59
328: 230,510,434,74,66,81,267
329: 143,182,210,35,497
330: 198,272,21,299,197,239
331: 359,91,250,146,214
332: 25,82,12,299,343,19
333: 167,387,144,300,36,440
334: 22,261,301
335: 83,62,500,234
336: 215,109,496,27,87,350
337: 145,188
338: 98,394,133,283,23,205
339: 84,419,290,355,415,106
340: 223,37,91,146,159,389
341: 459,103,413,24,250,369
342: 195,226,99,199,425,85
343: 25,12,332,497,315
344: 478,477,116,467,147,409
345: 172,26,381,323,28,354
346: 86,152,181,304,260
347: 362,401,268,216,89,147
348: 176,433,7,163,278
349: 314,120,104,491,375,217
350: 496,27,336,356,156,244
351: 242,49,278,432,468,87
352: 149,38,134,391,81,267
353: 316,5,218,408,447,34
354: 28,511,360,220,323,345
355: 150,419,339,415,7,163
356: 501,307,88,244,27,350
357: 193,90,258,29,186,367
358: 156,385,219,496,123,61
359: 331,214,459,151,175
360: 191,511,354,236,53,220
361: 439,77,302,30
362: 401,190,321,347,450,89
363: 39,260,286,395,129,152
364: 62,485,312,15,221,446
365: 90,21,258,324,198,274
366: 75,153,2,270,137,124
367: 73,186,222,454,90,357
368: 226,68,297,379,31,386
369: 370,250,24,127,63,341
370: 223,91,369,487,63
371: 32,85,277,326,199
372: 206,495,302,224
373: 54,464,272,453,252
374: 40,411,401,268,131,33
375: 154,104,349,251,217
376: 44,105,93,418,422,313
377: 225,506,46,64,489
378: 399,164,34,469,291,10
379: 226,169,68,425,368,420
380: 291,10,213,133,327,94
381: 172,467,246,155,26,345
382: 255,435,173,470,95,417
383: 393,182,35,481,72,229
384: 80,67,165,418,227,320
385: 156,358,8,285,444,219
386: 31,96,256,297,368,136
387: 144,36,333
388: 120,55,416,238,228,277
389: 422,159,400,41,37,340
390: 393,240,429,11,97,129
391: 149,38,352,318
392: 400,221,157,406,446,471
393: 390,383,429,35,11,229
394: 98,303,338,325,23,271
395: 286,363,152
396: 501,184,204,158,443,476
397: 230,510,189,18,509,321
398: 8,285,438,42,195,99
399: 164,423,291,456,378,231
400: 159,157,406,392,389,41
401: 40,374,362,190,268,347
402: 100,282,211,458,196,269
403: 284,160,202,76,410,280
404: 25,82,106,232,415
405: 309,101,315,461,210
406: 466,400,392,446,41,245
407: 119,61,488,233,482
408: 316,353,34,469,161
409: 102,59,478,344,147,216
410: 160,202,403,285,219,42
411: 374,131,414,162,281,33
412: 187,234
413: 58,459,475,103,56,341
414: 43,131,135,411,162,293
415: 339,355,163,232,404,106
416: 314,120,388,228,235,452
417: 104,95,491,173,382,13
418: 80,44,384,93,376
419: 84,150,236,53,339,355
420: 472,45,448,270,169,68,379
421: 505,29,237,186,227,320
422: 389,41,37,313,93,376
423: 399,164,110,456,188,508
424: 16,46,170,183,118,484
425: 226,169,107,199,342,379
426: 28,233,200,47,172
427: 171,197,206,239,495
428: 497,106,290,72,182
429: 393,390,143,138,240,35
430: 49,479,114,165,292,468
431: 117,48,212,473,220,323
432: 215,241,87,242,351,449,436
433: 176,49,479,265,278,348
434: 230,3,166,328,149,267
435: 455,472,255,448,382,95
436: 191,449,432,242,150,53
437: 248,453,178,50
438: 136,108,8,398,99,297
439: 51,361
440: 36,470,167,255,333
441: 498,137,243,269,301,201
442: 52,486,50
443: 501,204,396,114,109,27
444: 156,483,244,108,8,385
445: 168,317,162,70,17,281
446: 221,406,392,485,364,245
447: 164,110,34,5,353,273
448: 420,455,472,435,169,107
449: 191,119,488,436,432,241
450: 362,321,89,246,451,18
451: 246,26,111,212,450,18
452: 499,416,247,228,235,183
453: 373,437,92
454: 178,222,367,90,274,248
455: 448,435,107,55,95,238
456: 399,423,231,170,118,508
457: 249,208,308
458: 58,211,56,311,100,402
459: 475,341,413,359,250,151
460: 243,196,96,256,474,319
461: 171,206,77,405
462: 251,128,60,506
463: 112,14,207,88,57,307
464: 272,373,252,197,495,122
465: 76,200,280,113,303,47
466: 406,41,245,80,93,253
467: 172,155,381,147,477,344
468: 109,87,114,351,49,430
469: 34,378,10,254,408,161
470: 173,440,255,382
471: 115,492,9,221,157,392
472: 420,167,255,45,448,435
473: 84,236,174,220,117,431
474: 112,57,177,319,460,256
475: 58,459,413,207,306,151
476: 184,175,78,158,396,214
477: 113,116,344,47,172,467
478: 116,283,327,344,409,59
479: 49,433,265,430,67,165
480: 217,60,225,16,235,314
481: 117,48,512,72,229,174,383
482: 160,200,280,233,407
483: 244,108,444,88,57,177
484: 118,502,499,296,424,183
485: 125,62,364,500,245,446
486: 52,178,442,50,222,295
487: 63,310,370,223,288
488: 119,61,449,407,241,123
489: 64,508,46,377,170
490: 179,39,286,3,140,71
491: 120,55,104,95,349,417
492: 115,471,180,15,221
493: 121,505,237,83,125,500
494: 51,181,309,304,101,138
495: 197,427,372,464,122
496: 215,336,350,123,156,358
497: 25,428,343,329,182
498: 31,137,243,441,124,96
499: 502,452,126,484,247,183
500: 83,125,62,485,335,493
501: 184,356,443,396,307,27
502: 23,499,126,296,205,484
503: 185,69,168,275,317
504: 208,127
505: 121,73,237,186,493,421
506: 60,225,377,462,128
507: 52,295,83,187,234,121
508: 188,489,170,423,456
509: 111,512,192,397,189,18
510: 230,397,328,74,190,321
511: 28,191,119,233,360,354
512: 481,111,48,229,192,509
