0: 264,257,70,17
182: 329,35,383,72,428,497
183: 235,424,16,452,484,499
184: 501,396,175,476,14,307
185: 317,503
186: 421,505,29,357,367,73
187: 412,234,507,52
188: 337,508,423,145,110
189: 230,509,397,166,192,294
190: 362,401,510,321,40,74
191: 511,119,436,449,360,53
192: 509,189,512,229,294,11
193: 6,258,141,29,357,322
194: 144,300,263,75,153
195: 398,99,342,42,85,266
196: 402,269,211,243,460,319
197: 427,239,330,272,464,495
198: 274,330,54,272,365,21
199: 342,107,425,238,277,85,371
200: 482,280,233,47,465,426
201: 441,282,269,301,22
202: 284,403,410,42,20,266
203: 139,311,249,289
204: 396,158,114,443,105,292
205: 23,502,338,296,213,133
206: 224,372,495,427,461,302
207: 151,475,306,112,14,463
208: 457,308,24,127,504
209: 115,9,310
210: 405,101,343,315,143,329
211: 458,402,196,58,306,319
212: 111,48,431,451,26,323
213: 231,380,291,133,296,205
214: 359,175,78,146,331,476
215: 496,432,241,123,87,336
216: 147,347,268,409,102
217: 251,60,375,349,480,314
218: 316,5,353,79
219: 385,358,285,61,160,410
220: 473,431,360,236,323,354
221: 15,492,364,471,392,446
222: 454,178,367,486,73,295
223: 487,370,159,288,340,91
224: 372,206,30,302
225: 480,16,46,506,60,377
226: 99,368,342,297,379,425
227: 421,29,320,322,384,67
228: 388,416,277,32,452,247
229: 393,383,481,512,192,11
230: 510,397,166,189,434,328
231: 399,213,291,296,456,118
232: 148,276,163,82,404,415
233: 407,511,119,482,200,426,28
234: 412,187,507,83,335
235: 480,183,16,452,314,416
236: 84,53,419,360,473,220
237: 421,505,320,253,125,493
238: 55,388,277,455,107,199
239: 171,197,427,12,299,330
240: 260,304,429,138,129,390
241: 215,432,123,436,488,449
242: 351,7,278,432,436,150
243: 498,460,96,441,269,196
244: 88,483,356,156,444,350
245: 253,125,485,446,466,406
246: 155,26,381,451,89,450
247: 499,126,228,32,4,452
248: 274,54,454,178,437,453
249: 457,308,289,203
250: 359,331,341,369,459
251: 462,217,60,375
252: 92,464,373,122
253: 125,245,80,466,320,237
254: 43,94,10,469,161,135
255: 470,440,382,167,472,435
256: 136,386,460,96,474,177
257: 264,0,130,70,132,279
258: 193,6,324,357,90,365
259: 65,287,134,262,130
260: 346,152,363,304,240,129
261: 334,2,263,153
262: 81,134,66,279,130,259
263: 261,194,153
264: 0,130,257
265: 433,479,67,322,141,176
266: 20,85,326,195,42,202
267: 434,81,352,328,149
268: 347,216,401,131,102,374
269: 441,402,201,196,243
270: 68,366,45,75,124,420
271: 394,23,126,325,142,4
272: 198,330,54,464,373,197
273: 145,110,5,447
274: 198,54,90,248,365,454
275: 79,316,69,503
276: 232,6,19,324,148,82
277: 228,238,388,199,32,371
278: 348,242,351,49,433,7
279: 132,298,66,262,130,257
280: 482,160,76,403,200,465
281: 411,132,33,445,162,70
282: 100,201,139,22
283: 98,116,338,133,327,478
284: 202,76,403,20,325,142
285: 219,42,385,8,398,410
286: 71,490,39,363,395
287: 65,259,38,134
288: 159,157,9,310,487,223
289: 249,308,103,203,311,56
290: 428,106,415,84,339,174
291: 399,231,380,10,213,378
292: 44,105,165,430,204,114
293: 161,69,135,168,414,162
294: 179,97,11,166,192,189
295: 486,73,222,507,52,121
296: 502,205,484,118,231,213
297: 226,99,438,368,136,386
298: 40,74,132,279,33,66
299: 239,12,19,330,21,332
300: 144,333,194,45,75,167
301: 334,22,2,441,201,137
302: 30,361,77,461,224,206
303: 98,113,465,325,76,394
304: 346,260,240,181,138,494
305: 13,173
306: 58,475,207,211,319,112
307: 14,463,88,501,184,356
308: 457,249,208,24,289,103
309: 51,405,101,494,461,77
310: 9,288,209,487
311: 203,139,289,458,100,56
312: 15,364,62
313: 422,37,78,158,105,376
314: 235,480,349,120,416,217
315: 171,12,343,405,210
316: 218,353,408,69,79,275
317: 185,17,503,168,445
318: 140,71,391
319: 460,196,211,306,112,474
320: 421,237,227,253,80,418,384
321: 510,18,397,362,190,450
322: 29,227,67,265,193,141
323: 26,345,354,431,212,220
324: 6,19,276,258,365,21
325: 142,284,76,394,271,303
326: 20,32,142,85,4,371,266
327: 94,59,478,283,380,133
328: 81,66,267,230,510,74
329: 143,35,182,343,497,210
330: 198,272,21,197,239,299
331: 359,214,91,250,146
332: 25,82,343,19,12,299
333: 387,144,300,36,440,167
334: 261,301,22,2
335: 234,83,62,500
336: 215,109,496,350,87,27
337: 188,489,508,64
338: 394,23,205,98,283,133
339: 84,355,419,415,290
340: 91,146,223,159,389,37
341: 24,103,369,459,413,250
342: 195,226,99,199,425,85
343: 25,332,497,315,12,329,210
344: 477,116,467,409,478,147
345: 172,26,381,323,354,28
346: 86,152,260,304,181
347: 147,89,216,362,401,268
348: 433,7,278,163,176,355
349: 375,104,491,120,217,314
350: 496,336,244,356,27,156
351: 242,49,468,278,432,87
352: 81,134,267,391,149,38
353: 316,5,218,408,447,34
354: 345,323,28,511,360,220
355: 150,339,419,348,7,163,415
356: 501,27,307,88,244,350
357: 29,186,367,193,258,90
358: 156,219,385,496,123,61
359: 214,175,250,331,459,151
360: 191,511,236,53,354,220
361: 30,439,302,77,51
362: 89,347,401,190,450,321
363: 152,260,39,129,286,395
364: 15,312,221,62,485,446
365: 198,274,90,21,324,258
366: 270,75,153,124,137,2
367: 454,73,222,186,357,90
368: 226,297,68,31,386,379
369: 127,370,24,341,250
370: 487,127,63,369,223,91
371: 32,85,326,199,277
372: 224,122,495,206
373: 92,252,464,453,54,272
374: 40,411,33,131,401,268
375: 154,104,349,251,217
376: 418,44,105,422,313,93
377: 64,506,225,46,489
378: 399,164,10,291,469,34
379: 420,169,425,68,226,368
380: 10,213,291,133,94,327
381: 172,467,246,155,26,345
382: 173,470,255,435,417,95
383: 393,35,229,182,72,481
384: 418,44,67,165,320,227
385: 156,219,358,8,285,444
386: 31,136,256,96,368,297
387: 144,333,36
388: 228,120,55,238,416,277
389: 422,400,41,37,159,340
390: 129,97,11,393,429,240
391: 318,140,149,352,38
392: 157,471,221,400,406,446
393: 429,35,229,383,390,11
394: 23,271,338,325,98,303
395: 152,363,286
396: 501,184,204,158,443,476
397: 230,510,18,509,321,189
398: 195,99,438,42,8,285
399: 164,231,378,291,456,423
400: 389,41,406,159,157,392
401: 347,362,190,268,40,374
402: 458,100,269,196,211
403: 284,160,280,202,76,410
404: 25,82,106,415,232
405: 309,101,210,171,315,461
406: 466,400,41,392,446,245
407: 119,488,233,61,482,160
408: 469,316,353,34,161,69
409: 59,102,478,344,147,216
410: 160,202,403,219,42,285
411: 374,33,281,131,414,162
412: 187,234
413: 58,459,475,56,103,341
414: 135,293,162,131,411
415: 404,290,232,163,339,355
416: 228,120,388,235,452,314
417: 13,104,491,173,382,95
418: 44,384,376,93,80,320
419: 84,150,339,236,355,53,7
420: 472,169,379,68,270,45
421: 505,29,320,237,186,227
422: 313,389,41,93,37,376
423: 456,188,508,399,164,110
424: 183,16,46,484,118,170
425: 107,169,379,226,199,342
426: 172,28,200,233,47
427: 171,197,239,461,495,206
428: 497,106,290,174,182,72
429: 393,143,35,138,390,240
430: 165,292,114,49,479,468
431: 117,48,473,212,220,323
432: 215,241,87,242,351,436,449
433: 348,49,479,265,278,176
434: 267,230,166,3,149
435: 455,472,448,382,255,95
436: 191,449,432,241,242,150,53
437: 50,178,248,453
438: 398,99,297,136,108,8
439: 361,51,86,181
440: 36,470,255,167,333
441: 201,269,301,137,498,243
442: 50,52,486
443: 501,27,204,396,114,109
444: 156,385,108,8,483,244
445: 168,162,281,17,317,70
446: 485,245,392,221,364,406
447: 5,353,34,164,273,110
448: 455,472,435,107,169
449: 191,119,436,488,432,241
450: 89,362,246,451,18,321
451: 111,212,246,26,450,18
452: 235,183,228,416,499,247
453: 92,373,437,54,248
454: 178,367,222,274,90,248
455: 435,107,448,55,238,95
456: 118,508,170,423,399,231
457: 249,208,308
458: 100,402,211,311,58,56
459: 151,475,413,341,359,250
460: 243,256,96,319,196,474
461: 171,427,206,309,405,302,77
462: 251,506,60,128
463: 112,14,307,88,57,207
464: 252,373,272,197,122,495
465: 47,113,303,280,76,200
466: 41,93,406,253,245,80
467: 172,155,381,477,344,147
468: 351,49,114,430,109,87
469: 408,34,10,378,254,161
470: 173,440,382,255
471: 115,157,9,392,221,492
472: 420,435,169,448,45,255,167
473: 117,431,220,84,236,174
474: 112,57,177,256,460,319
475: 58,459,151,207,306,413
476: 214,175,78,184,396,158
477: 47,113,116,344,172,467
478: 59,327,409,283,116,344
479: 49,433,265,67,165,430
480: 235,225,16,314,217,60
481: 117,48,512,229,383,72
482: 160,280,200,407,233
483: 88,57,177,244,108,444
484: 424,183,502,499,296,118
485: 125,62,446,245,500,364
486: 178,222,295,52,50,442
487: 63,370,223,310,288
488: 407,119,449,241,123,61
489: 337,508,170,46,64,377
490: 140,71,3,286,179,39
491: 104,417,349,120,55,95
492: 180,15,221,115,471
493: 125,500,83,121,505,237
494: 51,138,309,101,304,181
495: 122,372,206,464,197,427
496: 215,123,350,336,156,358
497: 25,343,428,106,329,182
498: 31,243,96,441,124,137
499: 502,126,247,183,452,484
500: 125,62,485,493,83,335
501: 184,356,27,396,443,307
502: 23,499,126,296,205,484
503: 185,317,168,275
504: 127,63,208
505: 421,237,186,493,121,73
506: 462,60,225,377,128
507: 187,234,83,52,121,295
508: 337,456,188,489,170,423
509: 18,397,192,189,111,512
510: 230,397,321,190,74,328
511: 191,119,233,360,354,28
512: 481,111,48,229,509,192
