tool,run_id,dx_um,dt_min,average_source,center_source,resolution_label,time_min,average_uM,center_uM
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,8.1,9.44922021692683,3.917393629850254
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,8.2,9.449220207735966,3.9173935945532063
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,8.3,9.449220200168835,3.9173935654914587
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,8.4,9.449220193938565,3.917393541563551
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,8.5,9.449220188808972,3.9173935218625853
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,8.6,9.449220184585602,3.917393505641875
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,8.7,9.449220181108355,3.917393492286622
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,8.8,9.449220178245412,3.917393481290639
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,8.9,9.449220175888247,3.9173934722371513
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,9.0,9.449220173947506,3.917393464783013
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,9.1,9.449220172349621,3.917393458645689
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,9.2,9.449220171034026,3.9173934535925605
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,9.3,9.449220169950843,3.9173934494320983
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,9.4,9.449220169059021,3.917393446006611
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,9.5,9.449220168324747,3.9173934431862585
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,9.6,9.449220167720192,3.9173934408641395
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,9.7,9.449220167222437,3.9173934389522382
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,9.8,9.449220166812616,3.917393437378092
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,9.9,9.449220166475195,3.9173934360820297
PhysiCell,PhysiCell_dx_40um_uptake,40.0,,mean over all voxels,mean over center voxels,voxel size=40 um,10.0,9.449220166197383,3.917393435014925
