snap,conc_mean,conc_std
365,9.88934716824441,0.12414562058589096
366,9.890426639690071,0.1229655604464538
367,9.891495034587733,0.12179765712985015
368,9.892552466634465,0.12064178637322791
369,9.893599048358803,0.11949782518882428
370,9.89463489113282,0.11836565185093878
371,9.895660105184044,0.11724514588303704
372,9.896674799607295,0.11613618804498395
373,9.89767908237635,0.11503866032040438
374,9.89867306035553,0.11395244590417077
375,9.899656839311133,0.11287742919001588
376,9.900630523922759,0.11181349575827017
377,9.90159421779453,0.11076053236372205
378,9.902548023466164,0.10971842692359995
379,9.90349204242396,0.10868706850567486
380,9.904426375111653,0.10766634731648282
381,9.905351120941159,0.10665615468966508
382,9.906266378303219,0.10565638307442579
383,9.907172244577897,0.10466692602410585
384,9.908068816145029,0.103687678184871
385,9.908956188394505,0.10271853528451447
386,9.909834455736469,0.10175939412137129
387,9.910703711611413,0.10081015255334479
388,9.91156404850017,0.09987070948704337
389,9.912415557933784,0.09894096486702628
390,9.913258330503297,0.09802081966515792
391,9.914092455869433,0.09711017587006902
392,9.914918022772163,0.0962089364767241
393,9.915735119040198,0.095317005476094
394,9.916543831600352,0.09443428784493207
395,9.91734424648684,0.0935606895356536
396,9.918136448850449,0.09269611746631708
397,9.918920522967648,0.09184047951070626
398,9.919696552249567,0.09099368448851215
399,9.920464619250911,0.09015564215561403
400,9.921224805678762,0.08932626319445824
401,9.921977192401304,0.08850545920453373
402,9.922721859456463,0.08769314269294391
403,9.923458886060418,0.08688922706507322
404,9.924188350616086,0.08609362661534777
405,9.924910330721469,0.08530625651808905
406,9.925624903177924,0.08452703281846012
407,9.926332143998374,0.08375587242350217
408,9.927032128415402,0.08299269309326256
409,9.927724930889271,0.08223741343201109
410,9.928410625115884,0.08148995287954566
411,9.929089284034623,0.08075023170258507
412,9.92976097983613,0.08001817098624843
413,9.93042578397001,0.07929369262562087
414,9.931083767152444,0.07857671931740377
415,9.93173499937372,0.07786717455164956
416,9.932379549905717,0.07716498260357903
417,9.93301748730926,0.07647006852548204
418,9.933648879441439,0.07578235813869921
419,9.934273793462859,0.0751017780256843
420,9.934892295844762,0.07442825552214699
421,9.935504452376138,0.07376171870927437
422,9.936110328170725,0.07310209640603112
423,9.936709987673952,0.07244931816153696
424,9.937303494669793,0.07180331424752114
425,9.93789091228758,0.07116401565085263
426,9.938472303008716,0.07053135406614576
427,9.939047728673343,0.06990526188844026
428,9.939617250486908,0.06928567220595501
429,9.94018092902671,0.06867251879291467
430,9.940738824248339,0.06806573610244879
431,9.941290995492054,0.06746525925956211
432,9.941837501489113,0.06687102405417601
433,9.942378400368035,0.06628296693423963
434,9.94291374966078,0.06570102499891071
435,9.943443606308875,0.06512513599180488
436,9.943968026669483,0.06455523829431292
437,9.944487066521406,0.0639912709189857
438,9.945000781071018,0.06343317350298502
439,9.945509224958146,0.06288088630160124
440,9.946012452261899,0.06233435018183557
441,9.946510516506402,0.061793506616047274
442,9.947003470666521,0.061258297675664646
443,9.94749136717348,0.0607286660249598
444,9.947974257920464,0.06020455491488563
445,9.948452194268128,0.05968590817697522
446,9.948925227050072,0.059172670217302666
447,9.949393406578256,0.05866478601050472
448,9.94985678264834,0.058162201093862644
449,9.950315404545007,0.05766486156144384
450,9.950769321047192,0.05717271405830241
451,9.951218580433283,0.0566857057747384
452,9.951663230486254,0.05620378444061486
453,9.952103318498759,0.0557268983197321
454,9.952538891278156,0.05525499620425898
455,9.9529699951515,0.05478802740922021
456,9.953396675970463,0.05432594176703949
457,9.953818979116223,0.05386868962213761
458,9.954236949504283,0.0534162218255852
459,9.954650631589262,0.05296848972980958
460,9.955060069369626,0.05252544518335504
461,9.955465306392364,0.052087040525696265
462,9.955866385757618,0.05165322858210402
463,9.956263350123287,0.051223962658563105
464,9.956656241709547,0.05079919653674154
465,9.957045102303361,0.050378884469010926
466,9.957429973262913,0.04996298117351712
467,9.957810895522018,0.049551441829301254
468,9.958187909594464,0.049144222071469755
469,9.958561055578345,0.04874127798641404
470,9.958930373160308,0.04834256610707814
471,9.959295901619782,0.047948043408275305
472,9.959657679833168,0.0475576673020514
473,9.960015746277952,0.04717139563309616
474,9.960370139036828,0.04678918667420101
475,9.960720895801723,0.0464109991217632
476,9.961068053877831,0.04603679209133586
477,9.961411650187564,0.04566652511322375
478,9.961751721274489,0.04530015812812364
479,9.962088303307217,0.044937651482809926
480,9.962421432083245,0.04457896592586394
481,9.96275114303277,0.04422406260344738
482,9.963077471222459,0.043872903055119095
483,9.963400451359174,0.04352544920969494
484,9.963720117793672,0.04318166338115015
485,9.964036504524252,0.04284150826456405
486,9.964349645200375,0.042504946932106664
487,9.964659573126257,0.042171942829066764
488,9.964966321264377,0.041842459769920876
489,9.965269922239026,0.041516461934443354
490,9.965570408339751,0.04119391386385649
491,9.965867811524795,0.040874780457020934
492,9.966162163424505,0.040559026966665516
493,9.966453495344686,0.040246618995656694
494,9.966741838269934,0.03993752249330638
495,9.967027222866948,0.03963170375171913
496,9.96730967948776,0.03932912940217694
497,9.967589238172993,0.03902976641156252
498,9.967865928655051,0.038733582078819766
499,9.968139780361263,0.03844054403145158
500,9.968410822417042,0.03815062022205492
501,9.96867908364896,0.03786377892489224
502,9.968944592587825,0.03757998873249905
503,9.969207377471715,0.037299218552328005
504,9.969467466248984,0.03702143760342819
505,9.969724886581226,0.036746615413160155
506,9.969979665846223,0.03647472181394548
507,9.970231831140865,0.03620572694005181
508,9.970481409284021,0.035939601224411824
509,9.970728426819399,0.03567631539547669
510,9.970972910018356,0.03541584047410319
511,9.971214884882713,0.03515814777047457
512,9.971454377147507,0.034903208881054824
513,9.971691412283734,0.03465099568557551
514,9.971926015501055,0.034401480344055956
515,9.972158211750475,0.03415463529385537
516,9.972388025727009,0.033910433246757625
517,9.972615481872294,0.033668847186087564
518,9.972840604377202,0.0334298503638591
519,9.973063417184397,0.03319341629795464
520,9.973283943990896,0.03295951876933571
521,9.973502208250592,0.03272813181928434
522,9.973718233176731,0.03249922974667493
523,9.973932041744394,0.032272787105276604
524,9.974143656692945,0.03204877870108558
525,9.974353100528432,0.03182717958968699
526,9.974560395526003,0.03160796507364687
527,9.974765563732257,0.031391110699932806
528,9.974968626967598,0.031176592257364022
529,9.975169606828556,0.030964385774089914
530,9.975368524690076,0.030754467515097396
531,9.97556540170781,0.030546813979746186
532,9.975760258820344,0.030341401899332453
533,9.975953116751436,0.03013820823468005
534,9.976143996012222,0.029937210173759044
535,9.976332916903402,0.029738385129332176
536,9.976519899517383,0.029541710736627553
537,9.976704963740435,0.029347164851038707
538,9.976888129254792,0.029154725545850906
539,9.977069415540749,0.028964371109993888
