time_s,distance_10um,force_nN
9981,0.999948,6.43959e-09
9984,0.999948,6.44905e-09
9987,0.999948,6.45852e-09
9990,0.999948,6.46798e-09
9993,0.999948,6.47745e-09
9996,0.999948,6.48691e-09
9999,0.999948,6.49638e-09
10002,0.999948,6.50584e-09
10005,0.999948,6.5153e-09
10008,0.999948,6.52477e-09
10011,0.999948,6.53423e-09
10014,0.999948,6.5437e-09
10017,0.999948,6.55316e-09
10020,0.999948,6.56263e-09
10023,0.999948,6.57209e-09
10026,0.999948,6.58155e-09
10029,0.999948,6.59102e-09
10032,0.999948,6.60048e-09
10035,0.999948,6.60995e-09
10038,0.999948,6.61941e-09
10041,0.999948,6.62888e-09
10044,0.999948,6.63834e-09
10047,0.999948,6.6478e-09
10050,0.999948,6.65727e-09
10053,0.999948,6.66673e-09
10056,0.999948,6.6762e-09
10059,0.999948,6.68566e-09
10062,0.999948,6.69512e-09
10065,0.999948,6.70459e-09
10068,0.999948,6.71405e-09
10071,0.999948,6.72352e-09
10074,0.999948,6.73298e-09
10077,0.999948,6.74245e-09
10080,0.999948,6.75191e-09
10083,0.999948,6.76137e-09
10086,0.999948,6.77084e-09
10089,0.999948,6.7803e-09
10092,0.999948,6.78977e-09
10095,0.999948,6.79923e-09
10098,0.999948,6.80869e-09
10101,0.999948,6.81816e-09
10104,0.999948,6.82762e-09
10107,0.999948,6.83709e-09
10110,0.999948,6.84655e-09
10113,0.999948,6.85602e-09
10116,0.999948,6.86548e-09
10119,0.999948,6.87494e-09
10122,0.999948,6.88441e-09
10125,0.999948,6.89387e-09
10128,0.999948,6.90334e-09
10131,0.999948,6.9128e-09
10134,0.999948,6.92226e-09
10137,0.999948,6.93173e-09
10140,0.999948,6.94119e-09
10143,0.999948,6.95066e-09
10146,0.999948,6.96012e-09
10149,0.999948,6.96958e-09
10152,0.999948,6.97905e-09
10155,0.999948,6.98851e-09
10158,0.999948,6.99798e-09
10161,0.999948,7.00744e-09
10164,0.999948,7.0169e-09
10167,0.999948,7.02637e-09
10170,0.999948,7.03583e-09
10173,0.999948,7.0453e-09
10176,0.999948,7.05476e-09
10179,0.999948,7.06422e-09
10182,0.999948,7.07369e-09
10185,0.999948,7.08315e-09
10188,0.999948,7.09262e-09
10191,0.999948,7.10208e-09
10194,0.999948,7.11154e-09
10197,0.999948,7.12101e-09
10200,0.999948,7.13047e-09
10203,0.999948,7.13994e-09
10206,0.999948,7.1494e-09
10209,0.999948,7.15886e-09
10212,0.999948,7.16833e-09
10215,0.999948,7.17779e-09
10218,0.999948,7.18726e-09
10221,0.999948,7.19672e-09
10224,0.999948,7.20618e-09
10227,0.999948,7.21565e-09
10230,0.999948,7.22511e-09
10233,0.999948,7.23458e-09
10236,0.999948,7.24404e-09
10239,0.999948,7.2535e-09
10242,0.999948,7.26297e-09
10245,0.999948,7.27243e-09
10248,0.999948,7.2819e-09
10251,0.999948,7.29136e-09
10254,0.999948,7.30082e-09
10257,0.999948,7.31029e-09
10260,0.999948,7.31975e-09
10263,0.999948,7.32922e-09
10266,0.999948,7.33868e-09
10269,0.999948,7.34814e-09
10272,0.999948,7.35761e-09
10275,0.999948,7.36707e-09
10278,0.999948,7.37653e-09
10281,0.999948,7.386e-09
10284,0.999948,7.39546e-09
10287,0.999948,7.40493e-09
10290,0.999948,7.41439e-09
10293,0.999948,7.42385e-09
10296,0.999948,7.43332e-09
10299,0.999948,7.44278e-09
10302,0.999948,7.45225e-09
10305,0.999948,7.46171e-09
10308,0.999948,7.47117e-09
10311,0.999948,7.48064e-09
10314,0.999948,7.4901e-09
10317,0.999948,7.49956e-09
10320,0.999948,7.50903e-09
10323,0.999948,7.51849e-09
10326,0.999948,7.52796e-09
10329,0.999948,7.53742e-09
10332,0.999948,7.54688e-09
10335,0.999948,7.55635e-09
10338,0.999948,7.56581e-09
10341,0.999948,7.57527e-09
10344,0.999948,7.58474e-09
10347,0.999948,7.5942e-09
10350,0.999948,7.60367e-09
10353,0.999948,7.61313e-09
10356,0.999948,7.62259e-09
10359,0.999948,7.63206e-09
10362,0.999948,7.64152e-09
10365,0.999948,7.65098e-09
10368,0.999948,7.66045e-09
10371,0.999948,7.66991e-09
10374,0.999948,7.67938e-09
10377,0.999948,7.68884e-09
10380,0.999948,7.6983e-09
10383,0.999948,7.70777e-09
10386,0.999948,7.71723e-09
10389,0.999948,7.72669e-09
10392,0.999948,7.73616e-09
10395,0.999948,7.74562e-09
10398,0.999948,7.75509e-09
10401,0.999948,7.76455e-09
10404,0.999948,7.77401e-09
10407,0.999948,7.78348e-09
10410,0.999948,7.79294e-09
10413,0.999948,7.8024e-09
10416,0.999948,7.81187e-09
10419,0.999948,7.82133e-09
10422,0.999948,7.8308e-09
10425,0.999948,7.84026e-09
10428,0.999948,7.84972e-09
10431,0.999948,7.85919e-09
10434,0.999948,7.86865e-09
10437,0.999948,7.87811e-09
10440,0.999948,7.88758e-09
10443,0.999948,7.89704e-09
10446,0.999948,7.9065e-09
10449,0.999948,7.91597e-09
10452,0.999948,7.92543e-09
10455,0.999948,7.9349e-09
10458,0.999948,7.94436e-09
10461,0.999948,7.95382e-09
10464,0.999948,7.96329e-09
10467,0.999948,7.97275e-09
10470,0.999948,7.98221e-09
10473,0.999948,7.99168e-09
10476,0.999948,8.00114e-09
10479,0.999948,8.0106e-09
10482,0.999948,8.02007e-09
10485,0.999948,8.02953e-09
10488,0.999948,8.03899e-09
10491,0.999948,8.04846e-09
10494,0.999948,8.05792e-09
10497,0.999948,8.06739e-09
10500,0.999948,8.07685e-09
10503,0.999948,8.08631e-09
10506,0.999948,8.09578e-09
10509,0.999948,8.10524e-09
10512,0.999948,8.1147e-09
10515,0.999948,8.12417e-09
10518,0.999948,8.13363e-09
10521,0.999948,8.14309e-09
10524,0.999948,8.15256e-09
10527,0.999948,8.16202e-09
10530,0.999948,8.17148e-09
10533,0.999948,8.18095e-09
10536,0.999948,8.19041e-09
10539,0.999948,8.19987e-09
10542,0.999948,8.20934e-09
10545,0.999948,8.2188e-09
10548,0.999948,8.22826e-09
10551,0.999948,8.23773e-09
10554,0.999948,8.24719e-09
10557,0.999948,8.25666e-09
10560,0.999948,8.26612e-09
10563,0.999948,8.27558e-09
10566,0.999948,8.28505e-09
10569,0.999948,8.29451e-09
10572,0.999948,8.30397e-09
10575,0.999948,8.31344e-09
10578,0.999948,8.3229e-09
10581,0.999948,8.33236e-09
10584,0.999948,8.34183e-09
10587,0.999948,8.35129e-09
10590,0.999948,8.36075e-09
10593,0.999948,8.37022e-09
10596,0.999948,8.37968e-09
10599,0.999948,8.38914e-09
10602,0.999948,8.39861e-09
10605,0.999948,8.40807e-09
10608,0.999948,8.41753e-09
10611,0.999948,8.427e-09
10614,0.999948,8.43646e-09
10617,0.999948,8.44592e-09
10620,0.999948,8.45539e-09
10623,0.999948,8.46485e-09
10626,0.999948,8.47431e-09
10629,0.999948,8.48378e-09
10632,0.999948,8.49324e-09
10635,0.999948,8.5027e-09
10638,0.999948,8.51217e-09
10641,0.999948,8.52163e-09
10644,0.999948,8.53109e-09
10647,0.999948,8.54056e-09
10650,0.999948,8.55002e-09
10653,0.999948,8.55948e-09
10656,0.999948,8.56895e-09
10659,0.999948,8.57841e-09
10662,0.999948,8.58787e-09
10665,0.999948,8.59734e-09
10668,0.999948,8.6068e-09
10671,0.999948,8.61626e-09
10674,0.999948,8.62573e-09
10677,0.999948,8.63519e-09
10680,0.999948,8.64465e-09
10683,0.999948,8.65412e-09
10686,0.999948,8.66358e-09
10689,0.999948,8.67304e-09
10692,0.999948,8.68251e-09
10695,0.999948,8.69197e-09
10698,0.999948,8.70143e-09
10701,0.999948,8.7109e-09
10704,0.999948,8.72036e-09
10707,0.999948,8.72982e-09
10710,0.999948,8.73929e-09
10713,0.999948,8.74875e-09
10716,0.999948,8.75821e-09
10719,0.999948,8.76768e-09
10722,0.999948,8.77714e-09
10725,0.999948,8.7866e-09
10728,0.999948,8.79606e-09
10731,0.999948,8.80553e-09
10734,0.999948,8.81499e-09
10737,0.999948,8.82445e-09
10740,0.999948,8.83392e-09
10743,0.999948,8.84338e-09
10746,0.999948,8.85284e-09
10749,0.999948,8.86231e-09
10752,0.999948,8.87177e-09
10755,0.999948,8.88123e-09
10758,0.999948,8.8907e-09
10761,0.999948,8.90016e-09
10764,0.999948,8.90962e-09
10767,0.999948,8.91909e-09
10770,0.999948,8.92855e-09
10773,0.999948,8.93801e-09
10776,0.999948,8.94748e-09
10779,0.999948,8.95694e-09
10782,0.999948,8.9664e-09
10785,0.999948,8.97586e-09
10788,0.999948,8.98533e-09
10791,0.999948,8.99479e-09
10794,0.999948,9.00425e-09
10797,0.999948,9.01372e-09
10800,0.999948,9.02318e-09
