time_s,distance_10um,force_nN
3102,0.997706,0.00195529
3105,0.99771,0.0019505
3108,0.997713,0.00194572
3111,0.997717,0.00194096
3114,0.997721,0.00193622
3117,0.997725,0.00193149
3120,0.997728,0.00192678
3123,0.997732,0.00192208
3126,0.997736,0.00191739
3129,0.997739,0.00191273
3132,0.997743,0.00190807
3135,0.997747,0.00190344
3138,0.99775,0.00189881
3141,0.997754,0.00189421
3144,0.997757,0.00188961
3147,0.997761,0.00188504
3150,0.997765,0.00188047
3153,0.997768,0.00187592
3156,0.997772,0.00187139
3159,0.997775,0.00186687
3162,0.997779,0.00186237
3165,0.997783,0.00185788
3168,0.997786,0.0018534
3171,0.99779,0.00184894
3174,0.997793,0.00184449
3177,0.997797,0.00184006
3180,0.9978,0.00183564
3183,0.997804,0.00183124
3186,0.997807,0.00182685
3189,0.997811,0.00182247
3192,0.997814,0.00181811
3195,0.997818,0.00181376
3198,0.997821,0.00180942
3201,0.997825,0.0018051
3204,0.997828,0.0018008
3207,0.997832,0.0017965
3210,0.997835,0.00179222
3213,0.997838,0.00178796
3216,0.997842,0.0017837
3219,0.997845,0.00177946
3222,0.997849,0.00177524
3225,0.997852,0.00177103
3228,0.997855,0.00176683
3231,0.997859,0.00176264
3234,0.997862,0.00175847
3237,0.997865,0.00175431
3240,0.997869,0.00175016
3243,0.997872,0.00174603
3246,0.997875,0.00174191
3249,0.997879,0.0017378
3252,0.997882,0.00173371
3255,0.997885,0.00172962
3258,0.997889,0.00172556
3261,0.997892,0.0017215
3264,0.997895,0.00171746
3267,0.997899,0.00171343
3270,0.997902,0.00170941
3273,0.997905,0.0017054
3276,0.997908,0.00170141
3279,0.997912,0.00169743
3282,0.997915,0.00169346
3285,0.997918,0.0016895
3288,0.997921,0.00168556
3291,0.997925,0.00168163
3294,0.997928,0.00167771
3297,0.997931,0.0016738
3300,0.997934,0.00166991
3303,0.997937,0.00166602
3306,0.997941,0.00166215
3309,0.997944,0.00165829
3312,0.997947,0.00165445
3315,0.99795,0.00165061
3318,0.997953,0.00164679
3321,0.997956,0.00164298
3324,0.99796,0.00163918
3327,0.997963,0.00163539
3330,0.997966,0.00163161
3333,0.997969,0.00162785
3336,0.997972,0.0016241
3339,0.997975,0.00162035
3342,0.997978,0.00161662
3345,0.997981,0.00161291
3348,0.997984,0.0016092
3351,0.997987,0.0016055
3354,0.997991,0.00160182
3357,0.997994,0.00159814
3360,0.997997,0.00159448
3363,0.998,0.00159083
3366,0.998003,0.00158719
3369,0.998006,0.00158356
3372,0.998009,0.00157994
3375,0.998012,0.00157634
3378,0.998015,0.00157274
3381,0.998018,0.00156916
3384,0.998021,0.00156558
3387,0.998024,0.00156202
3390,0.998027,0.00155847
3393,0.99803,0.00155493
3396,0.998033,0.0015514
3399,0.998036,0.00154788
3402,0.998039,0.00154437
3405,0.998042,0.00154087
3408,0.998045,0.00153738
3411,0.998048,0.0015339
3414,0.99805,0.00153043
3417,0.998053,0.00152698
3420,0.998056,0.00152353
3423,0.998059,0.00152009
3426,0.998062,0.00151667
3429,0.998065,0.00151325
3432,0.998068,0.00150985
3435,0.998071,0.00150645
3438,0.998074,0.00150307
3441,0.998077,0.00149969
3444,0.998079,0.00149633
3447,0.998082,0.00149297
3450,0.998085,0.00148963
3453,0.998088,0.00148629
3456,0.998091,0.00148297
3459,0.998094,0.00147965
3462,0.998096,0.00147635
3465,0.998099,0.00147305
3468,0.998102,0.00146977
3471,0.998105,0.00146649
3474,0.998108,0.00146323
3477,0.99811,0.00145997
3480,0.998113,0.00145672
3483,0.998116,0.00145349
3486,0.998119,0.00145026
3489,0.998122,0.00144704
3492,0.998124,0.00144383
3495,0.998127,0.00144063
3498,0.99813,0.00143744
3501,0.998133,0.00143426
3504,0.998135,0.00143109
3507,0.998138,0.00142793
3510,0.998141,0.00142478
3513,0.998144,0.00142164
3516,0.998146,0.0014185
3519,0.998149,0.00141538
3522,0.998152,0.00141226
3525,0.998154,0.00140916
3528,0.998157,0.00140606
3531,0.99816,0.00140297
3534,0.998162,0.00139989
3537,0.998165,0.00139682
3540,0.998168,0.00139376
3543,0.99817,0.00139071
3546,0.998173,0.00138767
3549,0.998176,0.00138463
3552,0.998178,0.00138161
3555,0.998181,0.00137859
3558,0.998184,0.00137558
3561,0.998186,0.00137259
3564,0.998189,0.00136959
3567,0.998192,0.00136661
3570,0.998194,0.00136364
3573,0.998197,0.00136068
3576,0.998199,0.00135772
3579,0.998202,0.00135477
3582,0.998205,0.00135183
3585,0.998207,0.0013489
3588,0.99821,0.00134598
3591,0.998212,0.00134307
3594,0.998215,0.00134016
3597,0.998217,0.00133727
3600,0.99822,0.00133438
3603,0.998222,0.0013315
3606,0.998225,0.00132863
3609,0.998228,0.00132576
3612,0.99823,0.00132291
3615,0.998233,0.00132006
3618,0.998235,0.00131722
3621,0.998238,0.00131439
3624,0.99824,0.00131157
3627,0.998243,0.00130875
3630,0.998245,0.00130595
3633,0.998248,0.00130315
3636,0.99825,0.00130036
3639,0.998253,0.00129757
3642,0.998255,0.0012948
3645,0.998258,0.00129203
3648,0.99826,0.00128927
3651,0.998263,0.00128652
3654,0.998265,0.00128378
3657,0.998267,0.00128104
3660,0.99827,0.00127832
3663,0.998272,0.0012756
3666,0.998275,0.00127288
3669,0.998277,0.00127018
3672,0.99828,0.00126748
3675,0.998282,0.00126479
3678,0.998284,0.00126211
3681,0.998287,0.00125944
3684,0.998289,0.00125677
3687,0.998292,0.00125411
3690,0.998294,0.00125146
3693,0.998296,0.00124881
3696,0.998299,0.00124618
3699,0.998301,0.00124355
3702,0.998304,0.00124093
3705,0.998306,0.00123831
3708,0.998308,0.0012357
3711,0.998311,0.0012331
3714,0.998313,0.00123051
3717,0.998315,0.00122793
3720,0.998318,0.00122535
3723,0.99832,0.00122278
3726,0.998322,0.00122021
3729,0.998325,0.00121766
3732,0.998327,0.00121511
3735,0.998329,0.00121257
3738,0.998332,0.00121003
3741,0.998334,0.0012075
3744,0.998336,0.00120498
3747,0.998339,0.00120247
3750,0.998341,0.00119996
3753,0.998343,0.00119746
3756,0.998346,0.00119497
3759,0.998348,0.00119248
3762,0.99835,0.00119
3765,0.998352,0.00118753
3768,0.998355,0.00118506
3771,0.998357,0.0011826
3774,0.998359,0.00118015
3777,0.998361,0.0011777
3780,0.998364,0.00117527
3783,0.998366,0.00117283
3786,0.998368,0.00117041
3789,0.99837,0.00116799
3792,0.998373,0.00116558
3795,0.998375,0.00116317
3798,0.998377,0.00116077
3801,0.998379,0.00115838
3804,0.998382,0.001156
3807,0.998384,0.00115362
3810,0.998386,0.00115124
3813,0.998388,0.00114888
3816,0.99839,0.00114652
3819,0.998393,0.00114416
3822,0.998395,0.00114182
3825,0.998397,0.00113948
3828,0.998399,0.00113714
3831,0.998401,0.00113482
3834,0.998403,0.0011325
3837,0.998406,0.00113018
3840,0.998408,0.00112787
3843,0.99841,0.00112557
3846,0.998412,0.00112327
3849,0.998414,0.00112098
3852,0.998416,0.0011187
3855,0.998418,0.00111642
3858,0.998421,0.00111415
3861,0.998423,0.00111189
3864,0.998425,0.00110963
3867,0.998427,0.00110737
3870,0.998429,0.00110513
3873,0.998431,0.00110289
3876,0.998433,0.00110065
3879,0.998435,0.00109842
3882,0.998437,0.0010962
3885,0.99844,0.00109398
3888,0.998442,0.00109177
3891,0.998444,0.00108957
3894,0.998446,0.00108737
3897,0.998448,0.00108518
3900,0.99845,0.00108299
3903,0.998452,0.00108081
3906,0.998454,0.00107863
3909,0.998456,0.00107646
3912,0.998458,0.0010743
3915,0.99846,0.00107214
3918,0.998462,0.00106999
3921,0.998464,0.00106784
3924,0.998466,0.0010657
3927,0.998468,0.00106357
3930,0.99847,0.00106144
3933,0.998473,0.00105932
3936,0.998475,0.0010572
3939,0.998477,0.00105509
3942,0.998479,0.00105298
3945,0.998481,0.00105088
3948,0.998483,0.00104878
3951,0.998485,0.00104669
3954,0.998487,0.00104461
3957,0.998489,0.00104253
3960,0.998491,0.00104046
3963,0.998493,0.00103839
3966,0.998495,0.00103633
3969,0.998497,0.00103427
3972,0.998499,0.00103222
3975,0.9985,0.00103017
3978,0.998502,0.00102813
3981,0.998504,0.0010261
3984,0.998506,0.00102407
3987,0.998508,0.00102204
3990,0.99851,0.00102002
3993,0.998512,0.00101801
3996,0.998514,0.001016
3999,0.998516,0.001014
4002,0.998518,0.001012
4005,0.99852,0.00101
4008,0.998522,0.00100802
4011,0.998524,0.00100603
4014,0.998526,0.00100406
4017,0.998528,0.00100208
4020,0.99853,0.00100012
4023,0.998532,0.000998156
4026,0.998533,0.000996199
4029,0.998535,0.000994248
4032,0.998537,0.000992301
4035,0.998539,0.00099036
4038,0.998541,0.000988423
4041,0.998543,0.000986492
4044,0.998545,0.000984566
4047,0.998547,0.000982644
4050,0.998549,0.000980728
4053,0.99855,0.000978817
4056,0.998552,0.00097691
4059,0.998554,0.000975009
4062,0.998556,0.000973112
4065,0.998558,0.000971221
4068,0.99856,0.000969334
4071,0.998562,0.000967452
4074,0.998563,0.000965575
4077,0.998565,0.000963703
4080,0.998567,0.000961836
4083,0.998569,0.000959973
4086,0.998571,0.000958116
4089,0.998573,0.000956263
4092,0.998574,0.000954415
4095,0.998576,0.000952571
4098,0.998578,0.000950732
4101,0.99858,0.000948899
4104,0.998582,0.000947069
4107,0.998584,0.000945245
4110,0.998585,0.000943425
4113,0.998587,0.00094161
4116,0.998589,0.000939799
4119,0.998591,0.000937993
4122,0.998593,0.000936192
4125,0.998594,0.000934395
4128,0.998596,0.000932603
4131,0.998598,0.000930816
4134,0.9986,0.000929033
4137,0.998601,0.000927254
4140,0.998603,0.00092548
4143,0.998605,0.000923711
4146,0.998607,0.000921946
4149,0.998608,0.000920186
4152,0.99861,0.00091843
4155,0.998612,0.000916678
4158,0.998614,0.000914931
4161,0.998616,0.000913189
4164,0.998617,0.00091145
4167,0.998619,0.000909717
4170,0.998621,0.000907987
4173,0.998622,0.000906262
4176,0.998624,0.000904542
4179,0.998626,0.000902825
4182,0.998628,0.000901113
4185,0.998629,0.000899406
4188,0.998631,0.000897702
4191,0.998633,0.000896003
4194,0.998635,0.000894309
4197,0.998636,0.000892618
4200,0.998638,0.000890932
4203,0.99864,0.00088925
4206,0.998641,0.000887572
4209,0.998643,0.000885898
4212,0.998645,0.000884229
4215,0.998646,0.000882564
4218,0.998648,0.000880903
4221,0.99865,0.000879246
4224,0.998651,0.000877593
4227,0.998653,0.000875945
4230,0.998655,0.0008743
4233,0.998656,0.00087266
4236,0.998658,0.000871024
4239,0.99866,0.000869391
4242,0.998661,0.000867763
4245,0.998663,0.000866139
4248,0.998665,0.000864519
4251,0.998666,0.000862903
4254,0.998668,0.000861291
4257,0.99867,0.000859683
4260,0.998671,0.000858079
4263,0.998673,0.000856479
4266,0.998675,0.000854883
4269,0.998676,0.000853291
4272,0.998678,0.000851703
4275,0.99868,0.000850119
4278,0.998681,0.000848539
4281,0.998683,0.000846962
4284,0.998684,0.00084539
4287,0.998686,0.000843821
4290,0.998688,0.000842257
4293,0.998689,0.000840696
4296,0.998691,0.000839139
4299,0.998692,0.000837586
4302,0.998694,0.000836036
4305,0.998696,0.000834491
4308,0.998697,0.000832949
4311,0.998699,0.000831411
4314,0.9987,0.000829877
4317,0.998702,0.000828347
4320,0.998704,0.00082682
4323,0.998705,0.000825297
4326,0.998707,0.000823778
4329,0.998708,0.000822263
4332,0.99871,0.000820751
4335,0.998711,0.000819243
4338,0.998713,0.000817738
4341,0.998715,0.000816238
4344,0.998716,0.000814741
4347,0.998718,0.000813247
4350,0.998719,0.000811758
4353,0.998721,0.000810272
4356,0.998722,0.000808789
4359,0.998724,0.00080731
4362,0.998725,0.000805835
4365,0.998727,0.000804363
4368,0.998729,0.000802895
4371,0.99873,0.000801431
4374,0.998732,0.00079997
4377,0.998733,0.000798512
4380,0.998735,0.000797058
4383,0.998736,0.000795608
4386,0.998738,0.000794161
4389,0.998739,0.000792718
4392,0.998741,0.000791278
4395,0.998742,0.000789841
4398,0.998744,0.000788409
4401,0.998745,0.000786979
4404,0.998747,0.000785553
4407,0.998748,0.00078413
4410,0.99875,0.000782711
4413,0.998751,0.000781296
4416,0.998753,0.000779883
4419,0.998754,0.000778474
4422,0.998756,0.000777069
4425,0.998757,0.000775666
4428,0.998759,0.000774268
4431,0.99876,0.000772872
4434,0.998762,0.00077148
4437,0.998763,0.000770091
4440,0.998765,0.000768706
4443,0.998766,0.000767324
4446,0.998767,0.000765945
4449,0.998769,0.000764569
4452,0.99877,0.000763197
4455,0.998772,0.000761828
4458,0.998773,0.000760462
4461,0.998775,0.0007591
4464,0.998776,0.000757741
4467,0.998778,0.000756385
4470,0.998779,0.000755032
4473,0.998781,0.000753682
4476,0.998782,0.000752336
4479,0.998783,0.000750993
4482,0.998785,0.000749653
4485,0.998786,0.000748316
4488,0.998788,0.000746983
4491,0.998789,0.000745652
4494,0.998791,0.000744325
4497,0.998792,0.000743001
4500,0.998793,0.00074168
4503,0.998795,0.000740362
4506,0.998796,0.000739047
4509,0.998798,0.000737736
4512,0.998799,0.000736427
4515,0.9988,0.000735122
4518,0.998802,0.000733819
4521,0.998803,0.00073252
4524,0.998805,0.000731224
4527,0.998806,0.00072993
4530,0.998807,0.00072864
4533,0.998809,0.000727353
4536,0.99881,0.000726069
4539,0.998812,0.000724788
4542,0.998813,0.00072351
4545,0.998814,0.000722235
4548,0.998816,0.000720963
4551,0.998817,0.000719694
4554,0.998819,0.000718427
4557,0.99882,0.000717164
4560,0.998821,0.000715904
4563,0.998823,0.000714647
4566,0.998824,0.000713392
4569,0.998825,0.000712141
4572,0.998827,0.000710892
4575,0.998828,0.000709647
4578,0.998829,0.000708404
4581,0.998831,0.000707164
4584,0.998832,0.000705927
4587,0.998834,0.000704693
4590,0.998835,0.000703462
4593,0.998836,0.000702234
4596,0.998838,0.000701008
4599,0.998839,0.000699786
4602,0.99884,0.000698566
4605,0.998842,0.000697349
4608,0.998843,0.000696135
4611,0.998844,0.000694924
4614,0.998846,0.000693715
4617,0.998847,0.000692509
4620,0.998848,0.000691306
4623,0.99885,0.000690106
4626,0.998851,0.000688909
4629,0.998852,0.000687714
4632,0.998853,0.000686522
4635,0.998855,0.000685333
4638,0.998856,0.000684147
4641,0.998857,0.000682963
4644,0.998859,0.000681782
4647,0.99886,0.000680604
4650,0.998861,0.000679429
4653,0.998863,0.000678256
4656,0.998864,0.000677086
4659,0.998865,0.000675918
4662,0.998866,0.000674753
4665,0.998868,0.000673591
4668,0.998869,0.000672432
4671,0.99887,0.000671275
4674,0.998872,0.000670121
4677,0.998873,0.00066897
4680,0.998874,0.000667821
4683,0.998875,0.000666674
4686,0.998877,0.000665531
4689,0.998878,0.00066439
4692,0.998879,0.000663251
4695,0.998881,0.000662116
4698,0.998882,0.000660982
4701,0.998883,0.000659852
4704,0.998884,0.000658724
4707,0.998886,0.000657598
4710,0.998887,0.000656475
4713,0.998888,0.000655355
4716,0.998889,0.000654237
4719,0.998891,0.000653122
4722,0.998892,0.000652009
4725,0.998893,0.000650899
4728,0.998894,0.000649791
4731,0.998896,0.000648686
4734,0.998897,0.000647583
4737,0.998898,0.000646483
4740,0.998899,0.000645385
4743,0.998901,0.000644289
4746,0.998902,0.000643197
4749,0.998903,0.000642106
4752,0.998904,0.000641018
4755,0.998905,0.000639933
4758,0.998907,0.00063885
4761,0.998908,0.000637769
4764,0.998909,0.000636691
4767,0.99891,0.000635615
4770,0.998912,0.000634542
4773,0.998913,0.000633471
4776,0.998914,0.000632403
4779,0.998915,0.000631337
4782,0.998916,0.000630273
4785,0.998918,0.000629212
4788,0.998919,0.000628153
4791,0.99892,0.000627096
4794,0.998921,0.000626042
4797,0.998922,0.00062499
4800,0.998924,0.000623941
4803,0.998925,0.000622893
4806,0.998926,0.000621849
4809,0.998927,0.000620806
4812,0.998928,0.000619766
4815,0.998929,0.000618728
4818,0.998931,0.000617692
4821,0.998932,0.000616659
4824,0.998933,0.000615628
4827,0.998934,0.0006146
4830,0.998935,0.000613573
4833,0.998937,0.000612549
4836,0.998938,0.000611527
4839,0.998939,0.000610508
4842,0.99894,0.00060949
4845,0.998941,0.000608475
4848,0.998942,0.000607463
4851,0.998944,0.000606452
4854,0.998945,0.000605444
4857,0.998946,0.000604438
4860,0.998947,0.000603434
4863,0.998948,0.000602432
4866,0.998949,0.000601433
4869,0.99895,0.000600435
4872,0.998952,0.00059944
4875,0.998953,0.000598448
4878,0.998954,0.000597457
4881,0.998955,0.000596468
4884,0.998956,0.000595482
4887,0.998957,0.000594498
4890,0.998958,0.000593516
4893,0.99896,0.000592536
4896,0.998961,0.000591558
4899,0.998962,0.000590583
4902,0.998963,0.00058961
4905,0.998964,0.000588638
4908,0.998965,0.000587669
4911,0.998966,0.000586702
4914,0.998967,0.000585737
4917,0.998969,0.000584775
4920,0.99897,0.000583814
4923,0.998971,0.000582855
4926,0.998972,0.000581899
4929,0.998973,0.000580944
4932,0.998974,0.000579992
4935,0.998975,0.000579042
4938,0.998976,0.000578094
4941,0.998977,0.000577147
4944,0.998979,0.000576203
4947,0.99898,0.000575261
4950,0.998981,0.000574321
4953,0.998982,0.000573384
4956,0.998983,0.000572448
4959,0.998984,0.000571514
4962,0.998985,0.000570582
4965,0.998986,0.000569652
4968,0.998987,0.000568724
4971,0.998988,0.000567799
4974,0.99899,0.000566875
4977,0.998991,0.000565953
4980,0.998992,0.000565033
4983,0.998993,0.000564115
4986,0.998994,0.0005632
4989,0.998995,0.000562286
4992,0.998996,0.000561374
4995,0.998997,0.000560464
4998,0.998998,0.000559556
5001,0.998999,0.00055865
5004,0.999,0.000557746
5007,0.999001,0.000556844
5010,0.999002,0.000555944
5013,0.999003,0.000555046
5016,0.999005,0.000554149
5019,0.999006,0.000553255
5022,0.999007,0.000552362
5025,0.999008,0.000551472
5028,0.999009,0.000550583
5031,0.99901,0.000549696
5034,0.999011,0.000548812
5037,0.999012,0.000547929
5040,0.999013,0.000547048
5043,0.999014,0.000546168
5046,0.999015,0.000545291
5049,0.999016,0.000544416
5052,0.999017,0.000543542
5055,0.999018,0.000542671
5058,0.999019,0.000541801
5061,0.99902,0.000540933
5064,0.999021,0.000540067
5067,0.999022,0.000539202
5070,0.999023,0.00053834
5073,0.999024,0.000537479
5076,0.999025,0.00053662
5079,0.999026,0.000535763
5082,0.999027,0.000534908
5085,0.999028,0.000534055
5088,0.999029,0.000533203
5091,0.99903,0.000532354
5094,0.999031,0.000531506
5097,0.999033,0.00053066
5100,0.999034,0.000529815
5103,0.999035,0.000528973
5106,0.999036,0.000528132
5109,0.999037,0.000527293
5112,0.999038,0.000526456
5115,0.999039,0.00052562
5118,0.99904,0.000524787
5121,0.999041,0.000523955
5124,0.999042,0.000523125
5127,0.999043,0.000522296
5130,0.999044,0.000521469
5133,0.999045,0.000520644
5136,0.999046,0.000519821
5139,0.999047,0.000519
5142,0.999048,0.00051818
5145,0.999049,0.000517362
5148,0.99905,0.000516546
5151,0.999051,0.000515731
5154,0.999051,0.000514918
5157,0.999052,0.000514107
5160,0.999053,0.000513297
5163,0.999054,0.00051249
5166,0.999055,0.000511683
5169,0.999056,0.000510879
5172,0.999057,0.000510076
5175,0.999058,0.000509275
5178,0.999059,0.000508476
5181,0.99906,0.000507678
5184,0.999061,0.000506882
5187,0.999062,0.000506087
5190,0.999063,0.000505295
5193,0.999064,0.000504504
5196,0.999065,0.000503714
5199,0.999066,0.000502926
5202,0.999067,0.00050214
5205,0.999068,0.000501356
5208,0.999069,0.000500573
5211,0.99907,0.000499791
5214,0.999071,0.000499012
5217,0.999072,0.000498234
5220,0.999073,0.000497457
5223,0.999074,0.000496682
5226,0.999075,0.000495909
5229,0.999076,0.000495137
5232,0.999077,0.000494367
5235,0.999078,0.000493599
5238,0.999078,0.000492832
5241,0.999079,0.000492067
5244,0.99908,0.000491303
5247,0.999081,0.000490541
5250,0.999082,0.00048978
5253,0.999083,0.000489021
5256,0.999084,0.000488264
5259,0.999085,0.000487508
5262,0.999086,0.000486753
5265,0.999087,0.000486001
5268,0.999088,0.000485249
5271,0.999089,0.0004845
5274,0.99909,0.000483752
5277,0.999091,0.000483005
5280,0.999092,0.00048226
5283,0.999092,0.000481516
5286,0.999093,0.000480774
5289,0.999094,0.000480034
5292,0.999095,0.000479295
5295,0.999096,0.000478557
5298,0.999097,0.000477821
5301,0.999098,0.000477087
5304,0.999099,0.000476354
5307,0.9991,0.000475622
5310,0.999101,0.000474892
5313,0.999102,0.000474164
5316,0.999102,0.000473437
5319,0.999103,0.000472711
5322,0.999104,0.000471987
5325,0.999105,0.000471265
5328,0.999106,0.000470544
5331,0.999107,0.000469824
5334,0.999108,0.000469106
5337,0.999109,0.000468389
5340,0.99911,0.000467674
5343,0.999111,0.00046696
5346,0.999111,0.000466248
5349,0.999112,0.000465537
5352,0.999113,0.000464827
5355,0.999114,0.000464119
5358,0.999115,0.000463412
5361,0.999116,0.000462707
5364,0.999117,0.000462003
5367,0.999118,0.000461301
5370,0.999119,0.0004606
5373,0.999119,0.000459901
5376,0.99912,0.000459203
5379,0.999121,0.000458506
5382,0.999122,0.000457811
5385,0.999123,0.000457117
5388,0.999124,0.000456424
5391,0.999125,0.000455733
5394,0.999126,0.000455043
5397,0.999126,0.000454355
5400,0.999127,0.000453668
5403,0.999128,0.000452983
5406,0.999129,0.000452298
5409,0.99913,0.000451615
5412,0.999131,0.000450934
5415,0.999132,0.000450254
5418,0.999132,0.000449575
5421,0.999133,0.000448898
5424,0.999134,0.000448222
5427,0.999135,0.000447547
5430,0.999136,0.000446874
5433,0.999137,0.000446202
5436,0.999138,0.000445531
5439,0.999138,0.000444862
5442,0.999139,0.000444194
5445,0.99914,0.000443528
5448,0.999141,0.000442862
5451,0.999142,0.000442198
5454,0.999143,0.000441536
5457,0.999144,0.000440874
5460,0.999144,0.000440214
5463,0.999145,0.000439556
5466,0.999146,0.000438898
5469,0.999147,0.000438242
5472,0.999148,0.000437587
5475,0.999149,0.000436934
5478,0.999149,0.000436282
5481,0.99915,0.000435631
5484,0.999151,0.000434981
5487,0.999152,0.000434333
5490,0.999153,0.000433686
5493,0.999154,0.00043304
5496,0.999154,0.000432396
5499,0.999155,0.000431753
5502,0.999156,0.000431111
5505,0.999157,0.00043047
5508,0.999158,0.000429831
5511,0.999158,0.000429192
5514,0.999159,0.000428556
5517,0.99916,0.00042792
5520,0.999161,0.000427286
5523,0.999162,0.000426652
5526,0.999163,0.000426021
5529,0.999163,0.00042539
5532,0.999164,0.000424761
5535,0.999165,0.000424132
5538,0.999166,0.000423505
5541,0.999167,0.00042288
5544,0.999167,0.000422255
5547,0.999168,0.000421632
5550,0.999169,0.00042101
5553,0.99917,0.000420389
5556,0.999171,0.00041977
5559,0.999171,0.000419151
5562,0.999172,0.000418534
5565,0.999173,0.000417918
5568,0.999174,0.000417303
5571,0.999175,0.00041669
5574,0.999175,0.000416078
5577,0.999176,0.000415466
5580,0.999177,0.000414856
5583,0.999178,0.000414248
5586,0.999179,0.00041364
5589,0.999179,0.000413034
5592,0.99918,0.000412428
5595,0.999181,0.000411824
5598,0.999182,0.000411221
5601,0.999183,0.00041062
5604,0.999183,0.000410019
5607,0.999184,0.00040942
5610,0.999185,0.000408822
5613,0.999186,0.000408225
5616,0.999186,0.000407629
5619,0.999187,0.000407034
5622,0.999188,0.00040644
5625,0.999189,0.000405848
5628,0.99919,0.000405257
5631,0.99919,0.000404667
5634,0.999191,0.000404078
5637,0.999192,0.00040349
5640,0.999193,0.000402903
5643,0.999193,0.000402317
5646,0.999194,0.000401733
5649,0.999195,0.00040115
5652,0.999196,0.000400567
5655,0.999197,0.000399986
5658,0.999197,0.000399406
5661,0.999198,0.000398827
5664,0.999199,0.00039825
5667,0.9992,0.000397673
5670,0.9992,0.000397098
5673,0.999201,0.000396523
5676,0.999202,0.00039595
5679,0.999203,0.000395378
5682,0.999203,0.000394806
5685,0.999204,0.000394236
5688,0.999205,0.000393668
5691,0.999206,0.0003931
5694,0.999206,0.000392533
5697,0.999207,0.000391967
5700,0.999208,0.000391403
5703,0.999209,0.000390839
5706,0.999209,0.000390277
5709,0.99921,0.000389715
5712,0.999211,0.000389155
5715,0.999212,0.000388596
5718,0.999212,0.000388038
5721,0.999213,0.000387481
5724,0.999214,0.000386925
5727,0.999215,0.00038637
5730,0.999215,0.000385816
5733,0.999216,0.000385263
5736,0.999217,0.000384711
5739,0.999217,0.00038416
5742,0.999218,0.000383611
5745,0.999219,0.000383062
5748,0.99922,0.000382514
5751,0.99922,0.000381968
5754,0.999221,0.000381422
5757,0.999222,0.000380878
5760,0.999223,0.000380334
5763,0.999223,0.000379792
5766,0.999224,0.00037925
5769,0.999225,0.00037871
5772,0.999226,0.000378171
5775,0.999226,0.000377632
5778,0.999227,0.000377095
5781,0.999228,0.000376559
5784,0.999228,0.000376023
5787,0.999229,0.000375489
5790,0.99923,0.000374956
5793,0.999231,0.000374423
5796,0.999231,0.000373892
5799,0.999232,0.000373362
5802,0.999233,0.000372833
5805,0.999233,0.000372304
5808,0.999234,0.000371777
5811,0.999235,0.000371251
5814,0.999236,0.000370725
5817,0.999236,0.000370201
5820,0.999237,0.000369678
5823,0.999238,0.000369155
5826,0.999238,0.000368634
5829,0.999239,0.000368114
5832,0.99924,0.000367594
5835,0.99924,0.000367076
5838,0.999241,0.000366558
5841,0.999242,0.000366042
5844,0.999243,0.000365526
5847,0.999243,0.000365012
5850,0.999244,0.000364498
5853,0.999245,0.000363985
5856,0.999245,0.000363474
5859,0.999246,0.000362963
5862,0.999247,0.000362453
5865,0.999247,0.000361944
5868,0.999248,0.000361436
5871,0.999249,0.000360929
5874,0.999249,0.000360423
5877,0.99925,0.000359918
5880,0.999251,0.000359414
5883,0.999252,0.000358911
5886,0.999252,0.000358409
5889,0.999253,0.000357907
5892,0.999254,0.000357407
5895,0.999254,0.000356907
5898,0.999255,0.000356409
5901,0.999256,0.000355911
5904,0.999256,0.000355414
5907,0.999257,0.000354919
5910,0.999258,0.000354424
5913,0.999258,0.00035393
5916,0.999259,0.000353437
5919,0.99926,0.000352945
5922,0.99926,0.000352453
5925,0.999261,0.000351963
5928,0.999262,0.000351474
5931,0.999262,0.000350985
5934,0.999263,0.000350498
5937,0.999264,0.000350011
5940,0.999264,0.000349525
5943,0.999265,0.00034904
5946,0.999266,0.000348556
5949,0.999266,0.000348073
5952,0.999267,0.000347591
5955,0.999268,0.000347109
5958,0.999268,0.000346629
5961,0.999269,0.000346149
5964,0.99927,0.000345671
5967,0.99927,0.000345193
5970,0.999271,0.000344716
5973,0.999272,0.00034424
5976,0.999272,0.000343765
5979,0.999273,0.00034329
5982,0.999274,0.000342817
5985,0.999274,0.000342344
5988,0.999275,0.000341872
5991,0.999276,0.000341402
5994,0.999276,0.000340932
5997,0.999277,0.000340462
6000,0.999278,0.000339994
6003,0.999278,0.000339527
6006,0.999279,0.00033906
6009,0.99928,0.000338594
6012,0.99928,0.000338129
6015,0.999281,0.000337665
6018,0.999281,0.000337202
6021,0.999282,0.00033674
6024,0.999283,0.000336278
6027,0.999283,0.000335818
6030,0.999284,0.000335358
6033,0.999285,0.000334899
6036,0.999285,0.000334441
6039,0.999286,0.000333983
6042,0.999287,0.000333527
6045,0.999287,0.000333071
6048,0.999288,0.000332616
6051,0.999289,0.000332162
6054,0.999289,0.000331709
6057,0.99929,0.000331257
6060,0.99929,0.000330805
6063,0.999291,0.000330354
6066,0.999292,0.000329904
6069,0.999292,0.000329455
6072,0.999293,0.000329007
6075,0.999294,0.000328559
6078,0.999294,0.000328113
6081,0.999295,0.000327667
6084,0.999295,0.000327222
6087,0.999296,0.000326777
6090,0.999297,0.000326334
6093,0.999297,0.000325891
6096,0.999298,0.000325449
