time_s,distance_10um,force_nN
6375,0.978559,0.0560575
6378,0.97857,0.0560153
6381,0.97858,0.0559731
6384,0.978591,0.055931
6387,0.978602,0.0558889
6390,0.978613,0.0558469
6393,0.978623,0.0558049
6396,0.978634,0.0557629
6399,0.978645,0.055721
6402,0.978655,0.0556791
6405,0.978666,0.0556373
6408,0.978677,0.0555955
6411,0.978687,0.0555538
6414,0.978698,0.0555121
6417,0.978709,0.0554704
6420,0.978719,0.0554288
6423,0.97873,0.0553872
6426,0.978741,0.0553457
6429,0.978751,0.0553042
6432,0.978762,0.0552627
6435,0.978773,0.0552213
6438,0.978783,0.05518
6441,0.978794,0.0551386
6444,0.978804,0.0550973
6447,0.978815,0.0550561
6450,0.978825,0.0550149
6453,0.978836,0.0549737
6456,0.978847,0.0549326
6459,0.978857,0.0548915
6462,0.978868,0.0548505
6465,0.978878,0.0548095
6468,0.978889,0.0547685
6471,0.978899,0.0547276
6474,0.97891,0.0546867
6477,0.97892,0.0546459
6480,0.978931,0.0546051
6483,0.978941,0.0545644
6486,0.978952,0.0545237
6489,0.978962,0.054483
6492,0.978973,0.0544423
6495,0.978983,0.0544018
6498,0.978993,0.0543612
6501,0.979004,0.0543207
6504,0.979014,0.0542802
6507,0.979025,0.0542398
6510,0.979035,0.0541994
6513,0.979046,0.0541591
6516,0.979056,0.0541188
6519,0.979066,0.0540785
6522,0.979077,0.0540383
6525,0.979087,0.0539981
6528,0.979097,0.0539579
6531,0.979108,0.0539178
6534,0.979118,0.0538777
6537,0.979129,0.0538377
6540,0.979139,0.0537977
6543,0.979149,0.0537578
6546,0.97916,0.0537179
6549,0.97917,0.053678
6552,0.97918,0.0536382
6555,0.97919,0.0535984
6558,0.979201,0.0535586
6561,0.979211,0.0535189
6564,0.979221,0.0534792
6567,0.979232,0.0534396
6570,0.979242,0.0534
6573,0.979252,0.0533605
6576,0.979262,0.0533209
6579,0.979273,0.0532815
6582,0.979283,0.053242
6585,0.979293,0.0532026
6588,0.979303,0.0531633
6591,0.979313,0.0531239
6594,0.979324,0.0530847
6597,0.979334,0.0530454
6600,0.979344,0.0530062
6603,0.979354,0.0529671
6606,0.979364,0.0529279
6609,0.979374,0.0528888
6612,0.979385,0.0528498
6615,0.979395,0.0528108
6618,0.979405,0.0527718
6621,0.979415,0.0527329
6624,0.979425,0.052694
6627,0.9794350000000001,0.0526551
6630,0.979445,0.0526163
6633,0.979455,0.0525775
6636,0.979466,0.0525388
6639,0.979476,0.0525001
6642,0.979486,0.0524614
6645,0.979496,0.0524228
6648,0.979506,0.0523842
6651,0.979516,0.0523456
6654,0.979526,0.0523071
6657,0.979536,0.0522686
6660,0.979546,0.0522302
6663,0.979556,0.052191799999999997
6666,0.979566,0.0521534
6669,0.979576,0.0521151
6672,0.979586,0.0520768
6675,0.979596,0.0520386
6678,0.979606,0.0520004
6681,0.979616,0.0519622
6684,0.979626,0.051924
6687,0.979636,0.0518859
6690,0.979646,0.0518479
6693,0.979656,0.0518099
6696,0.979666,0.0517719
6699,0.979676,0.0517339
6702,0.979686,0.051696
6705,0.979696,0.0516581
6708,0.979706,0.0516203
6711,0.979715,0.0515825
6714,0.979725,0.0515447
6717,0.979735,0.051507
6720,0.979745,0.0514693
6723,0.979755,0.0514316
6726,0.979765,0.051394
6729,0.979775,0.0513564
6732,0.979785,0.0513189
6735,0.979794,0.0512814
6738,0.979804,0.0512439
6741,0.979814,0.0512065
6744,0.979824,0.0511691
6747,0.979834,0.0511317
6750,0.979844,0.0510944
6753,0.979853,0.0510571
6756,0.979863,0.0510199
6759,0.979873,0.0509826
6762,0.979883,0.0509455
6765,0.979893,0.0509083
6768,0.979902,0.0508712
6771,0.979912,0.0508341
6774,0.979922,0.0507971
6777,0.979932,0.0507601
6780,0.979941,0.0507231
6783,0.979951,0.0506862
6786,0.979961,0.0506493
6789,0.979971,0.0506125
6792,0.97998,0.0505756
6795,0.97999,0.0505389
6798,0.98,0.0505021
6801,0.980009,0.0504654
6804,0.980019,0.0504287
6807,0.980029,0.0503921
6810,0.980038,0.0503555
6813,0.980048,0.0503189
6816,0.980058,0.0502824
6819,0.980067,0.0502459
6822,0.980077,0.0502094
6825,0.980087,0.050173
6828,0.980096,0.0501366
6831,0.980106,0.0501002
6834,0.980116,0.0500639
6837,0.980125,0.0500276
6840,0.980135,0.0499914
6843,0.980144,0.0499552
6846,0.980154,0.049919
6849,0.980164,0.0498828
6852,0.980173,0.0498467
6855,0.980183,0.0498106
6858,0.980192,0.0497746
6861,0.980202,0.0497386
6864,0.980211,0.0497026
6867,0.980221,0.0496667
6870,0.98023,0.0496308
6873,0.98024,0.0495949
6876,0.980249,0.0495591
6879,0.980259,0.0495233
6882,0.980268,0.0494875
6885,0.980278,0.0494518
6888,0.980287,0.0494161
6891,0.980297,0.0493804
6894,0.980306,0.0493448
6897,0.980316,0.0493092
6900,0.980325,0.0492736
6903,0.980335,0.0492381
6906,0.980344,0.0492026
6909,0.980354,0.0491672
6912,0.980363,0.0491317
6915,0.980373,0.0490964
6918,0.980382,0.049061
6921,0.980391,0.0490257
6924,0.980401,0.0489904
6927,0.98041,0.0489552
6930,0.98042,0.0489199
6933,0.980429,0.0488848
6936,0.980438,0.0488496
6939,0.980448,0.0488145
6942,0.980457,0.0487794
6945,0.980466,0.0487444
6948,0.980476,0.0487093
6951,0.980485,0.0486744
6954,0.980494,0.0486394
6957,0.980504,0.0486045
6960,0.980513,0.0485696
6963,0.980522,0.0485348
6966,0.980532,0.0485
6969,0.980541,0.0484652
6972,0.98055,0.0484304
6975,0.98056,0.0483957
6978,0.980569,0.048361
6981,0.980578,0.0483264
6984,0.980588,0.0482918
6987,0.980597,0.0482572
6990,0.980606,0.0482226
6993,0.980615,0.0481881
6996,0.980625,0.0481537
6999,0.980634,0.0481192
7002,0.980643,0.0480848
7005,0.980652,0.0480504
7008,0.980661,0.0480161
7011,0.980671,0.0479817
7014,0.98068,0.0479475
7017,0.980689,0.0479132
7020,0.980698,0.047879
7023,0.980707,0.0478448
7026,0.980717,0.0478106
7029,0.980726,0.0477765
7032,0.980735,0.0477424
7035,0.980744,0.0477084
7038,0.980753,0.0476743
7041,0.980762,0.0476404
7044,0.980772,0.0476064
7047,0.980781,0.0475725
7050,0.98079,0.0475386
7053,0.980799,0.0475047
7056,0.980808,0.0474709
7059,0.980817,0.0474371
7062,0.980826,0.0474033
7065,0.980835,0.0473696
7068,0.980845,0.0473359
7071,0.980854,0.0473022
7074,0.980863,0.0472686
7077,0.980872,0.047235
7080,0.980881,0.0472014
7083,0.98089,0.0471679
7086,0.980899,0.0471344
7089,0.980908,0.0471009
7092,0.980917,0.0470674
7095,0.980926,0.047034
7098,0.980935,0.0470006
7101,0.980944,0.0469673
7104,0.980953,0.046934
7107,0.980962,0.0469007
7110,0.980971,0.0468674
7113,0.98098,0.0468342
7116,0.980989,0.046801
7119,0.980998,0.0467678
7122,0.981007,0.0467347
7125,0.981016,0.0467016
7128,0.981025,0.0466685
7131,0.981034,0.0466355
7134,0.981043,0.0466025
7137,0.981052,0.0465695
7140,0.981061,0.0465366
7143,0.98107,0.0465037
7146,0.981079,0.0464708
7149,0.981087,0.0464379
7152,0.981096,0.0464051
7155,0.981105,0.0463723
7158,0.981114,0.0463396
7161,0.981123,0.0463069
7164,0.981132,0.0462742
7167,0.981141,0.0462415
7170,0.98115,0.0462089
7173,0.981159,0.0461763
7176,0.981167,0.0461437
7179,0.981176,0.0461111
7182,0.981185,0.0460786
7185,0.981194,0.0460462
7188,0.981203,0.0460137
7191,0.981212,0.0459813
7194,0.98122,0.0459489
7197,0.981229,0.0459165
7200,0.981238,0.0458842
7203,0.981247,0.0458519
7206,0.981256,0.0458197
7209,0.981264,0.0457874
7212,0.981273,0.0457552
7215,0.981282,0.045723
7218,0.981291,0.0456909
7221,0.9813,0.0456588
7224,0.981308,0.0456267
7227,0.981317,0.0455946
7230,0.981326,0.0455626
7233,0.981335,0.0455306
7236,0.981343,0.0454987
7239,0.981352,0.0454667
7242,0.981361,0.0454348
7245,0.98137,0.0454029
7248,0.981378,0.0453711
7251,0.981387,0.0453393
7254,0.981396,0.0453075
7257,0.981404,0.0452757
7260,0.981413,0.045244
7263,0.981422,0.0452123
7266,0.98143,0.0451807
7269,0.981439,0.045149
7272,0.981448,0.0451174
7275,0.981456,0.0450858
7278,0.981465,0.0450543
7281,0.981474,0.0450228
7284,0.981482,0.0449913
7287,0.981491,0.0449598
7290,0.9815,0.0449284
7293,0.981508,0.044897
7296,0.981517,0.0448656
7299,0.981525,0.0448343
7302,0.981534,0.044803
7305,0.981543,0.0447717
7308,0.981551,0.0447404
7311,0.98156,0.0447092
7314,0.981568,0.044678
7317,0.981577,0.0446468
7320,0.981585,0.0446157
7323,0.981594,0.0445846
7326,0.981603,0.0445535
7329,0.981611,0.0445225
7332,0.98162,0.0444914
7335,0.981628,0.0444604
7338,0.981637,0.0444295
7341,0.981645,0.0443985
7344,0.981654,0.0443676
7347,0.981662,0.0443368
7350,0.981671,0.0443059
7353,0.981679,0.0442751
7356,0.981688,0.0442443
7359,0.981696,0.0442135
7362,0.981705,0.0441828
7365,0.981713,0.0441521
7368,0.981722,0.0441214
7371,0.98173,0.0440908
7374,0.981739,0.0440601
7377,0.981747,0.0440295
7380,0.981756,0.043999
7383,0.981764,0.0439685
7386,0.981772,0.0439379
7389,0.981781,0.0439075
7392,0.981789,0.043877
7395,0.981798,0.0438466
7398,0.981806,0.0438162
7401,0.981814,0.0437858
7404,0.981823,0.0437555
7407,0.981831,0.0437252
7410,0.98184,0.0436949
7413,0.981848,0.0436646
7416,0.981856,0.0436344
7419,0.981865,0.0436042
7422,0.981873,0.0435741
7425,0.981882,0.0435439
7428,0.98189,0.0435138
7431,0.981898,0.0434837
7434,0.981907,0.0434536
7437,0.981915,0.0434236
7440,0.981923,0.0433936
7443,0.981932,0.0433636
7446,0.98194,0.0433337
7449,0.981948,0.0433038
7452,0.981956,0.0432739
7455,0.981965,0.043244
7458,0.981973,0.0432142
7461,0.981981,0.0431844
7464,0.98199,0.0431546
7467,0.981998,0.0431248
7470,0.982006,0.0430951
7473,0.982014,0.0430654
7476,0.982023,0.0430357
7479,0.982031,0.0430061
7482,0.982039,0.0429765
7485,0.982047,0.0429469
7488,0.982056,0.0429173
7491,0.982064,0.0428878
7494,0.982072,0.0428583
7497,0.98208,0.0428288
7500,0.982089,0.0427993
7503,0.982097,0.0427699
7506,0.982105,0.0427405
7509,0.982113,0.0427111
7512,0.982121,0.0426818
7515,0.98213,0.0426524
7518,0.982138,0.0426232
7521,0.982146,0.0425939
7524,0.982154,0.0425646
7527,0.982162,0.0425354
7530,0.98217,0.0425063
7533,0.982179,0.0424771
7536,0.982187,0.042448
7539,0.982195,0.0424189
7542,0.982203,0.0423898
7545,0.982211,0.0423607
7548,0.982219,0.0423317
7551,0.982227,0.0423027
7554,0.982236,0.0422737
7557,0.982244,0.0422448
7560,0.982252,0.0422159
7563,0.98226,0.042187
7566,0.982268,0.0421581
7569,0.982276,0.0421293
7572,0.982284,0.0421004
7575,0.982292,0.0420717
7578,0.9823,0.0420429
7581,0.982308,0.0420142
7584,0.982316,0.0419854
7587,0.982324,0.0419568
7590,0.982332,0.0419281
7593,0.982341,0.0418995
7596,0.982349,0.0418709
7599,0.982357,0.0418423
7602,0.982365,0.0418137
7605,0.982373,0.0417852
7608,0.982381,0.0417567
7611,0.982389,0.0417282
7614,0.982397,0.0416998
7617,0.982405,0.0416714
7620,0.982413,0.041643
7623,0.982421,0.0416146
7626,0.982429,0.0415863
7629,0.982437,0.0415579
7632,0.982445,0.0415296
7635,0.982453,0.0415014
7638,0.982461,0.0414731
7641,0.982468,0.0414449
7644,0.982476,0.0414167
7647,0.982484,0.0413886
7650,0.982492,0.0413604
7653,0.9825,0.0413323
7656,0.982508,0.0413042
7659,0.982516,0.0412762
7662,0.982524,0.0412481
7665,0.982532,0.0412201
7668,0.98254,0.0411921
7671,0.982548,0.0411642
7674,0.982556,0.0411362
7677,0.982564,0.0411083
7680,0.982571,0.0410804
7683,0.982579,0.0410526
7686,0.982587,0.0410247
7689,0.982595,0.0409969
7692,0.982603,0.0409691
7695,0.982611,0.0409414
7698,0.982619,0.0409136
7701,0.982626,0.0408859
7704,0.982634,0.0408583
7707,0.982642,0.0408306
7710,0.98265,0.040803
7713,0.982658,0.0407753
7716,0.982666,0.0407478
7719,0.982673,0.0407202
7722,0.982681,0.0406927
7725,0.982689,0.0406652
7728,0.982697,0.0406377
7731,0.982705,0.0406102
7734,0.982712,0.0405828
7737,0.98272,0.0405554
7740,0.982728,0.040528
7743,0.982736,0.0405006
7746,0.982744,0.0404733
7749,0.982751,0.040446
7752,0.982759,0.0404187
7755,0.982767,0.0403914
7758,0.982775,0.0403642
7761,0.982782,0.040337
7764,0.98279,0.0403098
7767,0.982798,0.0402826
7770,0.982805,0.0402555
7773,0.982813,0.0402284
7776,0.982821,0.0402013
7779,0.982829,0.0401742
7782,0.982836,0.0401472
7785,0.982844,0.0401202
7788,0.982852,0.0400932
7791,0.982859,0.0400662
7794,0.982867,0.0400393
7797,0.982875,0.0400123
7800,0.982882,0.0399854
7803,0.98289,0.0399586
7806,0.982898,0.0399317
7809,0.982905,0.0399049
7812,0.982913,0.0398781
7815,0.982921,0.0398513
7818,0.982928,0.0398246
7821,0.982936,0.0397978
7824,0.982944,0.0397711
7827,0.982951,0.0397445
7830,0.982959,0.0397178
7833,0.982967,0.0396912
7836,0.982974,0.0396646
7839,0.982982,0.039638
7842,0.982989,0.0396114
7845,0.982997,0.0395849
7848,0.983005,0.0395584
7851,0.983012,0.0395319
7854,0.98302,0.0395054
7857,0.983027,0.039479
7860,0.983035,0.0394525
7863,0.983042,0.0394262
7866,0.98305,0.0393998
7869,0.983058,0.0393734
7872,0.983065,0.0393471
7875,0.983073,0.0393208
7878,0.98308,0.0392945
7881,0.983088,0.0392683
7884,0.983095,0.039242
7887,0.983103,0.0392158
7890,0.98311,0.0391897
7893,0.983118,0.0391635
7896,0.983125,0.0391374
7899,0.983133,0.0391112
7902,0.98314,0.0390852
7905,0.983148,0.0390591
7908,0.983155,0.039033
7911,0.983163,0.039007
7914,0.98317,0.038981
7917,0.983178,0.0389551
7920,0.983185,0.0389291
7923,0.983193,0.0389032
7926,0.9832,0.0388773
7929,0.983208,0.0388514
7932,0.983215,0.0388255
7935,0.983222,0.0387997
7938,0.98323,0.0387739
7941,0.983237,0.0387481
7944,0.983245,0.0387223
7947,0.983252,0.0386966
7950,0.98326,0.0386709
7953,0.983267,0.0386452
7956,0.983274,0.0386195
7959,0.983282,0.0385938
7962,0.983289,0.0385682
7965,0.983297,0.0385426
7968,0.983304,0.038517
7971,0.983311,0.0384914
7974,0.983319,0.0384659
7977,0.983326,0.0384404
7980,0.983334,0.0384149
7983,0.983341,0.0383894
7986,0.983348,0.038364
7989,0.983356,0.0383385
7992,0.983363,0.0383131
7995,0.98337,0.0382878
7998,0.983378,0.0382624
8001,0.983385,0.0382371
8004,0.983392,0.0382118
8007,0.9834,0.0381865
8010,0.983407,0.0381612
8013,0.983414,0.0381359
8016,0.983422,0.0381107
8019,0.983429,0.0380855
8022,0.983436,0.0380603
8025,0.983444,0.0380352
8028,0.983451,0.03801
8031,0.983458,0.0379849
8034,0.983465,0.0379598
8037,0.983473,0.0379348
8040,0.98348,0.0379097
8043,0.983487,0.0378847
8046,0.983495,0.0378597
8049,0.983502,0.0378347
8052,0.983509,0.0378098
8055,0.983516,0.0377848
8058,0.983524,0.0377599
8061,0.983531,0.037735
8064,0.983538,0.0377101
8067,0.983545,0.0376853
8070,0.983552,0.0376605
8073,0.98356,0.0376357
8076,0.983567,0.0376109
8079,0.983574,0.0375861
8082,0.983581,0.0375614
8085,0.983589,0.0375367
8088,0.983596,0.037512
8091,0.983603,0.0374873
8094,0.98361,0.0374626
8097,0.983617,0.037438
8100,0.983624,0.0374134
8103,0.983632,0.0373888
8106,0.983639,0.0373642
8109,0.983646,0.0373397
8112,0.983653,0.0373152
8115,0.98366,0.0372907
8118,0.983667,0.0372662
8121,0.983675,0.0372417
8124,0.983682,0.0372173
8127,0.983689,0.0371929
8130,0.983696,0.0371685
8133,0.983703,0.0371441
8136,0.98371,0.0371197
8139,0.983717,0.0370954
8142,0.983724,0.0370711
8145,0.983732,0.0370468
8148,0.983739,0.0370226
8151,0.983746,0.0369983
8154,0.983753,0.0369741
8157,0.98376,0.0369499
8160,0.983767,0.0369257
8163,0.983774,0.0369015
8166,0.983781,0.0368774
8169,0.983788,0.0368533
8172,0.983795,0.0368292
8175,0.983802,0.0368051
8178,0.983809,0.036781
8181,0.983817,0.036757
8184,0.983824,0.036733
8187,0.983831,0.036709
8190,0.983838,0.036685
8193,0.983845,0.0366611
8196,0.983852,0.0366372
8199,0.983859,0.0366132
8202,0.983866,0.0365894
8205,0.983873,0.0365655
8208,0.98388,0.0365416
8211,0.983887,0.0365178
8214,0.983894,0.036494
8217,0.983901,0.0364702
8220,0.983908,0.0364465
8223,0.983915,0.0364227
8226,0.983922,0.036399
8229,0.983929,0.0363753
8232,0.983936,0.0363516
8235,0.983943,0.036328
8238,0.98395,0.0363043
8241,0.983957,0.0362807
8244,0.983964,0.0362571
8247,0.983971,0.0362335
8250,0.983977,0.03621
8253,0.983984,0.0361864
8256,0.983991,0.0361629
8259,0.983998,0.0361394
8262,0.984005,0.0361159
8265,0.984012,0.0360925
8268,0.984019,0.036069
8271,0.984026,0.0360456
8274,0.984033,0.0360222
8277,0.98404,0.0359989
8280,0.984047,0.0359755
8283,0.984054,0.0359522
8286,0.98406,0.0359289
8289,0.984067,0.0359056
8292,0.984074,0.0358823
8295,0.984081,0.035859
8298,0.984088,0.0358358
8301,0.984095,0.0358126
8304,0.984102,0.0357894
8307,0.984109,0.0357662
8310,0.984115,0.0357431
8313,0.984122,0.0357199
8316,0.984129,0.0356968
8319,0.984136,0.0356737
8322,0.984143,0.0356507
8325,0.98415,0.0356276
8328,0.984157,0.0356046
8331,0.984163,0.0355816
8334,0.98417,0.0355586
8337,0.984177,0.0355356
8340,0.984184,0.0355126
8343,0.984191,0.0354897
8346,0.984197,0.0354668
8349,0.984204,0.0354439
8352,0.984211,0.035421
8355,0.984218,0.0353982
8358,0.984225,0.0353753
8361,0.984231,0.0353525
8364,0.984238,0.0353297
8367,0.984245,0.0353069
8370,0.984252,0.0352842
8373,0.984258,0.0352614
8376,0.984265,0.0352387
8379,0.984272,0.035216
8382,0.984279,0.0351934
8385,0.984285,0.0351707
8388,0.984292,0.0351481
8391,0.984299,0.0351254
8394,0.984306,0.0351028
8397,0.984312,0.0350803
8400,0.984319,0.0350577
8403,0.984326,0.0350351
8406,0.984333,0.0350126
8409,0.984339,0.0349901
8412,0.984346,0.0349676
8415,0.984353,0.0349452
8418,0.984359,0.0349227
8421,0.984366,0.0349003
8424,0.984373,0.0348779
8427,0.984379,0.0348555
8430,0.984386,0.0348331
8433,0.984393,0.0348108
8436,0.9844,0.0347885
8439,0.984406,0.0347661
8442,0.984413,0.0347439
8445,0.98442,0.0347216
8448,0.984426,0.0346993
8451,0.984433,0.0346771
8454,0.984439,0.0346549
8457,0.984446,0.0346327
8460,0.984453,0.0346105
8463,0.984459,0.0345883
8466,0.984466,0.0345662
8469,0.984473,0.0345441
8472,0.984479,0.034522
8475,0.984486,0.0344999
8478,0.984493,0.0344778
8481,0.984499,0.0344558
8484,0.984506,0.0344338
8487,0.984512,0.0344118
8490,0.984519,0.0343898
8493,0.984526,0.0343678
8496,0.984532,0.0343458
8499,0.984539,0.0343239
8502,0.984545,0.034302
8505,0.984552,0.0342801
8508,0.984558,0.0342582
8511,0.984565,0.0342364
8514,0.984572,0.0342145
8517,0.984578,0.0341927
8520,0.984585,0.0341709
8523,0.984591,0.0341491
8526,0.984598,0.0341273
8529,0.984604,0.0341056
8532,0.984611,0.0340839
8535,0.984617,0.0340622
8538,0.984624,0.0340405
8541,0.98463,0.0340188
8544,0.984637,0.0339971
8547,0.984643,0.0339755
8550,0.98465,0.0339539
8553,0.984656,0.0339323
8556,0.984663,0.0339107
8559,0.984669,0.0338891
8562,0.984676,0.0338676
8565,0.984682,0.0338461
8568,0.984689,0.0338246
8571,0.984695,0.0338031
8574,0.984702,0.0337816
8577,0.984708,0.0337602
8580,0.984715,0.0337387
8583,0.984721,0.0337173
8586,0.984728,0.0336959
8589,0.984734,0.0336745
8592,0.984741,0.0336532
8595,0.984747,0.0336318
8598,0.984754,0.0336105
8601,0.98476,0.0335892
8604,0.984767,0.0335679
8607,0.984773,0.0335466
8610,0.984779,0.0335254
8613,0.984786,0.0335041
8616,0.984792,0.0334829
8619,0.984799,0.0334617
8622,0.984805,0.0334405
8625,0.984811,0.0334194
8628,0.984818,0.0333982
8631,0.984824,0.0333771
8634,0.984831,0.033356
8637,0.984837,0.0333349
8640,0.984843,0.0333138
8643,0.98485,0.0332928
8646,0.984856,0.0332717
8649,0.984863,0.0332507
8652,0.984869,0.0332297
8655,0.984875,0.0332087
8658,0.984882,0.0331877
8661,0.984888,0.0331668
8664,0.984894,0.0331459
8667,0.984901,0.0331249
8670,0.984907,0.033104
8673,0.984913,0.0330832
8676,0.98492,0.0330623
8679,0.984926,0.0330415
8682,0.984933,0.0330206
8685,0.984939,0.0329998
8688,0.984945,0.032979
8691,0.984951,0.0329583
8694,0.984958,0.0329375
8697,0.984964,0.0329168
8700,0.98497,0.032896
8703,0.984977,0.0328753
8706,0.984983,0.0328546
8709,0.984989,0.032834
8712,0.984996,0.0328133
8715,0.985002,0.0327927
8718,0.985008,0.0327721
8721,0.985014,0.0327515
8724,0.985021,0.0327309
8727,0.985027,0.0327103
8730,0.985033,0.0326898
8733,0.98504,0.0326692
8736,0.985046,0.0326487
8739,0.985052,0.0326282
8742,0.985058,0.0326077
8745,0.985065,0.0325873
8748,0.985071,0.0325668
8751,0.985077,0.0325464
8754,0.985083,0.032526
8757,0.98509,0.0325056
8760,0.985096,0.0324852
8763,0.985102,0.0324649
8766,0.985108,0.0324445
8769,0.985114,0.0324242
8772,0.985121,0.0324039
8775,0.985127,0.0323836
8778,0.985133,0.0323633
8781,0.985139,0.032343
8784,0.985145,0.0323228
8787,0.985152,0.0323026
8790,0.985158,0.0322824
8793,0.985164,0.0322622
8796,0.98517,0.032242
8799,0.985176,0.0322219
8802,0.985183,0.0322017
8805,0.985189,0.0321816
8808,0.985195,0.0321615
8811,0.985201,0.0321414
8814,0.985207,0.0321213
8817,0.985213,0.0321013
8820,0.98522,0.0320812
8823,0.985226,0.0320612
8826,0.985232,0.0320412
8829,0.985238,0.0320212
8832,0.985244,0.0320012
8835,0.98525,0.0319813
8838,0.985256,0.0319613
8841,0.985263,0.0319414
8844,0.985269,0.0319215
8847,0.985275,0.0319016
8850,0.985281,0.0318817
8853,0.985287,0.0318619
8856,0.985293,0.031842
8859,0.985299,0.0318222
8862,0.985305,0.0318024
8865,0.985311,0.0317826
8868,0.985318,0.0317628
8871,0.985324,0.0317431
8874,0.98533,0.0317233
8877,0.985336,0.0317036
8880,0.985342,0.0316839
8883,0.985348,0.0316642
8886,0.985354,0.0316445
8889,0.98536,0.0316249
8892,0.985366,0.0316052
8895,0.985372,0.0315856
8898,0.985378,0.031566
8901,0.985384,0.0315464
8904,0.98539,0.0315268
8907,0.985396,0.0315073
8910,0.985402,0.0314877
8913,0.985408,0.0314682
8916,0.985414,0.0314487
8919,0.98542,0.0314292
8922,0.985427,0.0314097
8925,0.985433,0.0313902
8928,0.985439,0.0313708
8931,0.985445,0.0313514
8934,0.985451,0.0313319
8937,0.985457,0.0313125
8940,0.985463,0.0312932
8943,0.985469,0.0312738
8946,0.985475,0.0312544
8949,0.985481,0.0312351
8952,0.985487,0.0312158
8955,0.985493,0.0311965
8958,0.985499,0.0311772
8961,0.985504,0.0311579
8964,0.98551,0.0311386
8967,0.985516,0.0311194
8970,0.985522,0.0311002
8973,0.985528,0.031081
8976,0.985534,0.0310618
8979,0.98554,0.0310426
8982,0.985546,0.0310234
8985,0.985552,0.0310043
8988,0.985558,0.0309852
8991,0.985564,0.030966
8994,0.98557,0.0309469
8997,0.985576,0.0309279
9000,0.985582,0.0309088
9003,0.985588,0.0308897
9006,0.985594,0.0308707
9009,0.9856,0.0308517
9012,0.985606,0.0308327
9015,0.985611,0.0308137
9018,0.985617,0.0307947
9021,0.985623,0.0307758
9024,0.985629,0.0307568
9027,0.985635,0.0307379
9030,0.985641,0.030719
9033,0.985647,0.0307001
9036,0.985653,0.0306812
9039,0.985659,0.0306623
9042,0.985664,0.0306435
9045,0.98567,0.0306247
9048,0.985676,0.0306058
9051,0.985682,0.030587
9054,0.985688,0.0305683
9057,0.985694,0.0305495
9060,0.9857,0.0305307
9063,0.985705,0.030512
9066,0.985711,0.0304933
9069,0.985717,0.0304745
9072,0.985723,0.0304559
9075,0.985729,0.0304372
9078,0.985735,0.0304185
9081,0.985741,0.0303999
9084,0.985746,0.0303812
9087,0.985752,0.0303626
9090,0.985758,0.030344
9093,0.985764,0.0303254
9096,0.98577,0.0303068
9099,0.985775,0.0302883
9102,0.985781,0.0302697
9105,0.985787,0.0302512
9108,0.985793,0.0302327
9111,0.985799,0.0302142
9114,0.985804,0.0301957
9117,0.98581,0.0301773
9120,0.985816,0.0301588
9123,0.985822,0.0301404
9126,0.985828,0.0301219
9129,0.985833,0.0301035
9132,0.985839,0.0300851
9135,0.985845,0.0300668
9138,0.985851,0.0300484
9141,0.985856,0.0300301
9144,0.985862,0.0300117
9147,0.985868,0.0299934
9150,0.985874,0.0299751
9153,0.985879,0.0299568
9156,0.985885,0.0299386
9159,0.985891,0.0299203
9162,0.985897,0.0299021
9165,0.985902,0.0298838
9168,0.985908,0.0298656
9171,0.985914,0.0298474
9174,0.985919,0.0298292
9177,0.985925,0.0298111
9180,0.985931,0.0297929
9183,0.985937,0.0297748
9186,0.985942,0.0297566
9189,0.985948,0.0297385
9192,0.985954,0.0297204
9195,0.985959,0.0297024
9198,0.985965,0.0296843
9201,0.985971,0.0296662
9204,0.985976,0.0296482
9207,0.985982,0.0296302
9210,0.985988,0.0296122
9213,0.985994,0.0295942
9216,0.985999,0.0295762
9219,0.986005,0.0295583
9222,0.986011,0.0295403
9225,0.986016,0.0295224
9228,0.986022,0.0295045
9231,0.986028,0.0294865
9234,0.986033,0.0294687
9237,0.986039,0.0294508
9240,0.986044,0.0294329
9243,0.98605,0.0294151
9246,0.986056,0.0293972
9249,0.986061,0.0293794
9252,0.986067,0.0293616
9255,0.986073,0.0293438
9258,0.986078,0.0293261
9261,0.986084,0.0293083
9264,0.986089,0.0292906
9267,0.986095,0.0292728
9270,0.986101,0.0292551
9273,0.986106,0.0292374
9276,0.986112,0.0292197
9279,0.986118,0.029202
9282,0.986123,0.0291844
9285,0.986129,0.0291667
9288,0.986134,0.0291491
9291,0.98614,0.0291315
9294,0.986145,0.0291139
9297,0.986151,0.0290963
9300,0.986157,0.0290787
9303,0.986162,0.0290612
9306,0.986168,0.0290436
9309,0.986173,0.0290261
9312,0.986179,0.0290086
9315,0.986184,0.0289911
9318,0.98619,0.0289736
9321,0.986196,0.0289561
9324,0.986201,0.0289386
9327,0.986207,0.0289212
9330,0.986212,0.0289038
9333,0.986218,0.0288863
9336,0.986223,0.0288689
9339,0.986229,0.0288515
9342,0.986234,0.0288342
9345,0.98624,0.0288168
9348,0.986245,0.0287994
9351,0.986251,0.0287821
9354,0.986256,0.0287648
9357,0.986262,0.0287475
9360,0.986267,0.0287302
9363,0.986273,0.0287129
9366,0.986278,0.0286956
9369,0.986284,0.0286784
9372,0.986289,0.0286612
9375,0.986295,0.0286439
9378,0.9863,0.0286267
9381,0.986306,0.0286095
9384,0.986311,0.0285923
