center_lower_voxel_uM,center_upper_voxel_uM,center_corner_mean_uM,center_trilinear_uM,center_spherical_average_uM,center_gaussian_uM,average_uM,cell_voxel_average_uM,unique_cell_voxel_count,cell_voxel_window_average_uM,unique_cell_window_voxel_count,cell_trilinear_average_uM,cell_inverse_distance_average_uM,cell_spherical_average_uM,cell_gaussian_average_uM,time_min,layout,run_id,dx_um,dt_diffusion_min,total_volume_um3,center_concentration_uM,average_concentration_uM,absolute_error_uM,relative_error_percent
9.610898097042247,9.576361785465307,9.591430864260142,9.591430864260142,9.591430864260142,9.526464494036052,9.965230874947892,9.736127087029745,12,9.612585832333998,324,9.731571035632006,9.687558931448095,9.731349406541627,9.708134917634274,2.6,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.2093733103705855,9.801793429711111,0.16343744523678083,1.6674238894014095
9.609579447487203,9.575044739656162,9.590113326817729,9.590113326817727,9.590113326817729,9.525160789413725,9.964759849785597,9.7348565233282,12,9.611335962067308,324,9.730299616252596,9.68631465866405,9.730081279550445,9.706871409856133,2.7,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.202520593535886,9.800029528605334,0.16473032118026332,1.6809165798881678
9.608363972226321,9.57383097794673,9.588898994296581,9.588898994296581,9.588898994296581,9.52395917931228,9.964324501742045,9.733685033402324,12,9.610183528972797,324,9.729127445069102,9.685167348362501,9.728912128055205,9.705706508791781,2.8,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.19634002117825,9.798437734747054,0.1658867669949906,1.6929920002116843
9.607243139612446,9.572711926537478,9.587779315992803,9.587779315992803,9.587779315992803,9.522851211624323,9.963922172255868,9.732604508267597,12,9.609120563611057,324,9.72804638362567,9.68410908310315,9.727833839818073,9.704632134393043,2.9,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.190765097304649,9.797001304243272,0.1669208680125962,1.703795506695498
9.606209236795078,9.571679838659943,9.586746563918316,9.586746563918316,9.586746563918316,9.521829245932151,9.963550389894962,9.731607597605594,12,9.608139840847722,324,9.727049056845907,9.683132681259169,9.726839062615307,9.703640963158039,3.0,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.1857360826498,9.795705106786643,0.1678452831083188,1.7134579009736883
9.605255264651,9.570727688091106,9.585793727049795,9.585793727049795,9.585793727049795,9.520886349486439,9.963206859981925,9.730687616384996,12,9.607234788511207,324,9.726128758894907,9.682231607546134,9.725921110702059,9.702726335115193,3.1,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.181199252766758,9.794535475006809,0.16867138497511647,1.7220968304778048
9.604374851567533,9.569849081767703,9.584914424548952,9.584914424548952,9.584914424548952,9.520016211797197,9.962889454041715,9.729838467619945,12,9.60639941179275,324,9.725279375308785,9.681399898827573,9.72507388741026,9.701882176836044,3.2,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.177106254333539,9.793480066343811,0.16940938769790392,1.7298180682482294
9.603562181864595,9.569038187238085,9.584102833717214,9.584102833717214,9.584102833717214,9.519213073686204,9.962596199325263,9.729054577733434,12,9.605628229948177,324,9.724495317834123,9.68063210187689,9.724291820355171,9.701102936976982,3.3,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.173413541975544,9.792527736908596,0.1700684624166673,1.7367166781225398
9.602811935682688,9.568289671741528,9.583353629494152,9.58335362949415,9.583353629494152,9.518471667674362,9.962325268584205,9.728330841856364,12,9.604916222700778,324,9.72377146928853,9.679923220583694,9.7235698065863,9.700383531704064,3.4,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.170081882189221,9.791668426633375,0.17065684195083008,1.7428780726136808
9.602119237935415,9.567598650484895,9.582661933084506,9.582661933084506,9.582661933084506,9.517787167336762,9.962074970213791,9.727662577034588,12,9.60425878436912,324,9.72310313639931,9.679268670693965,9.722903165658066,9.699719297989981,3.5,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.167075914011515,9.790893054932562,0.17118191528122928,1.748378971364511
9.601479614499375,9.566960642266555,9.58202326787572,9.582023267875718,9.58202326787572,9.517155143823354,9.961843738838288,9.727045481795015,12,9.603651684209982,324,9.72248600905928,9.67866424062275,9.722287599072892,9.699105953246262,3.6,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.1643637582874495,9.790193426071449,0.17165031276683962,1.753288268133007
9.600888954243253,9.566371531031242,9.581433521239038,9.581433521239038,9.581433521239038,9.516571528165358,9.961630126382108,9.726475600880523,12,9.60309103181582,324,9.721916124799828,9.678106057214768,9.721719154907062,9.698539560108964,3.7,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.161916669003767,9.789562143445508,0.17206798293659986,1.757667814099388
9.60034347581964,9.56582753226437,9.580888911130536,9.580888911130536,9.580888911130536,9.51603257830441,9.961432793647568,9.725949294233155,12,9.602573246668765,324,9.72138983755268,9.677590555581727,9.7211941966986,9.698016495463024,3.8,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.1597087213554875,9.788992532006223,0.17244026164134496,1.7615731248903495
9.599839698385153,9.565325163379141,9.580385956651677,9.580385956651678,9.580385956651677,9.51553485001964,9.961250502404038,9.725463209508353,12,9.602095031151379,324,9.720903789976774,9.677114452336317,9.720709375879332,9.697533422992022,3.9,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.157716532118776,9.788478568108,0.17277193429603876,1.7650540182919725
9.5993744155972,9.564861217434673,9.579921451912945,9.579921451912945,9.579921451912945,9.515075171108226,9.961082107982154,9.725014257557037,12,9.601653346464346,324,9.72045488878163,9.676674721687986,9.72026160718704,9.697087268692819,4.0,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.155919008597731,9.788014816101969,0.17306729188018544,1.768155189093887
9.59894467237436,9.564432739663618,9.579492442683314,9.579492442683312,9.579492442683314,9.514650618311428,9.960926552359101,9.724599590429458,12,9.601245391015471,324,9.720040282596724,9.676268573975733,9.719848046610482,9.696675198910564,4.1,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.154297122960201,9.787596371049885,0.1733301813092165,1.7709167270311528
9.59854774401284,9.564037006394475,9.57909620541456,9.57909620541456,9.57909620541456,9.514258496582212,9.96078285771597,9.724216581544097,12,9.60086858093145,324,9.719657342026421,9.67589343629764,9.719466071509528,9.69629460053837,4.2,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.152833709211189,9.787218806984594,0.17356405073137537,1.7733745832627381
9.598181117332066,9.563671506035844,9.5787302283106,9.5787302283106,9.5787302283106,9.513896320370286,9.960650120444877,9.723862807733507,12,9.600520532410782,324,9.719303641599234,9.675546934961618,9.719113262621057,9.695943063094118,4.3,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.151513280406961,9.786878130190564,0.17377199025431267,1.7755609903658736
9.597842473584555,9.56333392185249,9.578392194174475,9.578392194174475,9.578392194174475,9.513561796661495,9.960527505582084,9.72353603293195,12,9.600199045687802,324,9.718976943373612,9.675226879531904,9.71878738771446,9.695618362439394,4.4,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.150321864004964,9.78657073702476,0.17395676855732312,1.7775048403748435
9.597529672913085,9.56302211631203,9.578079964813902,9.5780799648139,9.578079964813902,9.513252809556024,9.960414241642262,9.723234193310752,12,9.59990209041796,324,9.718675182003965,9.674931248284805,9.718486386701565,9.695318445946564,4.5,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.149246853490601,9.78629337584273,0.1741208657995319,1.7792320249599893
9.597240740175543,9.562734116818923,9.577791566824011,9.577791566824011,9.577791566824011,9.512967406206778,9.960309615829265,9.722955383699459,12,9.599627792325755,324,9.718396451103144,9.674658174917704,9.718208358038169,9.69504141895195,4.6,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.14827687463078,9.786043112632328,0.1742665031969377,1.7807657414873386
9.59697385198693,9.56246810268218,9.577525178595238,9.577525178595238,9.577525178595238,9.512703783968172,9.960212969599013,9.722697845156178,12,9.599374420981556,324,9.718138990763112,9.674405936379436,9.717951546279702,9.694785532358361,4.7,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.1474016648840735,9.785817299998163,0.17439566960084996,1.7821267683066462
9.596727324851281,9.562222393186827,9.577279118417778,9.57727911841778,9.577279118417778,9.51246027862861,9.960123694550909,9.722459953570628,12,9.599140378593097,324,9.717901176116039,9.674172941709273,9.717714330673783,9.694549171270278,4.8,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.146611964654159,9.785613549170487,0.1745101453804221,1.7833337123272672
9.59649960427451,9.561995436658028,9.577051833572607,9.577051833572607,9.577051833572607,9.512235353618129,9.960041228625286,9.722240209199633,12,9.598924189713326,324,9.71768150683431,9.673957721787318,9.717495214688645,9.694330844561227,4.9,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.145899419209597,9.785429704745448,0.1746115238798378,1.784403231624666
9.596289254764077,9.561785800421756,9.57684189031399,9.57684189031399,9.57684189031399,9.512027590097448,9.959965052585293,9.72203722704776,12,9.59872449177901,324,9.717478597481273,9.67375891991147,9.717292816389696,9.69412917528589,5.0,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.145256490215465,9.78526382189051,0.17470123069478305,1.785350235565042
9.596094950633457,9.561592161578407,9.576647964660669,9.576647964660667,9.576647964660669,9.511835677846634,9.959894686762977,9.721849728016673,12,9.598540026405022,324,9.717291168635352,9.673575283126633,9.71710585958711,9.693942891860315,5.1,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.144676375927852,9.785114145775504,0.17478054098747364,1.7861880646832422
9.595915467539221,9.561413298515859,9.576468833922908,9.576468833922908,9.576468833922908,9.51165840688154,9.959829688050437,9.721676530755522,12,9.59836963136796,324,9.717118038719262,9.673405654240197,9.716933165686426,9.69377081994241,5.2,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.144152939199169,9.784979093011822,0.174850595038615,1.7869286523411045
9.595749674686832,9.561248083096851,9.576303368900906,9.576303368900906,9.576303368900906,9.511494659734264,9.959769647118117,9.721516544152278,12,9.598212233219932,324,9.71695811647347,9.673248964465111,9.716773646181638,9.693611874952493,5.3,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.143680642526448,9.784857234904264,0.17491241221385323,1.7875826699842963
9.595596527648157,9.561095473462757,9.576150526697099,9.576150526697099,9.576150526697099,9.511343404340874,9.95971418584357,9.721368760412034,12,9.598066840479653,324,9.716810394019584,9.673104226637939,9.716626295736479,9.693465055179836,5.4,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.143254489452193,9.784747282338785,0.17496690350478517,1.7881596576397625
9.59545506173956,9.560954507401782,9.576009344090874,9.576009344090874,9.576009344090874,9.511203687485478,9.95966295493495,9.721232248673859,12,9.597932537353131,324,9.716673940464636,9.672970528964447,9.716490185805206,9.693329435426682,5.5,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.142869971694462,9.78464807214618,0.17501488278877098,1.7886681411361476
9.59532438591449,9.560824296234788,9.575878931429198,9.575878931429196,9.575878931429198,9.511074628754736,9.95961563173487,9.721106149122287,12,9.597808477940898,324,9.716547896002163,9.672847029249885,9.716364458748775,9.693204161145799,5.6,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.142523021445441,9.784558554797695,0.17505707693717554,1.7891157373813174
9.595203677128852,9.56070401917648,9.575758466991207,9.575758466991207,9.575758466991207,9.510955414961272,9.959571918190989,9.720989667553717,12,9.59769388089265,324,9.716431466469853,9.672732949574991,9.716248322406395,9.693088443031781,5.7,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.142209968332635,9.784477783303014,0.1750941348879742,1.7895092488918347
9.595092175141264,9.560592918133533,9.575647191788619,9.575647191788619,9.575647191788619,9.510845294998326,9.959531538980837,9.720882070361442,12,9.597588024473692,324,9.716323918327353,9.672627571382247,9.716141045086149,9.692981552029805,5.8,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.141927500586162,9.784404903192167,0.17512663578867027,1.7898547486678023
9.594989177713641,9.560490292904746,9.575544404767228,9.575544404767228,9.575544404767228,9.510743575091235,9.959494239779298,9.720782679906288,12,9.59749024201066,324,9.716224574020904,9.672530230940014,9.716041950941381,9.692882814728781,5.9,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.141672630001209,9.784339143476755,0.175155096302543,1.7901576563739552
9.594894036180598,9.560395496751275,9.575449458377765,9.575449458377765,9.575449458377765,9.510649614414405,9.959459785657874,9.720690870242576,12,9.5973999176868,324,9.716132807704353,9.672440315154905,9.7159504157026,9.692791609108715,6.0,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.141442660324191,9.784279808493645,0.17517997716422862,1.7904228067165093
9.594806151358755,9.560307932307875,9.575361754487119,9.575361754487119,9.575361754487119,9.510562821045122,9.959427959605879,9.720606063171713,12,9.597316482659531,324,9.716048041288685,9.672357257705212,9.71586586273701,9.692707360614476,6.1,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.141235158728056,9.78422627054602,0.17520168905985933,1.7906545107943626
9.594724969769507,9.560227047808336,9.575280740603333,9.575280740603333,9.575280740603333,9.510482648227757,9.959398561164203,9.720527724597959,12,9.59723941147525,324,9.715969740794462,9.672280535470495,9.715787759410171,9.692629538530626,6.2,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.141047930074824,9.784177963262941,0.1752205979012622,1.7908566111447508
9.594649980150903,9.560152333600676,9.575205906389956,9.575205906389954,9.575205906389956,9.510408590924412,9.959371405163202,9.720455361162973,12,9.59716821875842,324,9.715897412983677,9.672209665234371,9.715715613726386,9.69255765263395,6.3,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.140878993692813,9.784134375607966,0.17523702955523568,1.7910325311159354
9.594580710236336,9.560083318929546,9.575136780447346,9.575136780447346,9.575136780447346,9.510340182629639,9.959346320556715,9.720388517137659,12,9.597102456153738,324,9.715830602249417,9.672144200639421,9.71564897122622,9.692491250102156,6.4,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.140726562422937,9.784095046472848,0.17525127408386787,1.7911853191475864
9.594516723779414,9.560019568965165,9.575072927340276,9.575072927340274,9.575072927340276,9.51027699242896,9.959323149345007,9.720326771551484,12,9.59704170950196,324,9.715768887743447,9.672083729374846,9.71558741212132,9.692429912659081,6.5,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.140589023712339,9.784059559799667,0.17526358954533983,1.7913176884721298
9.59445761780613,9.559960682059707,9.575013944852849,9.57501394485285,9.575013944852849,9.510218622282302,9.959301745579745,9.720269735541033,12,9.596985596231379,324,9.715711880723388,9.672027870578962,9.715530548648308,9.6923732539381,6.6,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.140464922555106,9.784027540179414,0.17527420540033134,1.7914320527057435
9.59440302007687,9.559906287213655,9.574959461453288,9.574959461453288,9.574959461453288,9.510164704515107,9.959281974444883,9.720217049900997,12,9.596933762948456,324,9.715659222102628,9.671976272440014,9.71547802262487,9.692320917047043,6.7,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.14035294609984,9.78399864888059,0.17528332556429227,1.7915305577474383
9.594352586742144,9.55985604173593,9.5749091339524,9.5749091339524,9.5749091339524,9.510114899501131,9.959263711407578,9.720168382822068,12,9.596885883212352,324,9.715610580187409,9.67192860998018,9.715429503192533,9.692272572319133,6.8,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.1402519097610675,9.783972580265711,0.17529113114186679,1.7916151103635478
9.59430600017724,9.559809629082881,9.574862645340923,9.574862645340922,9.574862645340923,9.510068893522249,9.959246841433924,9.720123427801466,12,9.596841655479249,324,9.715565648586718,9.671884583008715,9.71538468473185,9.692227915235662,6.9,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.140160744687629,9.783949058558242,0.1752977828756812,1.7916874037926869
9.594262966982086,9.55976675686249,9.57481970279202,9.57481970279202,9.57481970279202,9.510026396791696,9.9592312582644,9.720081901712856,12,9.596800801203544,324,9.715524144281785,9.671843914231271,9.71534328493674,9.6921866645073,7.0,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.1400784864553035,9.783927834924922,0.1753034233394768,1.7917489406832077
9.59422321613373,9.559727154991009,9.574780035816278,9.574780035816277,9.574780035816278,9.509987141628208,9.959216863744631,9.72004354302352,12,9.596763063083845,324,9.715485805842938,9.671806347503477,9.715305043035853,9.692148560301865,7.1,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.140004264864344,9.783908684843585,0.17530817890104622,1.7918010536281785
9.594186497279718,9.559690573990451,9.574743394557537,9.574743394557537,9.574743394557537,9.509950880769571,9.959203567207172,9.720008110147516,12,9.596728203442794,324,9.715450391782573,9.671771646217776,9.715269718149683,9.69211336260735,7.2,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.1399372947336515,9.783891405727971,0.17531216147920148,1.7918449235502054
9.594152579161657,9.559656783416091,9.574709548218802,9.5747095482188,9.574709548218802,9.50991738581486,9.959191284900442,9.719975379924438,12,9.596696002730445,324,9.715417679033818,9.671739591813314,9.715237087773065,9.6920808497199,7.3,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139876867594444,9.783875814784425,0.17531547011601667,1.7918815961573968
9.594121248159029,9.559625570404055,9.574678283608279,9.574678283608279,9.574678283608279,9.509886445785579,9.959179939461212,9.719945146214195,12,9.596666258141779,324,9.715387461545285,9.671709982399479,9.715206946373472,9.692050816847168,7.4,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139822344195483,9.783861747078266,0.17531819238294588,1.791911996664311
9.594092306944034,9.559596738329779,9.57464940379635,9.57464940379635,9.57464940379635,9.509857865796574,9.959169459427324,9.719917218598967,12,9.596638782339676,324,9.71535954898307,9.671682631484456,9.715179104096274,9.692023074818213,7.5,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139773147740513,9.783849053789021,0.17532040563830265,1.791936942960151
9.594065573239043,9.559570105568916,9.574622726875042,9.574622726875042,9.574622726875042,9.50983146582838,9.959159778787578,9.719891421184139,12,9.596613402275237,324,9.715333765531751,9.671657366800744,9.715153385568767,9.691997448891879,7.6,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139728757786297,9.78383760063598,0.1753221781515979,1.7919571573857829
9.594040878668794,9.559545504352814,9.574598084812125,9.574598084812125,9.574598084812125,9.509807079593237,9.959150836565945,9.719867591490697,12,9.596589958098116,324,9.715309948786912,9.671634029220264,9.715129628795484,9.691973777656047,7.7,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139688704736991,9.783827266457623,0.175323570108322,1.791973277261266
9.594018067700118,9.559522779711344,9.574575322392663,9.574575322392663,9.574575322392663,9.509784553487597,9.95914257643752,9.71984557943207,12,9.5965683021499,324,9.715287948732124,9.67161247175219,9.715107684137736,9.69195191201089,7.8,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139652564876401,9.783817941929955,0.17532463450756453,1.7919858642931779
9.593996996662534,9.559501788496412,9.57455429624127,9.57455429624127,9.57455429624127,9.509763745624559,9.959134946373718,9.719825246368998,12,9.596548298034298,324,9.71526762679397,9.671592558617256,9.715087413371059,9.69193171422967,7.9,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139619955885358,9.783809528410009,0.17532541796370893,1.7919954129789921
9.593977532843533,9.559482398480029,9.574534873919024,9.574534873919024,9.574534873919024,9.509744524940134,9.959127898314588,9.719806464236509,12,9.596529819758205,324,9.715248854969202,9.671574164392604,9.715068688814508,9.69191305709122,8.0,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139590532797426,9.783801936892141,0.1753259614224465,1.7920023581153912
9.593959553652837,9.559464487521158,9.5745169330892,9.574516933089196,9.5745169330892,9.509726770367669,9.959121387866075,9.719789114737415,12,9.596512750938288,324,9.715231515018411,9.671557173221919,9.715051392526421,9.691895823078568,8.1,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.13956398434946,9.783795087066675,0.1753263007993997,1.7920070814970952
9.59394294585041,9.559447942796186,9.574500360746697,9.574500360746697,9.574500360746697,9.509710370075247,9.959115374020412,9.719773088597368,12,9.596496984068061,324,9.715215497721294,9.671541478085755,9.71503541556151,9.691879903638721,8.2,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139540029688658,9.783788906470132,0.17532646755027947,1.7920099178993332
9.593927604833333,9.55943266008808,9.574485052506233,9.574485052506233,9.574485052506233,9.50969522076128,9.959109818897817,9.719758284876688,12,9.596482419840877,324,9.715200702188652,9.671526980127537,9.715020657284613,9.691865198498892,8.3,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139518415401659,9.783783329718771,0.1753264891790458,1.792011160411557
9.593913433977058,9.559418543129805,9.574470911944829,9.574470911944829,9.574470911944829,9.509681227003828,9.959104687507882,9.719744610334697,12,9.596468966524517,324,9.715187035226906,9.671513588030955,9.715007024736835,9.691851615034896,8.4,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139498912833605,9.783778297816804,0.17532638969107772,1.7920110651955476
9.593900344026919,9.559405502997834,9.574457849994449,9.574457849994449,9.574457849994449,9.509668300659534,9.959099947529202,9.719731978842512,12,9.59645653938351,324,9.715174410751112,9.671501217444858,9.714994432049979,9.691839067687738,8.5,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.1394813156692685,9.783773757532387,0.17532618999681482,1.7920098557249824
9.593888252536022,9.559393457551925,9.574445784380991,9.57444578438099,9.574445784380991,9.50965636030844,9.959095569105779,9.71972031084063,12,9.59644506014548,324,9.7151627492427,9.671489790451995,9.714982799905718,9.691827477424688,8.6,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139465437750358,9.783769660834409,0.17532590827137007,1.7920077265639285
9.593877083346019,9.559382330917648,9.574434639106045,9.574434639106045,9.574434639106045,9.509645330741135,9.959091524658959,9.719709532837891,12,9.596434456508208,324,9.715151977248608,9.671479235078285,9.714972055035942,9.691816771241454,8.7,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139451111106452,9.78376596438442,0.17532556027453872,1.7920048467305087
9.593866766107478,9.559372053008401,9.5744243439682,9.5744243439682,9.5744243439682,9.509635142485015,9.959087788713733,9.719699576948612,12,9.596424661684273,324,9.715142026918619,9.671469484839504,9.714962129761288,9.691806881702368,8.8,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139438184177716,9.783762629078124,0.17532515963560868,1.7920013626917757
9.593857235836834,9.559362559083882,9.574414834120862,9.574414834120862,9.574414834120862,9.50962573136671,9.959084337738263,9.719690380465076,12,9.596415613980454,324,9.715132835577995,9.671460478322574,9.714952961564824,9.691797746515599,8.9,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139426520211764,9.783759619631725,0.1753247181065376,1.7919974010270816
9.59384843250712,9.559353789342232,9.574406049663793,9.574406049663793,9.574406049663793,9.509617038107844,9.959081149995681,9.71968188546258,12,9.596407256409156,324,9.715124345332681,9.671452158798735,9.714944492698294,9.691789308140809,9.0,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.13941599581697,9.783756904208674,0.17532424578700656,1.7919930707966323
9.593840300669909,9.559345688543337,9.574397935265809,9.574397935265809,9.574397935265809,9.509609007951676,9.959078205407154,9.71967403843464,12,9.596399536329521,324,9.715116502704662,9.671444473866275,9.71493666981833,9.691781513426712,9.1,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139406499657056,9.783754454082858,0.17532375132429578,1.7919884656460427
9.593832789106129,9.559338205660827,9.57439043981628,9.57439043981628,9.57439043981628,9.509601590318189,9.959075485425416,9.719666789955983,12,9.596392405115884,324,9.715109258295106,9.671437375120485,9.714929443650492,9.691774313276285,9.2,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139397931273331,9.783752243334662,0.17532324209075334,1.7919836656758668
9.593825850503439,9.559331293560637,9.574383516103179,9.574383516103177,9.574383516103179,9.509594738485493,9.959072972917953,9.719660094371283,12,9.59638581785153,324,9.715102566473226,9.671430817848785,9.714922768678887,9.691767662337517,9.3,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.1393902000219205,9.783750248576895,0.17532272434105778,1.7919787390991457
9.593819441158283,9.559324908704095,9.574377120515702,9.574377120515704,9.574377120515702,9.509588409295553,9.959070652059076,9.71965390950759,12,9.596379733045781,324,9.71509638508884,9.671424760749103,9.714916602859477,9.691761518717747,9.4,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139383224114882,9.783748448707247,0.17532220335182913,1.791973743713688
9.593813520700614,9.559319010873665,9.574371212769595,9.574371212769595,9.574371212769595,9.509582562882322,9.959068508230242,9.719648196408736,12,9.596374112372704,324,9.715090675206897,9.671419165669747,9.714910907355252,9.691755843719802,9.5,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139376929754968,9.783746824685121,0.17532168354512123,1.791968728205145
9.593808051839645,9.559313562919588,9.574365755653385,9.574365755653385,9.574365755653385,9.50957716242066,9.959066527928002,9.719642919089969,12,9.596368920429706,324,9.715085400862225,9.671413997369102,9.71490564629159,9.691750601598242,9.6,cells_10,cells_10__dx_5um__dtdiff_0p05min__volume_523um3,5.0,0.05,523.0,7.139371250354928,9.7837453593302,0.1753211685978009,1.7919637333018594
