151	-48.6772,49.7333,1978.21,6787

151.5	-48.8994,49.7879,1983.75,6800

152	-49.4401,49.8399,1995.6,6814

152.5	-49.6525,49.8917,2000.88,6833

153	-49.6745,49.9422,2002.34,6858

153.5	-49.7032,49.9886,2003.84,6878

154	-49.7403,49.9914,2004.63,6904

154.5	-49.778,49.9873,2005.3,6929

155	-49.856,49.9898,2006.92,6951

155.5	-49.9151,50.0027,2008.36,6980

156	-49.9697,50.0239,2009.87,7002

156.5	-49.9851,50.05,2010.7,7020

157	-50.0018,50.2224,2014.48,7039

157.5	-50.0252,50.4434,2019.37,7066

158	-50.0537,50.7746,2026.57,7078

158.5	-50.0776,50.7857,2027.27,7102

159	-50.1102,50.7969,2028.14,7122

159.5	-50.1567,50.8412,2029.96,7142

160	-50.205,50.9097,2032.29,7166

160.5	-50.2454,50.9963,2034.84,7190

161	-50.2858,51.0812,2037.34,7206

161.5	-50.3379,51.0963,2038.68,7230

162	-50.4002,51.154,2041.08,7254

162.5	-50.4153,51.1693,2041.69,7278

163	-50.4663,51.1856,2043.04,7300

163.5	-50.5798,51.1601,2044.8,7316

164	-50.7097,51.1573,2047.34,7329

164.5	-50.8193,51.1695,2049.78,7342

165	-50.9103,51.1647,2051.5,7362

165.5	-50.9855,51.2064,2053.84,7383

166	-51.0514,51.2291,2055.61,7397

166.5	-51.1097,51.2493,2057.18,7414

167	-51.1631,51.2748,2058.76,7431

167.5	-51.214,51.3034,2060.35,7447

168	-51.2661,51.3483,2062.29,7462

168.5	-51.3162,51.3872,2064.07,7485

169	-51.3456,51.4307,2065.52,7507

169.5	-51.3753,51.474,2066.99,7530

170	-51.4184,51.5161,2068.69,7551

170.5	-51.7212,51.5581,2075.59,7571

171	-51.9633,51.6016,2081.3,7597

171.5	-52.0093,51.6443,2083.07,7609

172	-52.0107,51.6866,2083.95,7626

172.5	-52.366,51.7295,2091.91,7645

173	-52.5026,51.7932,2095.92,7664

173.5	-52.4374,51.8586,2095.92,7693

174	-52.4573,51.9362,2097.87,7712

174.5	-52.4247,51.9955,2098.4,7740

175	-52.4763,52.0435,2100.4,7761

175.5	-52.5203,52.098,2102.37,7778

176	-52.5401,52.1483,2103.77,7809

176.5	-52.5725,52.7047,2115.54,7826

177	-52.609,52.9934,2122.05,7853

177.5	-52.7234,53.0785,2126.04,7873

178	-52.7738,53.1345,2128.17,7899

178.5	-52.8425,53.3559,2133.97,7920

179	-52.9651,53.4731,2138.76,7945

179.5	-53.0567,53.4852,2140.84,7980

180	-53.1348,53.5323,2143.34,8000

180.5	-53.1959,53.5905,2145.73,8021

181	-53.2519,53.6354,2147.75,8042

181.5	-53.3114,53.6611,2149.45,8064

182	-53.3367,53.6942,2150.62,8083

182.5	-53.3781,53.731,2152.18,8103

183	-53.4273,53.7692,2153.93,8121

183.5	-53.4781,53.8111,2155.78,8138

184	-53.5319,53.852,2157.68,8158

184.5	-53.5892,53.891,2159.6,8176

185	-53.6497,53.926,2161.51,8202

185.5	-53.7068,53.9602,2163.34,8228

186	-53.7621,53.9902,2165.05,8245

186.5	-53.8147,54.029,2166.87,8263

187	-53.8368,54.0773,2168.28,8280

187.5	-53.8608,54.1277,2169.77,8303

188	-53.8999,54.1796,2171.59,8319

188.5	-53.9447,54.2271,2173.44,8334

189	-53.9933,54.2734,2175.33,8356

189.5	-54.0752,54.3199,2177.9,8379

190	-54.1649,54.3656,2180.61,8396

190.5	-54.2387,54.4098,2182.97,8421

191	-54.2829,54.4537,2184.73,8437

191.5	-54.3322,54.4966,2186.58,8453

192	-54.4282,54.533,2189.22,8479

192.5	-54.509,54.5635,2191.45,8505

193	-54.8662,54.5993,2199.31,8525

193.5	-55.0835,54.6335,2204.34,8541

194	-55.1382,54.6682,2206.13,8566

194.5	-55.1624,54.706,2207.37,8585

195	-55.2096,54.7393,2208.98,8613

195.5	-55.2762,54.9413,2214.35,8636

196	-55.3454,55.2515,2221.94,8665

196.5	-55.3975,55.5423,2228.8,8688

197	-55.4559,55.5386,2229.89,8705

197.5	-55.5143,55.5437,2231.16,8729

198	-55.5743,55.5455,2232.4,8752

198.5	-55.6213,55.6705,2235.84,8771

199	-55.6608,55.7755,2238.73,8793

199.5	-55.6984,55.8284,2240.53,8817

200	-55.7348,55.867,2242.04,8838

200.5	-55.7574,55.8926,2243,8868

201	-55.7251,55.8986,2242.47,8898

201.5	-55.7479,56.0847,2246.65,8912

202	-55.7905,56.1561,2248.93,8942

202.5	-56.0138,56.2464,2255.21,8968

203	-56.1813,56.367,2260.97,8999

203.5	-56.13,56.4864,2262.33,9015

204	-56.131,56.559,2263.8,9036

204.5	-56.1626,56.6231,2265.72,9054

205	-56.2023,56.6775,2267.6,9073

205.5	-56.2595,56.7368,2269.93,9097

206	-56.3108,56.7849,2271.92,9108

206.5	-56.359,56.8247,2273.67,9128

207	-56.4065,56.861,2275.35,9150

207.5	-56.4522,56.9083,2277.21,9171

208	-56.4972,56.9593,2279.13,9197

208.5	-56.5438,57.0096,2281.07,9214

209	-56.5842,57.0619,2282.92,9240

209.5	-56.6253,57.1182,2284.87,9260

210	-56.7247,57.1831,2288.16,9286

210.5	-56.949,57.2492,2293.96,9314

211	-57.0574,57.3104,2297.36,9337

211.5	-57.2426,57.3692,2302.23,9356

212	-57.683,57.4288,2312.24,9376

212.5	-57.7894,57.4894,2315.58,9403

213	-57.8743,57.5297,2318.08,9433

213.5	-57.8774,57.5359,2318.27,9463

214	-57.9074,57.5348,2318.85,9496

214.5	-57.9426,57.5554,2319.96,9521

215	-57.9738,57.8734,2326.94,9540

215.5	-58.0067,58.054,2331.21,9566

216	-58.0427,58.0196,2331.25,9591

216.5	-58.0854,58.0186,2332.08,9620

217	-58.1236,58.0395,2333.26,9643

217.5	-58.1516,58.0618,2334.27,9668

218	-58.1519,58.3546,2340.13,9691

218.5	-58.1471,58.4738,2342.42,9715

219	-58.1745,58.5639,2344.77,9739

219.5	-58.2284,58.6947,2348.46,9758

220	-58.2869,58.7158,2350.05,9776

220.5	-58.35,58.7596,2352.19,9803

221	-58.419,58.7911,2354.2,9835

221.5	-58.488,58.8176,2356.11,9871

222	-58.56,58.8436,2358.07,9901

222.5	-58.671,58.8706,2360.83,9928

223	-58.8031,58.8675,2363.41,9959

223.5	-58.9244,58.8689,2365.87,9978
