snap,conc_single
249,7.1538814954425725
250,7.154649578276134
251,7.155409522791767
252,7.156161422476424
253,7.1569053694781495
254,7.157641454634136
255,7.158369767497918
256,7.1590903963658175
257,7.159803428302574
258,7.160508949166262
259,7.1612070436324915
260,7.1618977952179
261,7.162581286302993
262,7.163257598154334
263,7.163926810946109
264,7.164589003781092
265,7.165244254711028
266,7.165892640756459
267,7.166534237925999
268,7.167169121235095
269,7.167797364724266
270,7.16841904147687
271,7.169034223636386
272,7.1696429824232455
273,7.170245388151213
274,7.170841510243341
275,7.171431417247523
276,7.172015176851629
277,7.172592855898268
278,7.173164520399163
279,7.173730235549178
280,7.174290065739988
281,7.174844074573403
282,7.1753923248743785
283,7.175934878703695
284,7.17647179737034
285,7.177003141443583
286,7.177528970764775
287,7.1780493444588505
288,7.178564320945582
289,7.17907395795055
290,7.179578312515878
291,7.1800774410107095
292,7.180571399141453
293,7.1810602419617915
294,7.1815440238824735
295,7.182022798680885
296,7.18249661951041
297,7.182965538909586
298,7.183429608811067
299,7.183888880550389
300,7.18434340487455
301,7.184793231950415
302,7.185238411372939
303,7.185678992173222
304,7.186115022826396
305,7.186546551259362
306,7.186973624858358
307,7.187396290476384
308,7.187814594440474
309,7.188228582558835
310,7.188638300127831
311,7.189043791938853
312,7.189445102285039
313,7.189842274967876
314,7.190235353303674
315,7.190624380129926
316,7.191009397811544
317,7.1913904482469775
318,7.191767572874234
319,7.19214081267678
320,7.192510208189339
321,7.192875799503586
322,7.193237626273748
323,7.193595727722106
324,7.193950142644387
325,7.194300909415091
326,7.194648065992701
327,7.194991649924827
328,7.195331698353241
329,7.195668248018858
330,7.196001335266606
331,7.196330996050242
332,7.196657265937064
333,7.196980180112573
334,7.197299773385048
335,7.197616080190048
336,7.19792913459485
337,7.198238970302807
338,7.198545620657655
339,7.198849118647741
340,7.1991494969101915
341,7.199446787735021
342,7.199741023069174
343,7.2000322345205054
344,7.200320453361714
345,7.200605710534207
346,7.200888036651909
347,7.201167462005023
348,7.201444016563732
349,7.201717729981851
350,7.201988631600424
351,7.202256750451272
352,7.202522115260495
353,7.202784754451919
354,7.203044696150502
355,7.203301968185688
356,7.203556598094716
357,7.2038086131258945
358,7.204058040241812
359,7.204304906122527
360,7.204549237168692
361,7.204791059504664
362,7.205030398981548
363,7.205267281180218
364,7.205501731414288
365,7.205733774733053
366,7.205963435924388
367,7.206190739517608
368,7.2064157097863
369,7.2066383707511035
370,7.206858746182476
371,7.207076859603409
372,7.207292734292112
373,7.207506393284673
374,7.20771785937767
375,7.207927155130769
376,7.208134302869272
377,7.2083393246866505
378,7.208542242447034
379,7.208743077787674
380,7.208941852121387
381,7.209138586638951
382,7.209333302311489
383,7.2095260198928095
384,7.209716759921741
385,7.209905542724408
386,7.210092388416514
387,7.210277316905569
388,7.210460347893108
389,7.210641500876879
390,7.210820795153005
391,7.210998249818119
392,7.211173883771478
393,7.211347715717055
394,7.211519764165597
395,7.211690047436667
396,7.211858583660664
397,7.21202539078082
398,7.212190486555163
399,7.2123538885584715
400,7.212515614184205
401,7.212675680646405
402,7.212834104981579
403,7.21299090405057
404,7.21314609454039
405,7.213299692966049
406,7.213451715672356
407,7.2136021788356945
408,7.213751098465789
409,7.213898490407449
410,7.21404437034229
411,7.214188753790435
412,7.214331656112204
413,7.214473092509781
414,7.214613078028862
415,7.214751627560281
416,7.214888755841629
417,7.215024477458847
418,7.215158806847808
419,7.215291758295868
420,7.215423345943421
421,7.215553583785418
422,7.215682485672883
423,7.215810065314407
424,7.21593633627762
425,7.216061311990665
426,7.216185005743633
427,7.216307430690004
428,7.216428599848054
429,7.216548526102264
430,7.216667222204698
431,7.2167847007763815
432,7.216900974308652
433,7.217016055164505
434,7.217129955579918
435,7.217242687665169
436,7.21735426340613
437,7.217464694665555
438,7.217573993184357
439,7.21768217058286
440,7.21778923836205
441,7.217895207904802
442,7.2180000904771004
443,7.218103897229253
444,7.21820663919707
445,7.2183083273030615
446,7.218408972357594
447,7.218508585060052
448,7.218607175999981
