snap,conc_mean,conc_std
324,7.062000572917203,2.8866835521537877
325,7.062685137417378,2.885943699813487
326,7.0633626722931675,2.8852114387374055
327,7.064033249896161,2.884486691098285
328,7.064696941827117,2.8837693798636357
329,7.0653538189439855,2.883059428787754
330,7.066003951369829,2.882356762403813
331,7.066647408500661,2.8816613060160283
332,7.067284259013184,2.8809729856919004
333,7.067914570872437,2.8802917282545253
334,7.06853841133937,2.87961746127498
335,7.069155846978313,2.878950113064783
336,7.069766943664364,2.878289612668425
337,7.070371766590699,2.8776358898559673
338,7.070970380275791,2.876988875115719
339,7.071562848570551,2.8763484996469737
340,7.072149234665379,2.875714695352829
341,7.072729601097152,2.875087394833062
342,7.073304009756114,2.8744665313770836
343,7.073872521892701,2.8738520389569557
344,7.074435198124283,2.8732438522204777
345,7.074992098441831,2.8726419064843385
346,7.075543282216513,2.8720461377273394
347,7.076088808206208,2.8714564825836772
348,7.076628734561962,2.870872878336297
349,7.0771631188343465,2.870295262910307
350,7.077692017979782,2.869723574866463
351,7.078215488366753,2.869157753394708
352,7.078733585781985,2.868597738307784
353,7.079246365436535,2.868043470034902
354,7.079753881971825,2.867494889615472
355,7.0802561894655955,2.866951938692905
356,7.080753341437815,2.86641455950846
357,7.081245390856505,2.865882694895168
358,7.08173239014351,2.8653562882718053
359,7.0822143911802,2.864835283636932
360,7.082691445313116,2.8643196255629846
361,7.083163603359555,2.863809259190435
362,7.083630915613085,2.8633041302219984
363,7.08409343184901,2.8628041849169055
364,7.084551201329766,2.862309370085228
365,7.085004272810269,2.861819633082264
366,7.085452694543201,2.861334921802977
367,7.085896514284233,2.8608551846764874
368,7.086335779297198,2.860380370660628
369,7.086770536359211,2.8599104292365443
370,7.087200831765723,2.859445310403355
371,7.087626711335534,2.8589849646728624
372,7.088048220415737,2.8585293430643195
373,7.08846540388663,2.858078397099245
374,7.088878306166553,2.8576320787962946
375,7.0892869712166835,2.857190340666181
376,7.089691442545781,2.856753135706647
377,7.090091763214891,2.8563204173974865
