id,x,y,z,total_volume,current_phase,dt
2.0,8.764214381841143,0.5010637568255484,-1.0779957048974484,522.9827865385414,4.0,2400
3.0,-0.22203629187895413,1.8721834238764086,-3.8985936201530644,522.9827865385414,4.0,2400
4.0,5.375805048115863,-8.39279970841304,-1.1655763283690643,522.9827865385414,4.0,2400
0.0,-6.705601119971495,1.2048628039498777,3.0410485445145055,523.0999692107956,4.0,2430
2.0,8.771868583534491,0.5055966946014658,-1.0761842103593273,523.0999692107956,4.0,2430
3.0,-0.21805644775788735,1.8563922529518713,-3.8964179338862657,523.0999692107956,4.0,2430
4.0,5.364648779357995,-8.381492861666668,-1.1700746735424017,523.0999692107956,4.0,2430
0.0,-6.706027034519862,1.2048206049422137,3.041503763298618,523.194838115403,4.0,2460
2.0,8.780404318567571,0.5106785752113456,-1.0741664512750109,523.194838115403,4.0,2460
3.0,-0.21345285902790792,1.8382860191091634,-3.8937447398844287,523.194838115403,4.0,2460
4.0,5.35193537014333,-8.368426309426178,-1.1752208454126656,523.194838115403,4.0,2460
0.0,-6.706409966426493,1.2047838405975344,3.0419125551975825,523.2716566764326,4.0,2490
2.0,8.790055381176774,0.5164491379635806,-1.0718871709652016,523.2716566764326,4.0,2490
3.0,-0.20808483526744104,1.8173369695976895,-3.890489265388178,523.2716566764326,4.0,2490
4.0,5.337299215680313,-8.353211058322271,-1.1811643921176929,523.2716566764326,4.0,2490
0.0,-6.706754388556927,1.204752000663309,3.0422797178501946,523.3338705518656,4.0,2520
2.0,8.801121591468798,0.5230892918043616,-1.0692756706897222,523.3338705518656,4.0,2520
3.0,-0.20176024775393517,1.7928344102249267,-3.886526386154944,523.3338705518656,4.0,2520
4.0,5.320252840005206,-8.335316812856044,-1.1881059342790172,523.3338705518656,4.0,2520
0.0,-6.707059043225658,1.2047251092790445,3.0426039398482336,523.3842651766222,4.0,2550
2.0,8.814000127618733,0.5308404363025555,-1.0662384689448199,523.3842651766222,4.0,2550
3.0,-0.19421128803032683,1.7637996843214419,-3.881672785668855,523.3842651766222,4.0,2550
