metric,run_id,dx_um,uptake_rate_per_min,dt_diffusion_min,total_volume_um3,nuclear_volume_um3,time_min,source_column,simulated_uM,analytical_uM,absolute_error_uM,relative_error_percent
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,9.4,mean over all voxels,9.830775655437982,9.783748448707247,0.04702720673073557,0.4806665561495441
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,9.5,mean over all voxels,9.830370554549434,9.783746824685121,0.04662372986431329,0.47654268553513823
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,9.6,mean over all voxels,9.830002147169859,9.7837453593302,0.04625678783965803,0.47279222977267665
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,9.7,mean over all voxels,9.82966852766941,9.783744037140655,0.0459244905287548,0.46939587088969315
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,9.8,mean over all voxels,9.8293673900174,9.783742844129216,0.045624545888182766,0.4663301827843932
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,9.9,mean over all voxels,9.829096239614705,9.783741767675178,0.04535447193952713,0.4635697979005869
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1000um3,5.0,12044,0.005,1000.0,100.0,10.0,mean over all voxels,9.828852542942036,9.78374079639085,0.04511174655118566,0.46108893816797614
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.0,mean over all voxels,10.0,10.0,0.0,0.0
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.1,mean over all voxels,9.994825099076234,9.986105329945053,0.00871976913118111,0.08731901820656131
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.2,mean over all voxels,9.990103420613332,9.972220687405175,0.017882733208157475,0.17932548595463002
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.3,mean over all voxels,9.985474304358277,9.958393330312607,0.02708097404567056,0.2719411972133908
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.4,mean over all voxels,9.980935785829177,9.944769333256483,0.036166452572693686,0.36367311659757456
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.5,mean over all voxels,9.976534223933784,9.931543039822706,0.04499118411107794,0.4530130306104086
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.6,mean over all voxels,9.972325316452055,9.918893459802515,0.05343185664954042,0.538687675858999
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.7,mean over all voxels,9.968354306033712,9.90695193631634,0.06140236971737245,0.6197907299043932
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.8,mean over all voxels,9.964649856075129,9.895797141087609,0.06885271498751955,0.6957773487659854
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,0.9,mean over all voxels,9.961225010144911,9.885462888812414,0.07576212133249705,0.7663993298506904
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.0,mean over all voxels,9.958080620574655,9.875949383531204,0.08213123704345193,0.8316287766765106
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.1,mean over all voxels,9.955209011190794,9.867233712533773,0.08797529865702103,0.8915902999770962
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.2,mean over all voxels,9.952597052748777,9.859278254223913,0.09331879852486402,0.9465074026578404
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.3,mean over all voxels,9.950228481874923,9.852036906668893,0.09819157520603028,0.9966626813949906
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.4,mean over all voxels,9.948085542095813,9.845459476334334,0.10262606576147881,1.0423694903032459
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.5,mean over all voxels,9.946150091994987,9.839494651317585,0.10665544067740207,1.083952422933835
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.6,mean over all voxels,9.944404321417439,9.834091939593785,0.110312381823654,1.1217342943430997
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.7,mean over all voxels,9.942831190772834,9.829202874718243,0.11362831605459078,1.1560277827498597
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.8,mean over all voxels,9.94141468025309,9.824781715375716,0.11663296487737362,1.1871303430064388
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,1.9,mean over all voxels,9.940139911692638,9.82078580246079,0.11935410923184797,1.2153213768489022
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.0,mean over all voxels,9.93899318718295,9.817175689404461,0.12181749777848871,1.2408609322329294
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.1,mean over all voxels,9.937961974876032,9.813915126241016,0.12404684863501636,1.2639894174683934
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.2,mean over all voxels,9.937034862657306,9.810970952671639,0.12606390998566752,1.2849279708787527
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.3,mean over all voxels,9.936201493542828,9.808312937594167,0.12788855594866178,1.303879237564691
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.4,mean over all voxels,9.935452491942907,9.805913590172077,0.1295389017708306,1.3210283833284056
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.5,mean over all voxels,9.934779386713505,9.803747958956368,0.1310314277571365,1.3365442308972324
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.6,mean over all voxels,9.934174534735407,9.801793429711111,0.13238110502429556,1.3505804419732323
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.7,mean over all voxels,9.933631047297112,9.800029528605334,0.13360151869177805,1.3632766952569704
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.8,mean over all voxels,9.933142720583787,9.798437734747054,0.1347049858367324,1.3747598288964358
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,2.9,mean over all voxels,9.932703970935913,9.797001304243272,0.13570266669264086,1.3851449283145996
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.0,mean over all voxels,9.932309775128088,9.795705106786643,0.13660466834144458,1.394536348861731
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.1,mean over all voxels,9.931955615657722,9.794535475006809,0.13742014065091368,1.403028668399592
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.2,mean over all voxels,9.931637430874298,9.793480066343811,0.13815736453048721,1.4107075686535333
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.3,mean over all voxels,9.931351569688077,9.792527736908596,0.1388238327794813,1.4176506465868495
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.4,mean over all voxels,9.93109475054976,9.791668426633375,0.13942632391638554,1.4239281585265429
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.5,mean over all voxels,9.930864024373486,9.790893054932562,0.1399709694409239,1.429603700659439
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.6,mean over all voxels,9.930656741074804,9.790193426071449,0.1404633150033554,1.4347348299503384
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.7,mean over all voxels,9.930470519405333,9.789562143445508,0.14090837595982464,1.4393736297406137
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.8,mean over all voxels,9.930303219782427,9.788992532006223,0.1413106877762047,1.4435672242488016
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,3.9,mean over all voxels,9.93015291983212,9.788478568108,0.14167435172412013,1.4473582461089676
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,4.0,mean over all voxels,9.930017892384958,9.788014816101969,0.14200307628298958,1.450785260861933
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,4.1,mean over all voxels,9.929896585685913,9.787596371049885,0.1423002146360286,1.4538831521182203
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,4.2,mean over all voxels,9.929787605600433,9.787218806984594,0.14256879861583904,1.4566834708354084
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,4.3,mean over all voxels,9.929689699618551,9.786878130190564,0.14281156942798745,1.4592147519181045
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,4.4,mean over all voxels,9.929601742477674,9.78657073702476,0.14303100545291336,1.4615028010965623
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,4.5,mean over all voxels,9.929522723241643,9.78629337584273,0.14322934739891302,1.4635709547853104
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,4.6,mean over all voxels,9.929451733689746,9.786043112632328,0.14340862105741792,1.4654403154253295
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,4.7,mean over all voxels,9.929387957883387,9.785817299998163,0.14357065788522405,1.4671299645585147
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,4.8,mean over all voxels,9.929330662791608,9.785613549170487,0.14371711362112194,1.4686571557212644
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,4.9,mean over all voxels,9.92927918986821,9.785429704745448,0.14384948512276097,1.4700374890333237
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,5.0,mean over all voxels,9.929232947484133,9.78526382189051,0.14396912559362285,1.4712850692032549
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,5.1,mean over all voxels,9.929191404128417,9.785114145775504,0.14407725835291352,1.4724126485036
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,5.2,mean over all voxels,9.929154082299743,9.784979093011822,0.1441749892879205,1.473431756138207
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,5.3,mean over all voxels,9.92912055301851,9.784857234904264,0.14426331811424653,1.474352815283135
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,5.4,mean over all voxels,9.929090430896457,9.784747282338785,0.14434314855767205,1.4751852489660893
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,5.5,mean over all voxels,9.929063369707187,9.78464807214618,0.14441529756100735,1.4759375758450868
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,5.6,mean over all voxels,9.929039058406747,9.784558554797695,0.14448050360905285,1.4766174968436288
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,5.7,mean over all voxels,9.929017217558576,9.784477783303014,0.14453943425556126,1.477231973506184
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,5.8,mean over all voxels,9.92899759612166,9.784404903192167,0.14459269292949273,1.477787298871077
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,5.9,mean over all voxels,9.928979968565095,9.784339143476755,0.14464082508833975,1.4782891615605145
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,6.0,mean over all voxels,9.928964132275839,9.784279808493645,0.14468432378219376,1.478742703746009
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,6.1,mean over all voxels,9.928949905229855,9.78422627054602,0.1447236346838352,1.4791525735612279
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,6.2,mean over all voxels,9.92893712389993,9.784177963262941,0.14475916063698868,1.4795229725023595
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,6.3,mean over all voxels,9.928925641376056,9.784134375607966,0.14479126576808987,1.4798576982860872
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,6.4,mean over all voxels,9.928915325676867,9.784095046472848,0.1448202792040192,1.4801601836056029
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,6.5,mean over all voxels,9.928906058232599,9.784059559799667,0.14484649843293163,1.4804335311701375
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,6.6,mean over all voxels,9.92889773252225,9.784027540179414,0.14487019234283594,1.4806805453879517
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,6.7,mean over all voxels,9.92889025284922,9.78399864888059,0.1448916039686292,1.4809037610119313
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,6.8,mean over all voxels,9.928883533241349,9.783972580265711,0.14491095297563739,1.4811054690394678
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,6.9,mean over all voxels,9.928877496462755,9.783949058558242,0.14492843790451282,1.4812877401251452
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,7.0,mean over all voxels,9.928872073126072,9.783927834924922,0.1449442382011501,1.4814524457524512
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,7.1,mean over all voxels,9.928867200894903,9.783908684843585,0.14495851605131804,1.4816012773696026
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,7.2,mean over all voxels,9.928862823767314,9.783891405727971,0.14497141803934355,1.4817357636908168
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,7.3,mean over all voxels,9.928858891432151,9.783875814784425,0.14498307664772625,1.4818572863388368
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,7.4,mean over all voxels,9.928855358690743,9.783861747078266,0.14499361161247748,1.4819670939828704
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,7.5,mean over all voxels,9.92885218493741,9.783849053789021,0.14500313114838903,1.4820663151199498
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,7.6,mean over all voxels,9.928849333692694,9.78383760063598,0.14501173305671422,1.4821559696298312
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,7.7,mean over all voxels,9.928846772184103,9.783827266457623,0.1450195057264807,1.4822369792203733
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,7.8,mean over all voxels,9.9288444709694,9.783817941929955,0.1450265290394448,1.482310176867793
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,7.9,mean over all voxels,9.928842403598189,9.783809528410009,0.1450328751881802,1.4823763153507532
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,8.0,mean over all voxels,9.928840546307898,9.783801936892141,0.14503860941575653,1.4824360749664618
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,8.1,mean over all voxels,9.928838877750643,9.783795087066675,0.14504379068396744,1.482490070501402
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,8.2,mean over all voxels,9.928837378747863,9.783788906470132,0.14504847227773077,1.482538857536149
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,8.3,mean over all voxels,9.928836032069867,9.783783329718771,0.14505270235109613,1.4825829381410227
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,8.4,mean over all voxels,9.928834822237802,9.783778297816804,0.1450565244209976,1.482622766026558
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,8.5,mean over all voxels,9.928833735345744,9.783773757532387,0.14505997781335722,1.4826587511968745
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,8.6,mean over all voxels,9.928832758900844,9.783769660834409,0.14506309806643536,1.4826912641570065
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,8.7,mean over all voxels,9.928831881679749,9.78376596438442,0.14506591729532836,1.4827206397148902
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,8.8,mean over all voxels,9.928831093599586,9.783762629078124,0.1450684645214615,1.4827471804181596
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,8.9,mean over all voxels,9.928830385602092,9.783759619631725,0.14507076597036672,1.4827711596600672
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,9.0,mean over all voxels,9.928829749549466,9.783756904208674,0.1450728453407919,1.4827928244863278
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,9.1,mean over all voxels,9.928829178130867,9.783754454082858,0.14507472404800836,1.4828123981327765
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,9.2,mean over all voxels,9.928828664778344,9.783752243334662,0.14507642144368127,1.482830082318539
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,9.3,mean over all voxels,9.928828203591374,9.783750248576895,0.14507795501447873,1.482846059317399
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,9.4,mean over all voxels,9.928827789269029,9.783748448707247,0.1450793405617823,1.482860493832014
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,9.5,mean over all voxels,9.928827417049048,9.783746824685121,0.1450805923639269,1.4828735346858912
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,9.6,mean over all voxels,9.928827082653095,9.7837453593302,0.14508172332289426,1.4828853163531908
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,9.7,mean over all voxels,9.928826782237595,9.783744037140655,0.1450827450969392,1.4828959603417864
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,9.8,mean over all voxels,9.928826512349538,9.783742844129216,0.14508366822032137,1.4829055764418373
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,9.9,mean over all voxels,9.928826269886807,9.783741767675178,0.14508450221162938,1.4829142638553563
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_1um3,5.0,12044,0.005,1.0,0.1,10.0,mean over all voxels,9.928826052062512,9.78374079639085,0.14508525567166153,1.482922112216857
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.0,mean over all voxels,10.0,10.0,0.0,0.0
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.1,mean over all voxels,9.9898068260993,9.986105329945053,0.003701496154247863,0.03706646417145522
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.2,mean over all voxels,9.981224874851593,9.972220687405175,0.009004187446418399,0.09029270138185577
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.3,mean over all voxels,9.972908040109573,9.958393330312607,0.01451470979696623,0.14575352986695692
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.4,mean over all voxels,9.964812285651176,9.944769333256483,0.020042952394693003,0.20154265748192876
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.5,mean over all voxels,9.95700732996401,9.931543039822706,0.025464290141304247,0.2563981250365585
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.6,mean over all voxels,9.949584189441758,9.918893459802515,0.03069072963924313,0.3094168695693822
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.7,mean over all voxels,9.942615572824128,9.90695193631634,0.035663636507788254,0.35998596477544753
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.8,mean over all voxels,9.936144866763051,9.895797141087609,0.04034772567544209,0.407725876957575
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,0.9,mean over all voxels,9.930188360356844,9.885462888812414,0.04472547154442985,0.45243679580292195
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.0,mean over all voxels,9.924741672297108,9.875949383531204,0.048792288765904246,0.4940516285681719
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.1,mean over all voxels,9.919786348791105,9.867233712533773,0.05255263625733164,0.5325974613389068
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.2,mean over all voxels,9.915295264395626,9.859278254223913,0.05601701017171301,0.5681654247633613
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.3,mean over all voxels,9.911236609024941,9.852036906668893,0.059199702356048434,0.6008879475063259
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.4,mean over all voxels,9.905924587981636,9.845459476334334,0.06046511164730184,0.6141421006570862
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.5,mean over all voxels,9.901067778028441,9.839494651317585,0.06157312671085613,0.6257752953055471
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.6,mean over all voxels,9.896593216031576,9.834091939593785,0.06250127643779102,0.6355571701150147
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.7,mean over all voxels,9.892466654577998,9.829202874718243,0.06326377985975462,0.6436308281160398
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.8,mean over all voxels,9.888672813256589,9.824781715375716,0.0638910978808731,0.6503055205886557
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,1.9,mean over all voxels,9.885200686257566,9.82078580246079,0.06441488379677551,0.6559035610025737
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.0,mean over all voxels,9.882037421604648,9.817175689404461,0.0648617322001872,0.6606964594734874
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.1,mean over all voxels,9.879166948341588,9.813915126241016,0.06525182210057245,0.6648908336908106
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.2,mean over all voxels,9.876570575481155,9.810970952671639,0.06559962280951659,0.6686353789647401
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.3,mean over all voxels,9.874228104209019,9.808312937594167,0.06591516661485208,0.6720336823900328
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.4,mean over all voxels,9.872118860974375,9.805913590172077,0.06620527080229799,0.6751565796852611
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.5,mean over all voxels,9.87022247855189,9.803747958956368,0.06647451959552164,0.6780521069474537
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.6,mean over all voxels,9.86851942051301,9.801793429711111,0.06672599080189912,0.6807528773218161
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.7,mean over all voxels,9.866991297779611,9.800029528605334,0.06696176917427721,0.6832813001105997
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.8,mean over all voxels,9.865621033114913,9.798437734747054,0.06718329836785841,0.6856531641734491
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,2.9,mean over all voxels,9.864392921157934,9.797001304243272,0.06739161691466222,0.687880044330234
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.0,mean over all voxels,9.86329262020069,9.795705106786643,0.0675875134140469,0.6899708870086445
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.1,mean over all voxels,9.862307101637285,9.794535475006809,0.06777162663047598,0.6919330355524479
average,dx_5um__uptake_12044__dtdiff_0p005min__volume_523um3,5.0,12044,0.005,523.0,52.300000000000004,3.2,mean over all voxels,9.86142457496786,9.793480066343811,0.06794450862404844,0.6937728791376822
