,x,y,z,vol,diff,timestep
22,0.0,0.0,20.0,8000.0,6022.0,8.89
23,20.0,0.0,20.0,8000.0,6022.0,8.89
24,-20.0,20.0,20.0,8000.0,6022.0,8.89
25,0.0,20.0,20.0,8000.0,6022.0,8.89
26,20.0,20.0,20.0,8000.0,6022.0,8.89
0,-20.0,-20.0,-20.0,8000.0,6022.0,8.9
1,0.0,-20.0,-20.0,8000.0,6022.0,8.9
2,20.0,-20.0,-20.0,8000.0,6022.0,8.9
3,-20.0,0.0,-20.0,8000.0,6022.0,8.9
4,0.0,0.0,-20.0,8000.0,6022.0,8.9
5,20.0,0.0,-20.0,8000.0,6022.0,8.9
6,-20.0,20.0,-20.0,8000.0,6022.0,8.9
7,0.0,20.0,-20.0,8000.0,6022.0,8.9
8,20.0,20.0,-20.0,8000.0,6022.0,8.9
9,-20.0,-20.0,0.0,8000.0,6022.0,8.9
10,0.0,-20.0,0.0,8000.0,6022.0,8.9
11,20.0,-20.0,0.0,8000.0,6022.0,8.9
12,-20.0,0.0,0.0,8000.0,6022.0,8.9
13,0.0,0.0,0.0,8000.0,5664.922387663928,8.9
14,20.0,0.0,0.0,8000.0,6022.0,8.9
15,-20.0,20.0,0.0,8000.0,6022.0,8.9
16,0.0,20.0,0.0,8000.0,6022.0,8.9
17,20.0,20.0,0.0,8000.0,6022.0,8.9
18,-20.0,-20.0,20.0,8000.0,6022.0,8.9
19,0.0,-20.0,20.0,8000.0,6022.0,8.9
20,20.0,-20.0,20.0,8000.0,6022.0,8.9
21,-20.0,0.0,20.0,8000.0,6022.0,8.9
22,0.0,0.0,20.0,8000.0,6022.0,8.9
23,20.0,0.0,20.0,8000.0,6022.0,8.9
24,-20.0,20.0,20.0,8000.0,6022.0,8.9
25,0.0,20.0,20.0,8000.0,6022.0,8.9
26,20.0,20.0,20.0,8000.0,6022.0,8.9
0,-20.0,-20.0,-20.0,8000.0,6022.0,8.91
1,0.0,-20.0,-20.0,8000.0,6022.0,8.91
2,20.0,-20.0,-20.0,8000.0,6022.0,8.91
3,-20.0,0.0,-20.0,8000.0,6022.0,8.91
4,0.0,0.0,-20.0,8000.0,6022.0,8.91
5,20.0,0.0,-20.0,8000.0,6022.0,8.91
6,-20.0,20.0,-20.0,8000.0,6022.0,8.91
7,0.0,20.0,-20.0,8000.0,6022.0,8.91
8,20.0,20.0,-20.0,8000.0,6022.0,8.91
9,-20.0,-20.0,0.0,8000.0,6022.0,8.91
10,0.0,-20.0,0.0,8000.0,6022.0,8.91
11,20.0,-20.0,0.0,8000.0,6022.0,8.91
12,-20.0,0.0,0.0,8000.0,6022.0,8.91
13,0.0,0.0,0.0,8000.0,5664.922387663928,8.91
14,20.0,0.0,0.0,8000.0,6022.0,8.91
15,-20.0,20.0,0.0,8000.0,6022.0,8.91
16,0.0,20.0,0.0,8000.0,6022.0,8.91
17,20.0,20.0,0.0,8000.0,6022.0,8.91
18,-20.0,-20.0,20.0,8000.0,6022.0,8.91
19,0.0,-20.0,20.0,8000.0,6022.0,8.91
20,20.0,-20.0,20.0,8000.0,6022.0,8.91
21,-20.0,0.0,20.0,8000.0,6022.0,8.91
22,0.0,0.0,20.0,8000.0,6022.0,8.91
23,20.0,0.0,20.0,8000.0,6022.0,8.91
24,-20.0,20.0,20.0,8000.0,6022.0,8.91
25,0.0,20.0,20.0,8000.0,6022.0,8.91
26,20.0,20.0,20.0,8000.0,6022.0,8.91
0,-20.0,-20.0,-20.0,8000.0,6022.0,8.92
1,0.0,-20.0,-20.0,8000.0,6022.0,8.92
2,20.0,-20.0,-20.0,8000.0,6022.0,8.92
3,-20.0,0.0,-20.0,8000.0,6022.0,8.92
4,0.0,0.0,-20.0,8000.0,6022.0,8.92
5,20.0,0.0,-20.0,8000.0,6022.0,8.92
6,-20.0,20.0,-20.0,8000.0,6022.0,8.92
7,0.0,20.0,-20.0,8000.0,6022.0,8.92
8,20.0,20.0,-20.0,8000.0,6022.0,8.92
9,-20.0,-20.0,0.0,8000.0,6022.0,8.92
10,0.0,-20.0,0.0,8000.0,6022.0,8.92
11,20.0,-20.0,0.0,8000.0,6022.0,8.92
12,-20.0,0.0,0.0,8000.0,6022.0,8.92
13,0.0,0.0,0.0,8000.0,5664.922387663928,8.92
14,20.0,0.0,0.0,8000.0,6022.0,8.92
15,-20.0,20.0,0.0,8000.0,6022.0,8.92
16,0.0,20.0,0.0,8000.0,6022.0,8.92
17,20.0,20.0,0.0,8000.0,6022.0,8.92
18,-20.0,-20.0,20.0,8000.0,6022.0,8.92
19,0.0,-20.0,20.0,8000.0,6022.0,8.92
20,20.0,-20.0,20.0,8000.0,6022.0,8.92
21,-20.0,0.0,20.0,8000.0,6022.0,8.92
22,0.0,0.0,20.0,8000.0,6022.0,8.92
23,20.0,0.0,20.0,8000.0,6022.0,8.92
24,-20.0,20.0,20.0,8000.0,6022.0,8.92
25,0.0,20.0,20.0,8000.0,6022.0,8.92
26,20.0,20.0,20.0,8000.0,6022.0,8.92
0,-20.0,-20.0,-20.0,8000.0,6022.0,8.93
1,0.0,-20.0,-20.0,8000.0,6022.0,8.93
2,20.0,-20.0,-20.0,8000.0,6022.0,8.93
3,-20.0,0.0,-20.0,8000.0,6022.0,8.93
4,0.0,0.0,-20.0,8000.0,6022.0,8.93
5,20.0,0.0,-20.0,8000.0,6022.0,8.93
6,-20.0,20.0,-20.0,8000.0,6022.0,8.93
7,0.0,20.0,-20.0,8000.0,6022.0,8.93
8,20.0,20.0,-20.0,8000.0,6022.0,8.93
9,-20.0,-20.0,0.0,8000.0,6022.0,8.93
10,0.0,-20.0,0.0,8000.0,6022.0,8.93
11,20.0,-20.0,0.0,8000.0,6022.0,8.93
12,-20.0,0.0,0.0,8000.0,6022.0,8.93
13,0.0,0.0,0.0,8000.0,5664.922387663928,8.93
14,20.0,0.0,0.0,8000.0,6022.0,8.93
15,-20.0,20.0,0.0,8000.0,6022.0,8.93
16,0.0,20.0,0.0,8000.0,6022.0,8.93
17,20.0,20.0,0.0,8000.0,6022.0,8.93
18,-20.0,-20.0,20.0,8000.0,6022.0,8.93
19,0.0,-20.0,20.0,8000.0,6022.0,8.93
20,20.0,-20.0,20.0,8000.0,6022.0,8.93
21,-20.0,0.0,20.0,8000.0,6022.0,8.93
22,0.0,0.0,20.0,8000.0,6022.0,8.93
23,20.0,0.0,20.0,8000.0,6022.0,8.93
24,-20.0,20.0,20.0,8000.0,6022.0,8.93
25,0.0,20.0,20.0,8000.0,6022.0,8.93
26,20.0,20.0,20.0,8000.0,6022.0,8.93
0,-20.0,-20.0,-20.0,8000.0,6022.0,8.94
1,0.0,-20.0,-20.0,8000.0,6022.0,8.94
2,20.0,-20.0,-20.0,8000.0,6022.0,8.94
3,-20.0,0.0,-20.0,8000.0,6022.0,8.94
4,0.0,0.0,-20.0,8000.0,6022.0,8.94
5,20.0,0.0,-20.0,8000.0,6022.0,8.94
6,-20.0,20.0,-20.0,8000.0,6022.0,8.94
7,0.0,20.0,-20.0,8000.0,6022.0,8.94
8,20.0,20.0,-20.0,8000.0,6022.0,8.94
9,-20.0,-20.0,0.0,8000.0,6022.0,8.94
10,0.0,-20.0,0.0,8000.0,6022.0,8.94
11,20.0,-20.0,0.0,8000.0,6022.0,8.94
12,-20.0,0.0,0.0,8000.0,6022.0,8.94
13,0.0,0.0,0.0,8000.0,5664.922387663928,8.94
14,20.0,0.0,0.0,8000.0,6022.0,8.94
15,-20.0,20.0,0.0,8000.0,6022.0,8.94
16,0.0,20.0,0.0,8000.0,6022.0,8.94
17,20.0,20.0,0.0,8000.0,6022.0,8.94
18,-20.0,-20.0,20.0,8000.0,6022.0,8.94
19,0.0,-20.0,20.0,8000.0,6022.0,8.94
20,20.0,-20.0,20.0,8000.0,6022.0,8.94
21,-20.0,0.0,20.0,8000.0,6022.0,8.94
22,0.0,0.0,20.0,8000.0,6022.0,8.94
23,20.0,0.0,20.0,8000.0,6022.0,8.94
24,-20.0,20.0,20.0,8000.0,6022.0,8.94
25,0.0,20.0,20.0,8000.0,6022.0,8.94
26,20.0,20.0,20.0,8000.0,6022.0,8.94
0,-20.0,-20.0,-20.0,8000.0,6022.0,8.950000000000001
1,0.0,-20.0,-20.0,8000.0,6022.0,8.950000000000001
2,20.0,-20.0,-20.0,8000.0,6022.0,8.950000000000001
3,-20.0,0.0,-20.0,8000.0,6022.0,8.950000000000001
4,0.0,0.0,-20.0,8000.0,6022.0,8.950000000000001
5,20.0,0.0,-20.0,8000.0,6022.0,8.950000000000001
6,-20.0,20.0,-20.0,8000.0,6022.0,8.950000000000001
7,0.0,20.0,-20.0,8000.0,6022.0,8.950000000000001
8,20.0,20.0,-20.0,8000.0,6022.0,8.950000000000001
9,-20.0,-20.0,0.0,8000.0,6022.0,8.950000000000001
10,0.0,-20.0,0.0,8000.0,6022.0,8.950000000000001
11,20.0,-20.0,0.0,8000.0,6022.0,8.950000000000001
12,-20.0,0.0,0.0,8000.0,6022.0,8.950000000000001
13,0.0,0.0,0.0,8000.0,5664.922387663928,8.950000000000001
14,20.0,0.0,0.0,8000.0,6022.0,8.950000000000001
15,-20.0,20.0,0.0,8000.0,6022.0,8.950000000000001
16,0.0,20.0,0.0,8000.0,6022.0,8.950000000000001
17,20.0,20.0,0.0,8000.0,6022.0,8.950000000000001
18,-20.0,-20.0,20.0,8000.0,6022.0,8.950000000000001
19,0.0,-20.0,20.0,8000.0,6022.0,8.950000000000001
20,20.0,-20.0,20.0,8000.0,6022.0,8.950000000000001
21,-20.0,0.0,20.0,8000.0,6022.0,8.950000000000001
22,0.0,0.0,20.0,8000.0,6022.0,8.950000000000001
23,20.0,0.0,20.0,8000.0,6022.0,8.950000000000001
24,-20.0,20.0,20.0,8000.0,6022.0,8.950000000000001
25,0.0,20.0,20.0,8000.0,6022.0,8.950000000000001
26,20.0,20.0,20.0,8000.0,6022.0,8.950000000000001
0,-20.0,-20.0,-20.0,8000.0,6022.0,8.96
1,0.0,-20.0,-20.0,8000.0,6022.0,8.96
2,20.0,-20.0,-20.0,8000.0,6022.0,8.96
3,-20.0,0.0,-20.0,8000.0,6022.0,8.96
4,0.0,0.0,-20.0,8000.0,6022.0,8.96
5,20.0,0.0,-20.0,8000.0,6022.0,8.96
6,-20.0,20.0,-20.0,8000.0,6022.0,8.96
7,0.0,20.0,-20.0,8000.0,6022.0,8.96
8,20.0,20.0,-20.0,8000.0,6022.0,8.96
9,-20.0,-20.0,0.0,8000.0,6022.0,8.96
10,0.0,-20.0,0.0,8000.0,6022.0,8.96
11,20.0,-20.0,0.0,8000.0,6022.0,8.96
12,-20.0,0.0,0.0,8000.0,6022.0,8.96
13,0.0,0.0,0.0,8000.0,5664.922387663928,8.96
14,20.0,0.0,0.0,8000.0,6022.0,8.96
15,-20.0,20.0,0.0,8000.0,6022.0,8.96
16,0.0,20.0,0.0,8000.0,6022.0,8.96
17,20.0,20.0,0.0,8000.0,6022.0,8.96
18,-20.0,-20.0,20.0,8000.0,6022.0,8.96
19,0.0,-20.0,20.0,8000.0,6022.0,8.96
20,20.0,-20.0,20.0,8000.0,6022.0,8.96
21,-20.0,0.0,20.0,8000.0,6022.0,8.96
22,0.0,0.0,20.0,8000.0,6022.0,8.96
23,20.0,0.0,20.0,8000.0,6022.0,8.96
24,-20.0,20.0,20.0,8000.0,6022.0,8.96
25,0.0,20.0,20.0,8000.0,6022.0,8.96
26,20.0,20.0,20.0,8000.0,6022.0,8.96
0,-20.0,-20.0,-20.0,8000.0,6022.0,8.97
1,0.0,-20.0,-20.0,8000.0,6022.0,8.97
2,20.0,-20.0,-20.0,8000.0,6022.0,8.97
3,-20.0,0.0,-20.0,8000.0,6022.0,8.97
4,0.0,0.0,-20.0,8000.0,6022.0,8.97
5,20.0,0.0,-20.0,8000.0,6022.0,8.97
6,-20.0,20.0,-20.0,8000.0,6022.0,8.97
7,0.0,20.0,-20.0,8000.0,6022.0,8.97
8,20.0,20.0,-20.0,8000.0,6022.0,8.97
9,-20.0,-20.0,0.0,8000.0,6022.0,8.97
10,0.0,-20.0,0.0,8000.0,6022.0,8.97
11,20.0,-20.0,0.0,8000.0,6022.0,8.97
12,-20.0,0.0,0.0,8000.0,6022.0,8.97
13,0.0,0.0,0.0,8000.0,5664.922387663928,8.97
14,20.0,0.0,0.0,8000.0,6022.0,8.97
15,-20.0,20.0,0.0,8000.0,6022.0,8.97
16,0.0,20.0,0.0,8000.0,6022.0,8.97
17,20.0,20.0,0.0,8000.0,6022.0,8.97
18,-20.0,-20.0,20.0,8000.0,6022.0,8.97
19,0.0,-20.0,20.0,8000.0,6022.0,8.97
20,20.0,-20.0,20.0,8000.0,6022.0,8.97
21,-20.0,0.0,20.0,8000.0,6022.0,8.97
22,0.0,0.0,20.0,8000.0,6022.0,8.97
23,20.0,0.0,20.0,8000.0,6022.0,8.97
24,-20.0,20.0,20.0,8000.0,6022.0,8.97
25,0.0,20.0,20.0,8000.0,6022.0,8.97
26,20.0,20.0,20.0,8000.0,6022.0,8.97
0,-20.0,-20.0,-20.0,8000.0,6022.0,8.98
1,0.0,-20.0,-20.0,8000.0,6022.0,8.98
2,20.0,-20.0,-20.0,8000.0,6022.0,8.98
3,-20.0,0.0,-20.0,8000.0,6022.0,8.98
4,0.0,0.0,-20.0,8000.0,6022.0,8.98
5,20.0,0.0,-20.0,8000.0,6022.0,8.98
6,-20.0,20.0,-20.0,8000.0,6022.0,8.98
7,0.0,20.0,-20.0,8000.0,6022.0,8.98
8,20.0,20.0,-20.0,8000.0,6022.0,8.98
9,-20.0,-20.0,0.0,8000.0,6022.0,8.98
10,0.0,-20.0,0.0,8000.0,6022.0,8.98
11,20.0,-20.0,0.0,8000.0,6022.0,8.98
12,-20.0,0.0,0.0,8000.0,6022.0,8.98
13,0.0,0.0,0.0,8000.0,5664.922387663928,8.98
14,20.0,0.0,0.0,8000.0,6022.0,8.98
15,-20.0,20.0,0.0,8000.0,6022.0,8.98
16,0.0,20.0,0.0,8000.0,6022.0,8.98
17,20.0,20.0,0.0,8000.0,6022.0,8.98
18,-20.0,-20.0,20.0,8000.0,6022.0,8.98
19,0.0,-20.0,20.0,8000.0,6022.0,8.98
20,20.0,-20.0,20.0,8000.0,6022.0,8.98
21,-20.0,0.0,20.0,8000.0,6022.0,8.98
22,0.0,0.0,20.0,8000.0,6022.0,8.98
23,20.0,0.0,20.0,8000.0,6022.0,8.98
24,-20.0,20.0,20.0,8000.0,6022.0,8.98
25,0.0,20.0,20.0,8000.0,6022.0,8.98
26,20.0,20.0,20.0,8000.0,6022.0,8.98
0,-20.0,-20.0,-20.0,8000.0,6022.0,8.99
1,0.0,-20.0,-20.0,8000.0,6022.0,8.99
2,20.0,-20.0,-20.0,8000.0,6022.0,8.99
3,-20.0,0.0,-20.0,8000.0,6022.0,8.99
4,0.0,0.0,-20.0,8000.0,6022.0,8.99
5,20.0,0.0,-20.0,8000.0,6022.0,8.99
6,-20.0,20.0,-20.0,8000.0,6022.0,8.99
7,0.0,20.0,-20.0,8000.0,6022.0,8.99
8,20.0,20.0,-20.0,8000.0,6022.0,8.99
9,-20.0,-20.0,0.0,8000.0,6022.0,8.99
10,0.0,-20.0,0.0,8000.0,6022.0,8.99
11,20.0,-20.0,0.0,8000.0,6022.0,8.99
12,-20.0,0.0,0.0,8000.0,6022.0,8.99
13,0.0,0.0,0.0,8000.0,5664.922387663928,8.99
14,20.0,0.0,0.0,8000.0,6022.0,8.99
15,-20.0,20.0,0.0,8000.0,6022.0,8.99
16,0.0,20.0,0.0,8000.0,6022.0,8.99
17,20.0,20.0,0.0,8000.0,6022.0,8.99
18,-20.0,-20.0,20.0,8000.0,6022.0,8.99
19,0.0,-20.0,20.0,8000.0,6022.0,8.99
20,20.0,-20.0,20.0,8000.0,6022.0,8.99
21,-20.0,0.0,20.0,8000.0,6022.0,8.99
22,0.0,0.0,20.0,8000.0,6022.0,8.99
23,20.0,0.0,20.0,8000.0,6022.0,8.99
24,-20.0,20.0,20.0,8000.0,6022.0,8.99
25,0.0,20.0,20.0,8000.0,6022.0,8.99
26,20.0,20.0,20.0,8000.0,6022.0,8.99
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.0
1,0.0,-20.0,-20.0,8000.0,6022.0,9.0
2,20.0,-20.0,-20.0,8000.0,6022.0,9.0
3,-20.0,0.0,-20.0,8000.0,6022.0,9.0
4,0.0,0.0,-20.0,8000.0,6022.0,9.0
5,20.0,0.0,-20.0,8000.0,6022.0,9.0
6,-20.0,20.0,-20.0,8000.0,6022.0,9.0
7,0.0,20.0,-20.0,8000.0,6022.0,9.0
8,20.0,20.0,-20.0,8000.0,6022.0,9.0
9,-20.0,-20.0,0.0,8000.0,6022.0,9.0
10,0.0,-20.0,0.0,8000.0,6022.0,9.0
11,20.0,-20.0,0.0,8000.0,6022.0,9.0
12,-20.0,0.0,0.0,8000.0,6022.0,9.0
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.0
14,20.0,0.0,0.0,8000.0,6022.0,9.0
15,-20.0,20.0,0.0,8000.0,6022.0,9.0
16,0.0,20.0,0.0,8000.0,6022.0,9.0
17,20.0,20.0,0.0,8000.0,6022.0,9.0
18,-20.0,-20.0,20.0,8000.0,6022.0,9.0
19,0.0,-20.0,20.0,8000.0,6022.0,9.0
20,20.0,-20.0,20.0,8000.0,6022.0,9.0
21,-20.0,0.0,20.0,8000.0,6022.0,9.0
22,0.0,0.0,20.0,8000.0,6022.0,9.0
23,20.0,0.0,20.0,8000.0,6022.0,9.0
24,-20.0,20.0,20.0,8000.0,6022.0,9.0
25,0.0,20.0,20.0,8000.0,6022.0,9.0
26,20.0,20.0,20.0,8000.0,6022.0,9.0
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.01
1,0.0,-20.0,-20.0,8000.0,6022.0,9.01
2,20.0,-20.0,-20.0,8000.0,6022.0,9.01
3,-20.0,0.0,-20.0,8000.0,6022.0,9.01
4,0.0,0.0,-20.0,8000.0,6022.0,9.01
5,20.0,0.0,-20.0,8000.0,6022.0,9.01
6,-20.0,20.0,-20.0,8000.0,6022.0,9.01
7,0.0,20.0,-20.0,8000.0,6022.0,9.01
8,20.0,20.0,-20.0,8000.0,6022.0,9.01
9,-20.0,-20.0,0.0,8000.0,6022.0,9.01
10,0.0,-20.0,0.0,8000.0,6022.0,9.01
11,20.0,-20.0,0.0,8000.0,6022.0,9.01
12,-20.0,0.0,0.0,8000.0,6022.0,9.01
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.01
14,20.0,0.0,0.0,8000.0,6022.0,9.01
15,-20.0,20.0,0.0,8000.0,6022.0,9.01
16,0.0,20.0,0.0,8000.0,6022.0,9.01
17,20.0,20.0,0.0,8000.0,6022.0,9.01
18,-20.0,-20.0,20.0,8000.0,6022.0,9.01
19,0.0,-20.0,20.0,8000.0,6022.0,9.01
20,20.0,-20.0,20.0,8000.0,6022.0,9.01
21,-20.0,0.0,20.0,8000.0,6022.0,9.01
22,0.0,0.0,20.0,8000.0,6022.0,9.01
23,20.0,0.0,20.0,8000.0,6022.0,9.01
24,-20.0,20.0,20.0,8000.0,6022.0,9.01
25,0.0,20.0,20.0,8000.0,6022.0,9.01
26,20.0,20.0,20.0,8000.0,6022.0,9.01
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.02
1,0.0,-20.0,-20.0,8000.0,6022.0,9.02
2,20.0,-20.0,-20.0,8000.0,6022.0,9.02
3,-20.0,0.0,-20.0,8000.0,6022.0,9.02
4,0.0,0.0,-20.0,8000.0,6022.0,9.02
5,20.0,0.0,-20.0,8000.0,6022.0,9.02
6,-20.0,20.0,-20.0,8000.0,6022.0,9.02
7,0.0,20.0,-20.0,8000.0,6022.0,9.02
8,20.0,20.0,-20.0,8000.0,6022.0,9.02
9,-20.0,-20.0,0.0,8000.0,6022.0,9.02
10,0.0,-20.0,0.0,8000.0,6022.0,9.02
11,20.0,-20.0,0.0,8000.0,6022.0,9.02
12,-20.0,0.0,0.0,8000.0,6022.0,9.02
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.02
14,20.0,0.0,0.0,8000.0,6022.0,9.02
15,-20.0,20.0,0.0,8000.0,6022.0,9.02
16,0.0,20.0,0.0,8000.0,6022.0,9.02
17,20.0,20.0,0.0,8000.0,6022.0,9.02
18,-20.0,-20.0,20.0,8000.0,6022.0,9.02
19,0.0,-20.0,20.0,8000.0,6022.0,9.02
20,20.0,-20.0,20.0,8000.0,6022.0,9.02
21,-20.0,0.0,20.0,8000.0,6022.0,9.02
22,0.0,0.0,20.0,8000.0,6022.0,9.02
23,20.0,0.0,20.0,8000.0,6022.0,9.02
24,-20.0,20.0,20.0,8000.0,6022.0,9.02
25,0.0,20.0,20.0,8000.0,6022.0,9.02
26,20.0,20.0,20.0,8000.0,6022.0,9.02
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.03
1,0.0,-20.0,-20.0,8000.0,6022.0,9.03
2,20.0,-20.0,-20.0,8000.0,6022.0,9.03
3,-20.0,0.0,-20.0,8000.0,6022.0,9.03
4,0.0,0.0,-20.0,8000.0,6022.0,9.03
5,20.0,0.0,-20.0,8000.0,6022.0,9.03
6,-20.0,20.0,-20.0,8000.0,6022.0,9.03
7,0.0,20.0,-20.0,8000.0,6022.0,9.03
8,20.0,20.0,-20.0,8000.0,6022.0,9.03
9,-20.0,-20.0,0.0,8000.0,6022.0,9.03
10,0.0,-20.0,0.0,8000.0,6022.0,9.03
11,20.0,-20.0,0.0,8000.0,6022.0,9.03
12,-20.0,0.0,0.0,8000.0,6022.0,9.03
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.03
14,20.0,0.0,0.0,8000.0,6022.0,9.03
15,-20.0,20.0,0.0,8000.0,6022.0,9.03
16,0.0,20.0,0.0,8000.0,6022.0,9.03
17,20.0,20.0,0.0,8000.0,6022.0,9.03
18,-20.0,-20.0,20.0,8000.0,6022.0,9.03
19,0.0,-20.0,20.0,8000.0,6022.0,9.03
20,20.0,-20.0,20.0,8000.0,6022.0,9.03
21,-20.0,0.0,20.0,8000.0,6022.0,9.03
22,0.0,0.0,20.0,8000.0,6022.0,9.03
23,20.0,0.0,20.0,8000.0,6022.0,9.03
24,-20.0,20.0,20.0,8000.0,6022.0,9.03
25,0.0,20.0,20.0,8000.0,6022.0,9.03
26,20.0,20.0,20.0,8000.0,6022.0,9.03
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.040000000000001
1,0.0,-20.0,-20.0,8000.0,6022.0,9.040000000000001
2,20.0,-20.0,-20.0,8000.0,6022.0,9.040000000000001
3,-20.0,0.0,-20.0,8000.0,6022.0,9.040000000000001
4,0.0,0.0,-20.0,8000.0,6022.0,9.040000000000001
5,20.0,0.0,-20.0,8000.0,6022.0,9.040000000000001
6,-20.0,20.0,-20.0,8000.0,6022.0,9.040000000000001
7,0.0,20.0,-20.0,8000.0,6022.0,9.040000000000001
8,20.0,20.0,-20.0,8000.0,6022.0,9.040000000000001
9,-20.0,-20.0,0.0,8000.0,6022.0,9.040000000000001
10,0.0,-20.0,0.0,8000.0,6022.0,9.040000000000001
11,20.0,-20.0,0.0,8000.0,6022.0,9.040000000000001
12,-20.0,0.0,0.0,8000.0,6022.0,9.040000000000001
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.040000000000001
14,20.0,0.0,0.0,8000.0,6022.0,9.040000000000001
15,-20.0,20.0,0.0,8000.0,6022.0,9.040000000000001
16,0.0,20.0,0.0,8000.0,6022.0,9.040000000000001
17,20.0,20.0,0.0,8000.0,6022.0,9.040000000000001
18,-20.0,-20.0,20.0,8000.0,6022.0,9.040000000000001
19,0.0,-20.0,20.0,8000.0,6022.0,9.040000000000001
20,20.0,-20.0,20.0,8000.0,6022.0,9.040000000000001
21,-20.0,0.0,20.0,8000.0,6022.0,9.040000000000001
22,0.0,0.0,20.0,8000.0,6022.0,9.040000000000001
23,20.0,0.0,20.0,8000.0,6022.0,9.040000000000001
24,-20.0,20.0,20.0,8000.0,6022.0,9.040000000000001
25,0.0,20.0,20.0,8000.0,6022.0,9.040000000000001
26,20.0,20.0,20.0,8000.0,6022.0,9.040000000000001
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.05
1,0.0,-20.0,-20.0,8000.0,6022.0,9.05
2,20.0,-20.0,-20.0,8000.0,6022.0,9.05
3,-20.0,0.0,-20.0,8000.0,6022.0,9.05
4,0.0,0.0,-20.0,8000.0,6022.0,9.05
5,20.0,0.0,-20.0,8000.0,6022.0,9.05
6,-20.0,20.0,-20.0,8000.0,6022.0,9.05
7,0.0,20.0,-20.0,8000.0,6022.0,9.05
8,20.0,20.0,-20.0,8000.0,6022.0,9.05
9,-20.0,-20.0,0.0,8000.0,6022.0,9.05
10,0.0,-20.0,0.0,8000.0,6022.0,9.05
11,20.0,-20.0,0.0,8000.0,6022.0,9.05
12,-20.0,0.0,0.0,8000.0,6022.0,9.05
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.05
14,20.0,0.0,0.0,8000.0,6022.0,9.05
15,-20.0,20.0,0.0,8000.0,6022.0,9.05
16,0.0,20.0,0.0,8000.0,6022.0,9.05
17,20.0,20.0,0.0,8000.0,6022.0,9.05
18,-20.0,-20.0,20.0,8000.0,6022.0,9.05
19,0.0,-20.0,20.0,8000.0,6022.0,9.05
20,20.0,-20.0,20.0,8000.0,6022.0,9.05
21,-20.0,0.0,20.0,8000.0,6022.0,9.05
22,0.0,0.0,20.0,8000.0,6022.0,9.05
23,20.0,0.0,20.0,8000.0,6022.0,9.05
24,-20.0,20.0,20.0,8000.0,6022.0,9.05
25,0.0,20.0,20.0,8000.0,6022.0,9.05
26,20.0,20.0,20.0,8000.0,6022.0,9.05
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.06
1,0.0,-20.0,-20.0,8000.0,6022.0,9.06
2,20.0,-20.0,-20.0,8000.0,6022.0,9.06
3,-20.0,0.0,-20.0,8000.0,6022.0,9.06
4,0.0,0.0,-20.0,8000.0,6022.0,9.06
5,20.0,0.0,-20.0,8000.0,6022.0,9.06
6,-20.0,20.0,-20.0,8000.0,6022.0,9.06
7,0.0,20.0,-20.0,8000.0,6022.0,9.06
8,20.0,20.0,-20.0,8000.0,6022.0,9.06
9,-20.0,-20.0,0.0,8000.0,6022.0,9.06
10,0.0,-20.0,0.0,8000.0,6022.0,9.06
11,20.0,-20.0,0.0,8000.0,6022.0,9.06
12,-20.0,0.0,0.0,8000.0,6022.0,9.06
13,0.0,0.0,0.0,8000.0,5664.922387663928,9.06
14,20.0,0.0,0.0,8000.0,6022.0,9.06
15,-20.0,20.0,0.0,8000.0,6022.0,9.06
16,0.0,20.0,0.0,8000.0,6022.0,9.06
17,20.0,20.0,0.0,8000.0,6022.0,9.06
18,-20.0,-20.0,20.0,8000.0,6022.0,9.06
19,0.0,-20.0,20.0,8000.0,6022.0,9.06
20,20.0,-20.0,20.0,8000.0,6022.0,9.06
21,-20.0,0.0,20.0,8000.0,6022.0,9.06
22,0.0,0.0,20.0,8000.0,6022.0,9.06
23,20.0,0.0,20.0,8000.0,6022.0,9.06
24,-20.0,20.0,20.0,8000.0,6022.0,9.06
25,0.0,20.0,20.0,8000.0,6022.0,9.06
26,20.0,20.0,20.0,8000.0,6022.0,9.06
0,-20.0,-20.0,-20.0,8000.0,6022.0,9.07
1,0.0,-20.0,-20.0,8000.0,6022.0,9.07
2,20.0,-20.0,-20.0,8000.0,6022.0,9.07
3,-20.0,0.0,-20.0,8000.0,6022.0,9.07
4,0.0,0.0,-20.0,8000.0,6022.0,9.07
5,20.0,0.0,-20.0,8000.0,6022.0,9.07
6,-20.0,20.0,-20.0,8000.0,6022.0,9.07
7,0.0,20.0,-20.0,8000.0,6022.0,9.07
