time_min,distance_um,radius_sum_um,overlap_um
56.9,8.877317717149854,10.000007794777245,1.1226900776273911
57.0,8.877314780908751,10.000007794777245,1.1226930138684938
57.1,8.877311876119723,10.000007794777245,1.1226959186575218
57.2,8.877309002445905,10.000007794777245,1.1226987923313398
57.3,8.877306159554038,10.000007794777245,1.1227016352232067
57.4,8.877303347114436,10.000007794777245,1.1227044476628087
57.5,8.87730056480094,10.000007794777245,1.1227072299763048
57.6,8.877297812290882,10.000007794777245,1.122709982486363
57.7,8.877295089265052,10.000007794777245,1.1227127055121926
57.8,8.877292395407657,10.000007794777245,1.1227153993695875
57.9,8.877289730406288,10.000007794777245,1.1227180643709573
58.0,8.877287093951875,10.000007794777245,1.1227207008253703
58.1,8.877284485738665,10.000007794777245,1.1227233090385802
58.2,8.877281905464173,10.000007794777245,1.122725889313072
58.3,8.877279352829158,10.000007794777245,1.1227284419480874
58.4,8.87727682753758,10.000007794777245,1.122730967239665
58.5,8.877274329296572,10.000007794777245,1.1227334654806729
58.6,8.877271857816403,10.000007794777245,1.1227359369608418
58.7,8.877269412810438,10.000007794777245,1.1227383819668066
58.8,8.877266993995123,10.000007794777245,1.1227408007821218
58.9,8.87726460108993,10.000007794777245,1.122743193687315
59.0,8.877262233817342,10.000007794777245,1.1227455609599026
59.1,8.87725989190281,10.000007794777245,1.1227479028744352
59.2,8.877257575074726,10.000007794777245,1.1227502197025192
59.3,8.87725528306439,10.000007794777245,1.1227525117128554
59.4,8.877253015605982,10.000007794777245,1.122754779171263
59.5,8.877250772436527,10.000007794777245,1.1227570223407177
59.6,8.877248553295868,10.000007794777245,1.1227592414813774
59.7,8.877246357926628,10.000007794777245,1.1227614368506167
59.8,8.877244186074194,10.000007794777245,1.1227636087030515
59.9,8.877242037486674,10.000007794777245,1.122765757290571
60.0,8.877239911914877,10.000007794777245,1.1227678828623677
60.1,8.87723780911228,10.000007794777245,1.1227699856649647
60.2,8.877235728835,10.000007794777245,1.1227720659422449
60.3,8.877233670841765,10.000007794777245,1.1227741239354803
60.4,8.877231634893883,10.000007794777245,1.1227761598833617
60.5,8.877229620755228,10.000007794777245,1.1227781740220166
60.6,8.877227628192195,10.000007794777245,1.1227801665850503
60.7,8.877225656973682,10.000007794777245,1.1227821378035632
60.8,8.877223706871064,10.000007794777245,1.1227840879061812
60.9,8.877221777658164,10.000007794777245,1.1227860171190809
61.0,8.877219869111226,10.000007794777245,1.1227879256660191
61.1,8.87721798100889,10.000007794777245,1.122789813768355
61.2,8.87721611313217,10.000007794777245,1.1227916816450758
61.3,8.87721426526442,10.000007794777245,1.1227935295128244
61.4,8.87721243719132,10.000007794777245,1.1227953575859253
61.5,8.87721062870084,10.000007794777245,1.1227971660764045
61.6,8.877208839583226,10.000007794777245,1.1227989551940194
61.7,8.877207069630964,10.000007794777245,1.1228007251462806
61.8,8.87720531863877,10.000007794777245,1.1228024761384745
61.9,8.877203586403553,10.000007794777245,1.122804208373692
62.0,8.877201872724397,10.000007794777245,1.122805922052848
62.1,8.877200177402543,10.000007794777245,1.1228076173747024
62.2,8.877198500241354,10.000007794777245,1.122809294535891
62.3,8.877196841046304,10.000007794777245,1.1228109537309408
62.4,8.877195199624948,10.000007794777245,1.122812595152297
62.5,8.877193575786904,10.000007794777245,1.1228142189903405
62.6,8.877191969343828,10.000007794777245,1.1228158254334168
62.7,8.87719038010939,10.000007794777245,1.1228174146678551
62.8,8.87718880789926,10.000007794777245,1.1228189868779843
62.9,8.877187252531082,10.000007794777245,1.1228205422461635
63.0,8.87718571382445,10.000007794777245,1.1228220809527958
63.1,8.877184191600893,10.000007794777245,1.1228236031763519
63.2,8.87718268568385,10.000007794777245,1.1228251090933945
63.3,8.877181195898652,10.000007794777245,1.1228265988785928
63.4,8.8771797220725,10.000007794777245,1.1228280727047455
63.5,8.877178264034447,10.000007794777245,1.1228295307427985
63.6,8.877176821615373,10.000007794777245,1.1228309731618715
63.7,8.877175394647974,10.000007794777245,1.1228324001292709
63.8,8.877173982966736,10.000007794777245,1.1228338118105086
63.9,8.877172586407921,10.000007794777245,1.1228352083693238
64.0,8.877171204809539,10.000007794777245,1.1228365899677062
64.1,8.877169838011335,10.000007794777245,1.1228379567659097
64.2,8.877168485854776,10.000007794777245,1.1228393089224689
64.3,8.877167148183025,10.000007794777245,1.12284064659422
64.4,8.87716582484092,10.000007794777245,1.1228419699363243
64.5,8.877164515674968,10.000007794777245,1.1228432791022769
64.6,8.877163220533316,10.000007794777245,1.1228445742439295
64.7,8.877161939265736,10.000007794777245,1.1228458555115086
64.8,8.877160671723615,10.000007794777245,1.1228471230536297
64.9,8.877159417759925,10.000007794777245,1.1228483770173199
65.0,8.877158177229218,10.000007794777245,1.1228496175480274
65.1,8.877156949987599,10.000007794777245,1.122850844789646
65.2,8.87715573589272,10.000007794777245,1.1228520588845257
65.3,8.87715453480375,10.000007794777245,1.1228532599734944
65.4,8.877153346581375,10.000007794777245,1.12285444819587
65.5,8.877152171087767,10.000007794777245,1.1228556236894782
65.6,8.877151008186576,10.000007794777245,1.1228567865906687
65.7,8.877149857742914,10.000007794777245,1.1228579370343308
65.8,8.877148719623337,10.000007794777245,1.122859075153908
65.9,8.87714759369583,10.000007794777245,1.1228602010814157
66.0,8.877146479829788,10.000007794777245,1.122861314947457
66.1,8.877145377896012,10.000007794777245,1.1228624168812331
66.2,8.877144287766683,10.000007794777245,1.1228635070105621
66.3,8.877143209315353,10.000007794777245,1.1228645854618922
66.4,8.877142142416925,10.000007794777245,1.1228656523603195
66.5,8.877141086947645,10.000007794777245,1.1228667078295995
66.6,8.877140042785085,10.000007794777245,1.1228677519921604
66.7,8.877139009808126,10.000007794777245,1.1228687849691195
66.8,8.877137987896944,10.000007794777245,1.122869806880301
66.9,8.877136976933006,10.000007794777245,1.1228708178442393
67.0,8.877135976799043,10.000007794777245,1.1228718179782025
67.1,8.87713498737904,10.000007794777245,1.1228728073982044
67.2,8.877134008558235,10.000007794777245,1.1228737862190101
67.3,8.877133040223082,10.000007794777245,1.1228747545541626
67.4,8.87713208226126,10.000007794777245,1.1228757125159845
