id,x,y,z,total_volume,current_phase,dt
4.0,0.0914927727333282,-4.113040402985537,5.720880662964038,413.50456116553204,4.0,2730.0
9.0,-6.73609841862137,0.7454830105163922,-8.366145164807564,516.1647093413633,10.0,2730.0
2.0,-6.804586545601294,-5.791353853906252,-1.600396890413401,502.86015979042855,4.0,2730.0
7.0,0.5082468131537398,-9.081391110664928,13.483860738223779,549.3119042848839,12.0,2730.0
8.0,-0.25795191632966924,6.915229507420376,6.954641870304118,505.98567864450536,4.0,2730.0
0.0,7.127156222482383,-3.477546232991334,-0.9900652101737766,762.742358774484,10.0,2730.0
6.0,8.41228686132484,5.71870827718703,3.235205637311899,523.0034051765895,4.0,2760.0
0.0,7.252099415720371,-3.5017613976062862,-1.068507044198919,797.1105796975373,10.0,2760.0
3.0,-6.732598130558037,5.3542828718735995,0.08696700862540833,508.3078497991857,4.0,2760.0
2.0,-6.547297250469302,-5.653015121010075,-1.2505052480386631,505.5952602193995,4.0,2760.0
8.0,-0.28172407380210257,6.823416367394058,6.804066699193096,508.3078497991857,4.0,2760.0
5.0,2.2968560907786935,5.755094708299908,-5.508559089650727,1014.0814289488167,13.0,2760.0
10.0,-7.033975940505711,0.7334323806537886,7.967401517719551,427.4760496135423,4.0,2760.0
9.0,-6.838130550326875,0.8001229042470384,-8.30287594020534,551.7091020172021,10.0,2760.0
